purchase,age,hair_color,US_region,validation,promotion_ord,gender_ord,residence_ord
0,36,Blond,Southeast,0,1,0,1
0,49,Blond,Southwest,0,1,0,0
0,23,Black,Northwest,0,1,0,1
0,41,Brown,Southeast,0,0,0,0
0,40,Blond,Northwest,1,1,1,1
0,34,Brown,Southeast,1,1,0,1
0,41,Black,Northeast,0,0,0,1
0,40,Brown,Southeast,0,0,1,1
0,44,Black,Southwest,1,0,0,1
0,53,Brown,Southwest,1,0,0,1
0,54,Brown,Southwest,1,1,0,1
0,50,Black,Northeast,0,1,0,0
0,44,Brown,Southwest,0,0,0,1
1,30,Brown,Northwest,0,1,0,1
0,37,Blond,Southwest,0,1,0,1
0,28,Blond,Southeast,0,0,1,1
0,53,Red,Northeast,0,1,0,1
0,53,Blond,Northwest,1,1,0,1
0,33,Red,Northwest,0,0,0,0
0,38,Blond,Northwest,0,1,1,1
0,45,Brown,Northwest,0,0,1,1
0,56,Brown,Northwest,1,1,0,1
0,57,Brown,Southeast,1,0,0,1
0,39,Black,Southwest,1,0,1,1
0,41,Red,Southeast,0,0,0,0
0,60,Brown,Southeast,0,0,0,0
0,32,Brown,Southwest,1,1,0,1
0,21,Black,Northwest,0,0,1,1
0,35,Black,Northwest,0,1,1,1
0,26,Blond,Northwest,0,0,0,1
0,34,Blond,Northeast,1,0,1,1
0,26,Brown,Southeast,0,0,0,1
0,45,Brown,Northeast,1,1,0,1
0,32,Brown,Southeast,0,0,0,0
1,28,Red,Southwest,0,1,0,0
0,26,Black,Southwest,0,0,1,0
0,60,Brown,Southwest,0,1,0,1
0,21,Black,Southwest,1,0,0,0
0,55,Black,Northeast,1,0,0,1
0,26,Brown,Southeast,1,1,0,0
0,34,Black,Northeast,0,0,1,1
0,31,Brown,Northwest,0,0,0,1
0,54,Blond,Northwest,0,1,1,1
0,44,Blond,Northeast,0,1,0,1
0,27,Black,Northwest,0,1,0,1
0,47,Black,Southeast,0,0,1,1
0,28,Blond,Northwest,0,0,1,1
0,51,Brown,Southeast,0,1,0,0
0,57,Brown,Northeast,0,1,1,1
0,31,Blond,Northeast,1,1,0,1
0,53,Black,Northeast,1,0,0,1
0,36,Black,Southwest,0,1,0,1
0,53,Red,Northeast,0,1,0,1
0,25,Brown,Southwest,0,1,1,1
0,42,Blond,Southeast,0,0,0,1
0,59,Brown,Northwest,1,0,1,1
0,37,Blond,Southeast,0,1,1,1
0,45,Blond,Southwest,0,0,0,1
0,43,Black,Southwest,0,1,0,1
0,42,Brown,Northwest,0,1,0,0
0,59,Brown,Southwest,1,0,1,1
0,36,Brown,Southeast,0,0,0,1
0,22,Black,Southwest,0,1,1,1
0,31,Blond,Northeast,0,0,1,1
0,57,Blond,Northeast,1,0,1,1
1,41,Brown,Northeast,0,1,0,1
0,29,Brown,Northeast,1,1,0,1
0,48,Blond,Northwest,0,1,0,1
0,51,Black,Southeast,0,1,1,1
0,42,Black,Northeast,1,1,0,0
0,50,Blond,Southwest,0,1,1,1
0,36,Brown,Southeast,1,1,0,1
0,41,Blond,Northeast,0,1,0,1
0,28,Brown,Northwest,0,0,1,1
0,49,Brown,Northeast,1,0,0,0
0,44,Brown,Northwest,1,0,0,1
0,40,Blond,Northwest,0,1,0,1
0,56,Blond,Southeast,0,1,0,1
0,40,Blond,Southeast,0,0,0,1
1,53,Blond,Northeast,0,0,0,0
0,45,Blond,Northwest,0,1,1,1
0,51,Blond,Northeast,0,0,0,1
0,60,Blond,Southeast,0,1,0,0
0,46,Black,Northeast,0,1,0,1
0,36,Blond,Northeast,1,0,0,0
0,60,Red,Northeast,0,1,1,1
0,46,Blond,Southwest,1,0,0,1
0,50,Red,Northeast,0,0,0,0
0,34,Brown,Northwest,1,1,1,1
0,30,Brown,Northeast,0,1,1,1
0,39,Black,Southeast,1,0,0,1
0,55,Brown,Northeast,0,1,1,1
0,25,Black,Southeast,0,0,0,0
0,53,Blond,Northwest,1,0,0,1
0,47,Brown,Northeast,1,1,0,1
0,48,Red,Northeast,0,0,0,1
0,38,Blond,Northeast,1,1,1,1
0,22,Brown,Southeast,0,1,1,1
0,31,Brown,Southeast,0,1,1,0
0,52,Black,Northeast,0,1,0,1
0,35,Red,Northwest,0,0,0,1
0,52,Blond,Southeast,0,1,0,1
0,53,Blond,Northwest,1,1,0,1
0,55,Black,Northwest,0,0,0,1
0,37,Brown,Northeast,0,0,0,1
0,30,Brown,Southeast,0,1,0,0
0,36,Red,Northeast,1,1,0,0
0,51,Black,Southeast,1,1,0,1
0,29,Blond,Northwest,1,0,0,1
0,45,Blond,Southeast,0,0,0,1
0,21,Blond,Southwest,1,1,0,1
0,44,Blond,Northwest,0,0,0,1
0,24,Blond,Northwest,1,1,0,1
0,54,Blond,Northeast,0,1,1,1
0,24,Brown,Northeast,0,0,1,1
0,47,Blond,Northeast,1,0,0,1
0,28,Brown,Northwest,0,1,0,1
0,53,Brown,Southwest,1,0,0,0
0,46,Black,Northeast,1,0,1,1
0,21,Blond,Southeast,0,1,0,1
0,49,Black,Southeast,0,0,0,1
0,54,Brown,Northwest,0,1,1,1
0,24,Brown,Southwest,1,1,0,0
0,56,Brown,Northwest,0,1,0,1
0,26,Blond,Northwest,0,0,1,0
0,53,Blond,Northwest,1,0,1,0
0,54,Black,Northwest,1,0,0,1
0,27,Black,Northeast,0,1,1,1
0,58,Blond,Northwest,1,1,1,0
1,27,Brown,Southeast,0,1,0,1
0,26,Brown,Northwest,0,0,0,1
0,52,Brown,Northeast,0,1,1,0
0,39,Blond,Northeast,0,1,1,1
0,37,Black,Northeast,0,0,0,1
0,26,Brown,Northwest,0,1,0,1
0,31,Blond,Northeast,1,0,0,0
0,46,Black,Northwest,0,1,0,1
0,25,Red,Southeast,0,1,0,0
0,27,Blond,Northwest,0,1,0,1
0,36,Blond,Southwest,0,1,0,1
0,60,Brown,Northeast,0,1,0,1
0,41,Red,Northwest,1,0,1,1
0,50,Black,Northwest,0,1,1,0
0,46,Brown,Southwest,0,1,1,0
0,55,Black,Southwest,1,0,0,1
0,27,Brown,Northwest,0,1,0,0
0,44,Blond,Southeast,0,0,0,0
0,56,Blond,Southeast,1,1,0,0
0,48,Black,Northeast,0,0,0,1
0,25,Brown,Northwest,0,0,1,0
0,37,Red,Northeast,1,1,1,1
0,31,Black,Southeast,0,1,0,1
0,24,Blond,Northwest,1,0,0,0
0,54,Blond,Northwest,0,0,0,0
0,36,Blond,Northeast,1,0,1,0
0,21,Brown,Southwest,0,0,0,1
0,59,Brown,Southwest,0,0,0,1
0,37,Blond,Northeast,0,1,0,1
0,25,Brown,Southwest,0,1,0,1
0,46,Blond,Northeast,0,0,0,0
0,60,Brown,Northwest,0,0,0,1
0,44,Brown,Northeast,1,1,0,0
0,58,Blond,Northwest,0,0,0,1
0,23,Blond,Northwest,0,1,0,0
0,52,Blond,Southwest,0,0,0,1
0,59,Brown,Southeast,0,1,0,0
0,22,Black,Southwest,0,0,0,0
0,59,Brown,Northeast,1,1,0,1
0,25,Blond,Southwest,0,1,0,1
0,41,Blond,Southwest,0,0,0,1
0,52,Blond,Southwest,1,1,0,1
0,59,Black,Northwest,0,1,0,0
0,32,Blond,Northeast,0,0,1,1
0,29,Brown,Northeast,1,1,0,0
0,27,Red,Southeast,0,0,1,1
0,60,Blond,Southeast,0,1,0,1
0,44,Black,Northwest,0,1,0,1
0,55,Blond,Southwest,0,0,0,1
0,39,Blond,Southeast,1,0,0,1
0,54,Blond,Northwest,0,1,0,1
0,24,Blond,Southeast,0,0,0,0
0,60,Brown,Northeast,0,1,1,0
0,50,Black,Northwest,0,0,0,1
0,56,Brown,Northwest,0,1,1,0
0,21,Blond,Northeast,0,1,0,1
0,26,Brown,Northeast,0,1,0,0
0,26,Blond,Southwest,0,1,0,1
0,30,Blond,Southeast,0,0,0,1
0,27,Brown,Northwest,1,1,0,0
0,30,Brown,Southwest,1,1,1,1
0,34,Blond,Southeast,0,0,0,1
0,43,Black,Southwest,0,1,1,1
0,35,Blond,Northwest,0,0,0,1
0,43,Red,Northwest,0,1,0,0
0,28,Black,Southeast,1,1,0,1
0,57,Brown,Southeast,0,1,0,0
0,42,Blond,Southwest,0,0,1,1
0,52,Brown,Northeast,0,0,0,1
0,50,Blond,Southwest,0,1,0,1
0,29,Black,Southwest,0,0,0,1
0,22,Brown,Northwest,0,1,0,1
0,45,Red,Northwest,0,1,1,1
0,41,Blond,Southwest,0,1,1,1
0,51,Red,Southwest,0,1,0,1
0,47,Black,Southeast,0,0,0,0
0,34,Brown,Northwest,1,1,0,1
0,55,Brown,Northwest,0,0,0,0
0,41,Blond,Northwest,1,1,1,0
0,43,Black,Southeast,1,0,1,0
0,45,Brown,Northeast,0,1,0,1
0,23,Blond,Southeast,1,1,0,1
0,33,Brown,Southeast,1,0,0,1
0,30,Blond,Southwest,0,1,0,0
0,39,Brown,Southeast,0,0,0,1
0,47,Brown,Southeast,0,0,1,0
0,49,Blond,Northwest,1,1,0,1
0,34,Black,Southwest,0,0,0,1
0,31,Blond,Southeast,1,0,0,1
0,60,Black,Northwest,0,1,1,0
0,24,Brown,Northwest,0,0,1,0
0,35,Black,Southeast,1,0,0,1
0,31,Black,Northwest,0,1,1,1
0,48,Blond,Northwest,0,0,0,1
0,32,Blond,Southeast,0,0,0,1
1,26,Brown,Southwest,1,0,0,1
0,34,Red,Southeast,0,1,1,1
0,56,Blond,Northwest,0,0,0,1
0,25,Brown,Southeast,1,0,0,0
0,56,Blond,Southeast,0,1,0,1
0,27,Blond,Southwest,0,0,0,1
0,34,Brown,Southeast,1,0,1,0
0,39,Brown,Northeast,0,0,0,1
0,47,Brown,Northwest,0,0,0,1
0,60,Blond,Southwest,1,1,1,0
0,29,Brown,Northwest,1,0,0,0
0,39,Blond,Northwest,1,1,0,1
0,42,Blond,Northwest,1,1,1,0
0,45,Blond,Southeast,0,0,0,0
0,25,Blond,Northeast,0,1,0,1
0,56,Brown,Northwest,1,1,1,1
0,25,Brown,Northwest,1,1,0,1
0,27,Brown,Northeast,0,1,0,1
0,47,Brown,Northeast,0,0,0,0
0,22,Black,Northeast,0,0,0,1
0,48,Black,Southwest,1,1,0,0
0,45,Black,Northeast,0,1,0,0
0,34,Black,Southwest,0,1,0,1
0,54,Blond,Northeast,0,1,0,1
0,48,Blond,Southwest,0,1,1,1
0,51,Blond,Northwest,0,0,1,1
0,22,Blond,Southwest,0,0,1,0
0,41,Black,Northwest,0,0,1,1
0,37,Blond,Northeast,0,0,0,1
0,41,Blond,Northwest,0,1,1,1
0,43,Black,Northeast,0,0,1,1
0,57,Brown,Northeast,1,0,1,1
0,34,Brown,Southeast,0,0,0,1
0,31,Black,Southwest,0,1,0,1
0,57,Black,Northwest,0,0,0,0
0,44,Brown,Northwest,0,0,0,0
0,24,Black,Northwest,1,1,0,1
0,21,Black,Southwest,0,0,0,1
0,41,Blond,Northeast,0,0,0,1
0,58,Black,Northwest,0,0,0,1
0,46,Brown,Southwest,0,0,0,1
0,35,Blond,Northwest,1,1,1,1
0,47,Red,Southwest,0,0,0,1
0,34,Black,Northwest,0,0,1,0
0,32,Black,Southwest,0,1,0,0
0,46,Brown,Northeast,0,0,0,1
0,21,Brown,Northeast,1,0,0,1
0,51,Black,Southwest,0,1,1,0
0,38,Blond,Northeast,0,1,0,1
0,57,Blond,Southeast,0,0,0,1
0,36,Blond,Southwest,0,0,0,1
0,57,Brown,Southeast,1,1,1,1
0,24,Brown,Northwest,1,1,1,1
0,29,Blond,Northwest,1,0,0,1
0,51,Black,Northeast,0,1,0,0
0,27,Blond,Northwest,1,0,0,1
0,23,Blond,Southeast,0,1,0,0
0,35,Brown,Southeast,0,0,0,1
0,35,Brown,Southwest,0,0,0,0
1,60,Blond,Southeast,0,1,0,0
0,21,Red,Northwest,0,1,0,1
0,37,Blond,Southeast,0,0,1,1
0,48,Brown,Southeast,0,1,1,0
0,29,Blond,Southeast,0,1,1,0
0,41,Blond,Southeast,0,0,0,0
0,41,Brown,Northeast,0,1,0,1
0,28,Brown,Northeast,0,1,0,1
0,53,Brown,Northwest,1,0,1,0
0,50,Black,Southeast,1,1,0,0
0,29,Blond,Southeast,0,0,0,1
0,57,Blond,Northwest,0,0,1,1
0,27,Blond,Northeast,1,0,0,0
0,57,Black,Northwest,0,1,0,0
0,59,Black,Northwest,0,0,0,0
0,41,Blond,Northeast,0,1,0,0
0,44,Brown,Southeast,1,1,1,1
0,44,Blond,Southwest,0,1,1,1
0,56,Brown,Southeast,0,1,1,0
0,26,Black,Northwest,0,0,0,1
0,22,Brown,Northeast,1,1,1,0
0,23,Brown,Southwest,0,1,0,1
0,59,Brown,Northwest,0,0,0,1
0,60,Brown,Northwest,0,1,1,1
0,24,Brown,Northwest,0,1,0,1
0,27,Brown,Southeast,0,0,1,1
0,38,Blond,Southwest,1,1,0,0
0,52,Brown,Northeast,0,1,0,1
0,37,Blond,Northeast,1,1,1,1
0,57,Blond,Northeast,1,0,1,0
0,22,Black,Southwest,0,0,0,1
0,60,Black,Northeast,0,0,0,0
0,39,Black,Northeast,1,0,0,1
0,44,Blond,Southeast,0,0,1,0
0,48,Blond,Southeast,1,0,0,1
0,51,Blond,Northwest,0,0,1,1
0,57,Brown,Southeast,1,0,0,1
0,29,Brown,Northeast,0,0,0,1
0,49,Brown,Southeast,0,1,1,0
0,50,Brown,Southeast,1,1,0,1
0,46,Brown,Southeast,0,0,0,1
0,36,Red,Northwest,0,0,0,1
0,38,Brown,Northwest,0,0,1,1
0,23,Blond,Northeast,0,1,1,0
1,26,Black,Southeast,1,1,0,0
0,32,Black,Northeast,0,1,1,1
0,42,Blond,Southeast,1,1,0,1
0,42,Brown,Northeast,1,0,1,0
0,52,Blond,Northwest,0,1,0,1
0,41,Brown,Southwest,1,1,0,1
0,24,Black,Northeast,0,0,1,1
0,33,Brown,Northwest,0,1,1,1
0,46,Brown,Southwest,1,1,0,1
0,57,Brown,Northeast,0,0,1,1
0,48,Blond,Southeast,0,1,0,1
0,48,Blond,Northwest,0,0,0,1
0,43,Brown,Southwest,0,1,0,1
0,36,Brown,Northwest,0,0,1,1
0,39,Black,Northeast,0,1,1,1
0,26,Blond,Southwest,0,1,0,0
0,41,Blond,Southwest,0,1,0,1
0,36,Blond,Southwest,0,1,0,1
0,30,Brown,Southwest,1,0,0,1
0,56,Brown,Southeast,0,1,0,1
0,48,Blond,Northeast,1,1,1,0
0,57,Red,Northeast,1,1,1,1
0,28,Brown,Southwest,1,1,0,1
0,48,Blond,Northeast,1,0,1,0
0,56,Brown,Southwest,0,0,0,1
0,27,Blond,Southeast,0,0,0,0
0,29,Blond,Southwest,0,1,1,1
0,37,Brown,Northwest,0,1,0,1
0,26,Blond,Southwest,0,0,0,1
0,30,Brown,Northeast,1,1,1,1
0,33,Brown,Northeast,0,1,1,1
0,51,Black,Southwest,0,0,0,1
0,42,Blond,Southwest,0,0,0,0
0,40,Blond,Southeast,0,0,0,0
0,39,Brown,Southwest,0,1,0,1
0,39,Black,Southeast,1,1,0,1
0,22,Blond,Southeast,0,0,0,0
0,39,Brown,Northwest,0,0,0,1
0,28,Brown,Southeast,0,0,0,0
0,49,Blond,Northeast,0,1,0,1
0,36,Blond,Northwest,1,1,1,1
0,34,Black,Southwest,0,0,0,0
0,45,Brown,Northeast,1,1,0,1
0,32,Blond,Northeast,1,0,0,1
0,57,Blond,Southwest,1,0,0,1
0,31,Brown,Southwest,0,1,0,1
0,58,Red,Southwest,0,0,1,1
0,39,Black,Northeast,0,1,0,1
0,46,Blond,Southwest,1,0,0,0
0,51,Brown,Northwest,0,0,0,0
0,27,Brown,Northeast,0,1,1,1
0,56,Brown,Southwest,0,1,0,1
0,47,Brown,Southwest,0,1,0,1
0,39,Black,Southeast,1,1,0,0
0,29,Brown,Northwest,1,0,0,1
0,55,Brown,Northeast,1,0,1,1
0,29,Blond,Northeast,0,0,0,0
0,59,Red,Southeast,0,0,0,1
0,57,Brown,Northeast,0,1,0,1
0,36,Red,Southwest,0,1,1,1
0,26,Blond,Northeast,0,0,0,1
1,27,Black,Southeast,1,1,0,0
0,51,Blond,Southwest,0,0,0,1
0,54,Brown,Southeast,0,0,0,0
0,27,Black,Southwest,0,1,1,1
0,31,Blond,Northwest,0,1,0,1
0,38,Brown,Northeast,1,0,0,1
0,50,Blond,Southwest,0,0,0,1
0,53,Blond,Southwest,0,1,1,1
0,45,Blond,Southwest,0,0,1,1
0,25,Black,Northwest,1,1,1,1
0,35,Black,Northwest,1,0,1,1
0,42,Brown,Northwest,0,0,0,0
0,54,Blond,Southwest,0,0,0,1
0,55,Brown,Northeast,1,0,1,0
0,28,Blond,Southeast,0,1,0,1
0,32,Red,Southwest,1,0,0,0
0,40,Brown,Northwest,0,0,0,1
0,54,Brown,Southwest,0,0,1,0
0,43,Brown,Southwest,0,1,0,1
0,33,Blond,Southwest,0,0,0,1
0,36,Brown,Northeast,0,1,0,1
0,44,Blond,Northwest,1,0,1,1
0,44,Brown,Northwest,0,1,0,1
0,35,Blond,Northwest,0,0,0,1
0,22,Blond,Southeast,0,1,0,0
0,42,Brown,Southeast,1,1,1,0
0,51,Brown,Southwest,1,1,1,1
0,50,Brown,Northwest,0,1,0,1
0,47,Red,Southwest,1,0,0,0
0,24,Blond,Southeast,1,1,0,1
0,40,Blond,Northeast,0,0,0,1
0,26,Blond,Northwest,1,0,1,1
0,53,Brown,Northeast,1,1,0,0
0,42,Black,Northwest,1,0,0,0
0,60,Blond,Southwest,0,0,0,1
0,47,Black,Northeast,0,1,1,0
0,50,Black,Northwest,0,1,1,1
0,25,Blond,Northeast,0,1,0,1
0,23,Black,Northeast,0,0,0,0
0,30,Brown,Northwest,0,1,0,0
0,48,Brown,Southwest,0,0,0,1
0,58,Blond,Southwest,0,0,1,1
0,24,Brown,Southwest,0,1,0,1
0,51,Black,Southwest,1,1,0,1
0,43,Brown,Southeast,0,1,0,0
0,45,Brown,Southwest,0,0,0,1
0,43,Brown,Southwest,1,1,0,0
0,36,Blond,Northwest,0,0,0,1
0,35,Blond,Northeast,1,0,0,0
0,49,Blond,Southeast,0,1,0,1
0,24,Blond,Southwest,0,1,0,1
0,48,Blond,Northeast,1,0,1,0
0,30,Blond,Northwest,0,1,0,1
0,21,Blond,Southwest,0,0,0,1
0,47,Black,Northwest,0,1,0,1
0,24,Blond,Southwest,1,0,1,0
0,51,Blond,Southwest,1,0,0,1
0,50,Brown,Northeast,0,1,0,1
0,57,Blond,Northeast,0,0,1,1
0,54,Black,Southeast,1,1,0,1
0,38,Black,Northwest,0,1,1,1
0,57,Black,Northwest,0,0,1,1
0,51,Brown,Northwest,0,0,0,1
0,26,Blond,Southeast,0,1,0,1
0,32,Brown,Southwest,1,1,0,0
0,35,Blond,Southeast,1,0,0,1
0,43,Brown,Southeast,0,1,0,0
0,51,Brown,Southwest,0,0,0,0
0,60,Blond,Southwest,1,0,0,1
0,59,Brown,Southwest,0,0,0,0
0,59,Blond,Southwest,0,0,0,1
0,45,Red,Southwest,0,1,0,1
0,48,Brown,Southwest,0,0,1,1
0,44,Brown,Southeast,0,1,1,0
0,38,Brown,Southeast,1,1,1,0
0,48,Blond,Northeast,0,1,0,1
0,48,Blond,Northwest,1,0,0,1
0,57,Blond,Southwest,0,0,0,1
0,56,Blond,Northeast,0,0,0,0
0,54,Brown,Northwest,0,1,0,0
0,49,Brown,Southeast,0,1,0,1
0,41,Black,Southwest,0,1,0,1
0,25,Black,Northeast,0,0,1,1
0,54,Black,Southeast,1,1,0,1
0,38,Brown,Northwest,1,0,1,0
0,26,Blond,Southeast,0,0,0,0
0,49,Brown,Northeast,1,0,1,1
0,40,Brown,Southwest,1,1,1,0
0,42,Brown,Southwest,0,0,0,1
0,40,Brown,Southeast,1,1,0,1
0,36,Brown,Northwest,0,0,0,1
0,29,Black,Southwest,0,0,0,0
0,33,Blond,Northeast,0,0,0,1
0,56,Blond,Northwest,1,1,0,1
0,50,Brown,Southeast,0,1,0,1
0,27,Brown,Northwest,0,0,1,1
0,32,Brown,Northwest,0,0,0,0
0,40,Brown,Northwest,1,0,0,0
0,46,Brown,Southwest,0,1,0,1
0,28,Brown,Southeast,0,0,0,1
0,53,Black,Southwest,0,0,0,1
0,58,Brown,Southeast,0,0,0,1
0,38,Brown,Southwest,1,1,1,1
0,43,Brown,Southwest,1,1,1,1
0,40,Blond,Southeast,1,0,0,1
0,29,Black,Southeast,1,0,0,0
0,29,Brown,Northeast,0,0,0,1
0,37,Blond,Southwest,0,1,0,0
0,53,Blond,Northeast,0,0,1,1
0,43,Blond,Northwest,0,1,1,1
0,42,Blond,Northeast,0,0,0,0
0,49,Black,Southeast,0,0,0,1
0,27,Brown,Northeast,0,1,1,1
1,27,Blond,Northwest,0,0,0,1
0,55,Black,Northwest,0,1,0,0
0,48,Blond,Southwest,0,0,0,1
0,30,Brown,Southwest,1,1,0,1
0,36,Black,Northeast,0,0,0,1
0,50,Black,Northeast,0,0,0,1
0,50,Brown,Southwest,1,0,0,0
0,48,Blond,Northeast,0,0,0,1
0,54,Brown,Northwest,0,0,1,0
0,59,Black,Southeast,1,1,0,1
0,29,Brown,Southwest,1,0,0,1
0,28,Brown,Southeast,0,1,0,1
0,58,Brown,Southeast,0,1,1,0
0,56,Brown,Southeast,0,0,0,0
0,59,Blond,Northwest,0,1,0,0
0,56,Black,Southeast,1,0,0,1
0,27,Red,Northeast,0,1,1,1
0,56,Brown,Northeast,0,1,0,1
0,41,Brown,Northeast,0,1,0,1
0,58,Black,Northeast,0,1,0,1
0,49,Blond,Southwest,0,1,1,1
0,24,Brown,Southeast,0,0,1,1
0,28,Brown,Southeast,0,1,0,0
0,42,Blond,Northeast,0,1,0,1
0,41,Blond,Northeast,0,1,0,1
0,47,Black,Southwest,1,1,1,0
0,47,Blond,Southwest,1,0,0,0
0,25,Brown,Southwest,0,1,0,1
0,42,Blond,Northwest,0,1,1,1
0,45,Blond,Southwest,0,1,1,1
0,50,Blond,Southeast,0,1,0,1
0,46,Blond,Northeast,1,1,1,1
0,55,Brown,Northwest,0,1,0,0
0,45,Brown,Southwest,0,0,0,0
0,33,Blond,Southwest,0,1,0,0
0,25,Blond,Southwest,0,1,1,1
0,35,Brown,Northeast,0,0,0,1
0,43,Blond,Northwest,1,1,1,1
0,22,Blond,Northeast,1,1,0,1
0,33,Brown,Northeast,0,0,1,1
0,39,Brown,Northeast,0,1,0,1
1,56,Brown,Northwest,1,1,0,1
0,21,Brown,Southeast,0,1,0,1
0,44,Brown,Southwest,0,1,0,0
0,56,Brown,Northwest,0,1,0,0
0,28,Blond,Northwest,0,1,0,1
0,37,Blond,Southeast,1,0,0,1
0,29,Brown,Northeast,0,1,1,0
0,32,Brown,Southwest,1,1,1,1
0,60,Brown,Northeast,0,1,1,0
0,21,Blond,Northeast,0,0,0,1
0,34,Brown,Northwest,0,0,0,0
0,23,Black,Southwest,0,0,0,1
0,40,Blond,Northeast,0,1,0,1
0,47,Blond,Southwest,0,0,0,0
0,32,Blond,Southeast,1,0,0,1
0,24,Blond,Northwest,1,0,0,0
0,60,Brown,Northwest,0,1,0,1
0,56,Blond,Southwest,1,0,1,1
0,34,Brown,Northeast,1,0,0,1
0,25,Brown,Southwest,0,1,0,1
0,21,Black,Northwest,1,0,0,0
0,39,Brown,Northeast,0,0,1,1
0,42,Brown,Southwest,0,1,0,1
0,41,Brown,Southwest,0,1,0,1
0,42,Blond,Southeast,0,0,0,0
0,46,Brown,Northeast,0,1,0,1
0,34,Brown,Northwest,1,1,0,1
0,28,Blond,Northwest,0,0,0,1
0,54,Brown,Northwest,1,0,0,0
0,41,Black,Southwest,0,0,0,0
0,28,Blond,Northeast,0,1,0,0
0,30,Blond,Southeast,0,1,0,1
0,57,Blond,Southwest,0,0,1,0
0,25,Brown,Northwest,0,1,0,1
0,41,Blond,Northwest,0,0,1,0
0,33,Red,Northwest,1,0,0,0
0,39,Black,Southeast,0,0,0,1
0,53,Brown,Southwest,1,0,1,1
0,57,Blond,Southeast,0,0,0,1
0,22,Brown,Northeast,0,0,0,1
0,33,Brown,Northeast,0,1,0,1
0,52,Black,Northeast,1,1,0,1
0,21,Brown,Northwest,0,1,0,1
0,54,Brown,Southwest,0,0,0,1
0,58,Blond,Southwest,0,1,0,1
0,58,Brown,Southeast,0,1,0,1
0,32,Brown,Southwest,0,0,0,1
0,49,Red,Southeast,0,1,0,0
0,44,Red,Southeast,0,0,0,1
0,37,Red,Northeast,0,0,0,0
0,27,Black,Southwest,1,1,1,1
0,52,Brown,Northeast,0,0,1,1
0,32,Black,Southeast,0,1,0,1
0,43,Blond,Southeast,1,0,0,1
0,58,Black,Southwest,0,0,1,1
0,60,Brown,Southwest,0,1,0,1
0,53,Brown,Southeast,0,0,0,1
0,29,Blond,Northeast,0,1,0,1
0,37,Blond,Southwest,0,1,0,1
0,34,Black,Southwest,0,0,0,1
0,44,Brown,Northwest,1,1,0,1
0,39,Black,Southwest,0,1,0,1
0,54,Blond,Southwest,0,0,0,1
0,57,Blond,Southeast,0,0,0,1
0,54,Black,Southeast,0,0,1,1
0,44,Brown,Northwest,0,1,1,1
0,51,Black,Southwest,0,0,1,0
0,35,Blond,Northwest,0,1,0,1
0,27,Blond,Northeast,0,0,0,1
0,29,Blond,Northeast,0,1,1,1
0,53,Brown,Northeast,1,0,1,1
0,33,Brown,Northeast,0,0,1,0
0,47,Red,Southwest,1,0,0,1
0,25,Brown,Northwest,1,0,1,0
0,25,Red,Northeast,0,0,1,0
0,25,Blond,Southeast,0,1,1,0
0,37,Brown,Northwest,1,0,1,1
0,44,Red,Southeast,1,1,1,1
0,25,Blond,Southwest,1,1,1,1
0,38,Brown,Northeast,0,0,0,1
0,59,Brown,Southeast,0,0,1,1
0,29,Blond,Northwest,1,0,1,1
0,38,Brown,Southeast,0,0,1,1
0,27,Blond,Southwest,0,1,0,0
0,24,Blond,Southwest,0,0,0,0
0,32,Brown,Northeast,0,0,0,1
0,45,Black,Southwest,0,1,1,1
0,34,Brown,Southwest,0,1,0,1
0,54,Brown,Southeast,0,1,0,1
0,23,Black,Northwest,0,0,0,0
0,28,Brown,Southwest,0,1,0,1
0,41,Brown,Southwest,0,0,0,1
0,21,Blond,Northwest,0,0,1,1
0,32,Red,Southwest,0,0,0,1
0,29,Blond,Southwest,1,1,0,1
0,27,Brown,Southeast,0,0,1,1
0,27,Brown,Southwest,0,1,0,1
0,22,Blond,Northwest,1,1,1,1
0,54,Blond,Northeast,1,1,0,1
0,54,Blond,Northeast,1,1,0,1
0,53,Blond,Northeast,0,1,0,0
0,22,Blond,Southeast,1,0,0,0
0,25,Brown,Northeast,1,1,0,1
0,35,Brown,Southwest,1,0,1,0
0,26,Blond,Northwest,1,0,0,1
0,49,Brown,Northwest,0,1,0,1
0,44,Blond,Northeast,0,0,0,1
0,38,Red,Northwest,1,1,0,1
0,24,Brown,Northwest,0,1,0,1
0,26,Blond,Southwest,0,1,0,1
0,42,Blond,Northeast,0,1,0,1
0,57,Black,Northwest,0,1,0,1
0,60,Blond,Southwest,0,0,1,1
0,57,Black,Southwest,0,0,0,1
0,33,Blond,Southwest,0,1,0,1
0,27,Blond,Southwest,0,1,0,0
0,30,Brown,Southeast,0,0,1,0
0,51,Blond,Southwest,0,0,0,1
0,59,Blond,Southwest,0,0,0,1
0,50,Black,Northeast,1,0,0,1
0,25,Brown,Southeast,0,1,1,0
0,24,Brown,Southeast,1,1,0,1
0,56,Brown,Southeast,0,0,0,1
0,29,Blond,Southeast,0,1,1,1
0,47,Brown,Northwest,1,0,1,1
0,58,Blond,Southwest,0,0,0,0
0,51,Blond,Southwest,0,1,0,1
0,58,Blond,Southwest,1,1,0,1
0,56,Black,Northeast,0,1,1,1
0,34,Brown,Southwest,1,1,0,1
