ID#,balance,qual_miles,cc1_miles,cc2_miles,cc3_miles,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,days_since_enroll,award?
2536,22963,0,1,1,1,0,0,0,0,2998,0
2537,47165,0,1,1,1,4545,4,0,0,2992,1
2538,103240,0,4,1,1,44627,29,50,1,2993,1
2539,61737,0,2,1,1,6789,12,0,0,2921,0
2540,25766,0,1,1,1,2548,16,100,2,2973,0
2541,147090,0,4,1,1,35511,31,1800,16,2927,1
2542,79333,0,1,1,1,1500,3,1500,3,2977,0
2543,4923,0,1,1,1,305,2,0,0,2985,0
2544,56687,0,4,1,1,48989,28,0,0,2973,1
2545,326704,0,4,1,1,37408,19,0,0,2962,0
2546,45149,0,1,1,1,21292,10,0,0,2949,0
2547,57477,0,1,1,1,2607,4,0,0,3038,1
2548,48265,0,1,1,1,1000,1,0,0,2951,0
2549,34249,0,1,1,1,4100,12,0,0,2951,0
2550,210491,0,4,1,1,48287,18,0,0,2958,0
2551,25671,0,2,1,1,10513,12,0,0,2945,1
2552,191583,0,3,1,1,25675,18,0,0,2950,1
2553,90332,0,2,1,1,12845,25,0,0,2927,1
2554,53532,0,4,1,1,30808,18,0,0,2927,1
2555,71507,0,1,1,1,3750,6,0,0,2934,0
2556,35196,0,1,1,1,0,0,0,0,2922,0
2557,30034,0,1,1,1,15816,6,0,0,2908,0
2558,47787,0,4,1,1,47223,21,450,1,2921,1
2559,46967,0,1,1,1,2000,9,0,0,2888,0
2560,103615,0,1,1,1,13668,15,1300,11,2896,1
2561,5110,0,1,1,1,0,0,0,0,2901,0
2562,128927,0,5,1,1,61165,14,0,0,2882,0
2563,5000,0,1,1,1,5000,1,0,0,2893,0
2564,126701,0,3,1,1,20636,15,0,0,2878,0
2565,34855,0,1,1,1,230,3,0,0,2882,0
2566,34464,0,2,1,1,5312,5,0,0,2886,0
2567,86638,0,4,1,1,45861,13,0,0,2867,1
2568,140398,0,5,1,1,118013,26,1100,4,2972,1
2569,65812,0,1,1,1,185,2,0,0,2854,0
2570,34177,1754,2,1,1,7072,16,350,1,2867,0
2571,58195,0,3,1,1,24808,13,0,0,2838,0
2572,34781,0,3,1,1,11270,12,0,0,2859,1
2573,22457,0,3,1,1,17579,15,0,0,2858,1
2574,19996,0,1,1,1,500,1,0,0,3217,0
2575,26256,0,1,1,1,2000,9,0,0,2847,0
2576,42966,0,1,2,1,7734,6,0,0,2840,1
2577,3129,0,1,1,1,0,0,0,0,2840,0
2578,138008,5368,4,1,1,34178,14,200,1,2962,0
2579,9611,0,1,1,1,2250,3,0,0,2845,1
2580,40702,0,4,1,1,39897,14,0,0,2826,1
2581,105579,0,3,1,1,16332,12,0,0,2830,0
2582,46654,0,1,1,1,3215,6,0,0,2830,0
2583,518960,0,1,1,1,15700,8,200,1,2819,1
2584,39715,0,3,1,1,17388,12,0,0,2826,0
2585,199,0,1,1,1,0,0,0,0,2822,0
2586,6345,0,2,1,1,7719,18,0,0,2805,1
2587,72598,0,1,1,1,6090,8,1100,1,2804,0
2588,59805,0,1,1,1,2900,7,1700,5,2802,0
2589,10307,0,1,1,1,0,0,0,0,2808,1
2590,37997,0,2,1,1,11073,5,0,0,2805,0
2591,102083,0,3,1,1,12978,14,150,2,2780,0
2592,104632,0,1,1,1,26700,10,1200,7,2791,1
2593,18260,0,1,1,1,500,1,0,0,2780,0
2594,28484,0,1,1,1,350,3,0,0,2782,0
2595,29105,0,1,1,1,5000,1,0,0,2774,0
2596,49560,0,1,1,1,0,0,0,0,2770,0
2597,29346,0,1,1,1,150,1,150,1,2773,0
2598,75288,0,4,1,1,36866,20,0,0,2774,0
2599,42366,0,2,1,1,6293,9,0,0,2770,0
2600,151336,651,1,1,1,11400,6,1000,4,2742,0
2601,48363,0,1,1,1,790,3,0,0,2766,0
2602,11529,0,3,1,1,15738,15,0,0,2768,1
2603,61956,0,1,1,1,17500,2,0,0,2755,0
2604,15378,0,1,1,1,25236,9,736,3,2741,1
2605,85346,0,1,1,1,2835,3,0,0,2748,1
2606,215946,0,1,1,1,2125,10,0,0,2740,0
2607,66539,0,3,1,1,27894,17,0,0,2741,0
2608,97131,0,4,1,1,33324,19,1500,3,2727,1
2609,14513,0,1,1,1,0,0,0,0,2731,0
2610,211773,0,3,1,1,23256,30,0,0,2675,0
2611,45742,0,1,1,1,7625,23,250,1,2712,0
2612,39862,0,3,1,1,14152,18,350,2,2727,1
2613,75132,0,4,1,1,53001,23,400,3,2720,1
2614,91296,0,3,1,1,19057,16,0,0,2712,0
2615,117290,0,1,1,1,1754,8,0,0,2717,0
2616,75556,0,1,1,1,2790,6,0,0,2712,0
2617,5103,0,1,1,1,5103,2,0,0,2697,0
2618,10747,0,1,1,1,990,4,500,1,2697,1
2619,31789,0,1,1,1,10220,17,0,0,2699,1
2620,59515,0,1,1,1,3170,5,0,0,2705,0
2621,86913,0,2,1,1,23705,6,0,0,2691,0
2622,49129,0,2,1,1,16921,18,500,1,2692,1
2623,135408,0,5,1,1,62224,15,607,1,2697,1
2624,41152,10074,1,1,1,3250,19,0,0,2669,0
2625,145750,0,2,1,1,10986,12,0,0,2531,0
2626,7041,0,1,1,1,1747,12,0,0,2718,1
2627,273442,0,4,1,1,54625,35,2850,7,2676,0
2628,44514,0,1,1,1,3577,13,0,0,2657,0
2629,96490,0,1,1,1,2000,1,0,0,2665,1
2630,45050,2900,1,1,1,4875,10,500,1,2669,1
2631,91048,0,4,1,1,51580,20,100,1,2669,1
2632,20352,0,1,1,1,1900,5,500,1,2658,0
2633,34294,0,3,1,1,17683,14,0,0,2661,1
2634,59696,2586,5,1,1,63827,22,500,1,2654,1
2635,106155,0,1,1,1,0,0,0,0,2657,0
2636,29244,0,2,1,1,6252,13,0,0,2650,0
2637,27592,0,1,1,1,335,3,0,0,2633,0
2638,16128,0,1,1,1,475,3,0,0,2643,0
2640,51353,0,1,1,1,8114,16,2004,10,2637,1
2641,235422,0,2,1,1,30208,14,0,0,2629,1
2642,7456,0,1,1,1,0,0,0,0,2635,0
2643,33604,0,3,1,1,13619,16,0,0,2633,0
2644,24803,0,1,1,1,0,0,0,0,2623,0
2645,58411,0,1,1,1,2500,1,0,0,2619,1
2646,3273,0,1,1,1,500,1,0,0,2749,0
2647,28480,0,1,1,1,2644,6,0,0,2628,0
2648,46706,0,1,1,1,3344,16,0,0,2609,0
2649,102230,0,1,1,1,3406,5,500,1,2620,0
2650,12096,0,1,1,1,50,1,50,1,2607,0
2651,118487,0,1,1,1,3388,14,0,0,2592,0
2652,20518,0,2,1,1,5580,10,0,0,2600,0
2653,6280,0,1,1,1,1220,6,200,2,2578,1
2654,11700,0,1,1,1,0,0,0,0,2585,0
2655,391,0,1,1,1,9000,1,0,0,2581,1
2656,78305,733,1,1,1,130,3,0,0,2580,0
2657,145214,1692,1,1,1,3500,4,500,1,2560,1
2658,137760,0,5,1,1,64949,13,0,0,2580,0
2659,88563,0,4,1,1,42410,27,0,0,2567,0
2660,25748,0,1,1,1,0,0,0,0,2566,0
2661,27102,0,3,1,1,27102,9,0,0,2563,0
2662,25824,0,3,1,1,17760,20,750,2,2559,1
2663,23054,0,1,1,1,400,3,300,2,2553,0
2664,29150,0,3,1,1,13952,14,0,0,2544,1
2665,37529,0,4,1,1,25706,14,0,0,2558,1
2666,7515,0,2,1,1,13681,18,0,0,2552,1
2667,194576,0,4,1,1,41315,16,550,1,2539,1
2668,24265,0,1,1,1,1854,12,0,0,2550,0
2669,16773,0,1,1,1,140,2,0,0,2525,0
2670,5432,0,1,1,1,1000,2,1000,2,2535,1
2671,110480,0,4,1,1,44191,22,500,1,2539,1
2672,86273,0,3,1,1,35304,15,500,1,2523,0
2673,20674,0,3,1,1,16876,22,0,0,2528,1
2674,8335,0,1,1,1,3750,16,0,0,2522,0
2675,40893,0,1,1,1,1130,3,0,0,2518,0
2676,644881,2600,1,1,1,14350,28,10850,26,2511,1
2677,61081,0,4,1,1,37682,21,2000,4,2509,0
2678,27438,0,1,1,1,2528,6,2528,6,2490,0
2679,14748,0,1,1,1,2210,7,0,0,2497,1
2680,49514,0,1,1,1,4500,22,0,0,2569,0
2681,7457,0,1,1,1,17131,5,0,0,2496,1
2682,97193,0,2,1,1,13338,12,0,0,2502,0
2683,68456,0,2,1,1,6317,5,0,0,2488,0
2684,123842,0,3,1,1,24295,14,0,0,2500,0
2685,61285,0,5,1,1,55027,22,0,0,2412,1
2686,20157,0,1,1,1,1450,3,150,1,2455,0
2687,41073,0,3,1,1,13993,20,0,0,2493,0
2688,21784,0,2,1,1,6208,14,0,0,2483,0
2689,12868,0,1,1,1,1875,8,0,0,2483,0
2690,147862,0,4,1,1,44783,14,0,0,2426,1
2691,11836,0,1,1,1,5075,14,350,1,2479,1
2692,25681,1526,1,1,1,14941,20,2963,16,2468,1
2693,282784,3508,1,1,1,19314,17,3100,7,2460,1
2694,59704,0,4,2,1,57404,14,0,0,2440,0
2695,75279,0,1,1,1,5375,21,0,0,2459,0
2696,66681,0,1,1,1,4478,16,3504,12,2465,0
2697,72085,0,3,1,1,20310,12,150,1,2462,0
2698,2039,0,1,1,1,0,0,0,0,2451,0
2699,2214,0,1,1,1,0,0,0,0,2448,0
2700,16208,0,1,1,1,0,0,0,0,2451,0
2701,25829,0,1,1,1,1375,4,0,0,2444,0
2702,83217,0,1,1,1,3679,4,0,0,2447,1
2703,9520,0,3,1,1,12515,13,0,0,2438,1
2704,103215,0,3,1,1,16726,14,0,0,2427,1
2705,62629,0,4,1,1,36986,14,0,0,2438,0
2706,45603,0,2,1,1,5964,13,0,0,2432,0
2707,44792,0,2,1,1,9463,16,0,0,2430,0
2708,97535,0,1,1,1,0,0,0,0,2418,0
2709,60085,0,3,1,1,14714,17,0,0,2404,1
2710,76938,0,3,1,1,23503,13,0,0,2422,1
2711,2562,0,2,1,1,9075,11,1050,3,2412,1
2712,7685,0,1,1,1,500,4,0,0,2406,0
2713,102942,0,5,1,1,56780,18,0,0,2405,0
2714,7029,0,1,1,1,495,3,0,0,2565,1
2715,2119,0,1,1,1,0,0,0,0,2399,0
2717,207311,0,1,1,1,31000,37,12000,24,2395,1
2719,77753,0,3,1,1,12483,13,0,0,2377,0
2720,171637,0,1,1,1,4300,8,2800,7,2364,0
2721,35243,0,2,1,1,10046,15,1500,3,2356,0
2722,46186,0,2,1,1,9744,14,0,0,2364,0
2723,54810,0,3,1,1,19665,21,0,0,2368,0
2724,25637,0,1,1,1,445,3,0,0,2367,0
2725,35088,0,1,1,1,320,2,0,0,2362,0
2726,73899,0,1,1,1,2745,14,500,1,2362,0
2727,81171,0,1,1,1,3700,4,100,1,2348,0
2728,39418,0,1,1,1,700,3,200,2,2343,0
2729,62124,0,1,1,1,0,0,0,0,2355,1
2730,14134,0,1,1,1,2125,9,0,0,2312,1
2731,405499,1000,4,1,1,72318,46,9729,29,2329,1
2732,20353,0,1,1,1,1729,5,0,0,2298,0
2733,93154,0,4,1,1,30752,21,0,0,2333,1
2734,9492,0,1,1,1,781,6,250,1,2320,0
2735,18369,0,1,1,1,800,4,700,3,2327,0
2736,32824,0,1,1,1,1660,5,100,1,2339,1
2737,109416,0,5,1,1,73665,39,2200,5,2327,1
2738,28312,0,1,1,1,1726,13,0,0,2335,1
2739,78462,0,3,1,1,20291,14,0,0,2311,0
2740,32740,0,1,1,1,10722,4,0,0,2315,1
2741,57293,0,1,1,1,1000,1,0,0,2319,0
2742,174743,0,1,1,1,27460,12,0,0,2326,0
2743,59486,0,1,1,1,3517,4,0,0,2315,1
2744,211355,0,2,1,1,11238,12,0,0,2294,1
2745,56805,0,3,1,1,16617,17,0,0,2307,0
2746,278258,0,1,1,1,1000,1,0,0,2298,0
2747,18545,0,3,1,1,25053,22,0,0,2304,1
2748,5570,0,1,1,1,9094,26,0,0,2287,1
2749,44690,0,3,1,1,24779,15,1000,2,2297,1
2750,127835,0,4,1,1,52700,21,0,0,2301,1
2751,32540,0,4,1,1,44283,17,100,1,2297,1
2752,54396,629,4,1,1,34007,16,0,0,2283,0
2753,162840,0,5,1,1,57382,15,0,0,2277,0
2754,109441,0,1,1,1,6500,10,4000,8,2237,1
2755,7369,0,1,1,1,0,0,0,0,2277,0
2756,16378,0,1,1,1,0,0,0,0,2272,0
2757,39859,0,1,1,1,3675,8,0,0,2272,0
2758,44214,0,3,1,1,24928,13,0,0,2259,0
2759,73102,0,3,1,1,18156,20,0,0,2272,1
2760,3552,0,1,1,1,10597,17,0,0,2264,1
2761,71593,0,3,1,1,22666,17,0,0,2266,0
2762,74072,0,4,1,1,50272,39,0,0,2264,1
2763,42970,0,1,2,1,7889,14,0,0,2256,0
2764,23385,0,3,1,1,18303,15,150,1,2248,1
2765,51176,0,4,1,1,40397,16,0,0,2243,0
2766,12426,0,1,1,1,0,0,0,0,2238,0
2767,10062,0,1,1,1,2000,9,0,0,2242,0
2768,34790,0,1,1,1,0,0,0,0,2272,0
2769,95759,0,1,1,1,9198,12,6195,8,2231,0
2770,51592,0,1,1,1,18678,9,0,0,2230,0
2771,23294,0,1,1,1,420,4,0,0,2228,0
2772,33398,0,3,1,1,14086,15,0,0,2223,0
2773,229576,0,1,1,1,9030,19,9000,18,2217,1
2774,60250,0,3,1,1,43071,12,0,0,2214,1
2775,81871,0,3,1,1,23068,20,0,0,2222,1
2776,259529,0,1,1,1,700,3,200,2,2210,1
2777,430,0,1,1,1,220,1,0,0,2196,0
2778,75949,0,1,1,1,952,4,0,0,2195,0
2779,44206,0,3,1,1,22598,14,500,1,2247,0
2780,125274,0,1,1,1,3150,4,550,2,2194,1
2781,104670,0,1,1,1,3993,12,0,0,2202,0
2782,282971,0,1,1,1,5780,16,300,3,2192,1
2783,28731,0,4,1,1,29782,11,0,0,2182,1
2784,16965,1651,1,1,1,2475,13,0,0,2182,0
2785,50658,1674,1,1,1,1600,3,500,1,2174,0
2786,124681,0,1,1,1,23392,39,2287,5,2173,1
2787,74352,0,3,1,1,17868,15,0,0,2188,0
2788,70308,0,4,1,1,41704,19,0,0,2186,1
2789,98722,0,3,1,1,18012,19,50,1,2178,0
2790,79020,0,1,1,1,3422,10,0,0,2179,0
2791,28335,0,1,1,1,400,3,0,0,2161,0
2792,22011,0,1,1,1,0,0,0,0,2167,0
2793,49436,0,4,1,1,33836,13,0,0,2167,0
2794,145072,0,1,1,1,15000,4,0,0,2152,1
2795,8992,0,2,1,1,9113,11,0,0,2145,1
2796,72497,0,3,1,1,24279,13,0,0,2161,0
2797,187999,0,4,1,1,52429,49,4550,24,2184,1
2798,62335,0,1,1,1,500,1,0,0,2147,0
2799,41556,0,3,1,1,26682,4,0,0,2131,0
2800,15436,0,1,1,1,6147,13,0,0,2138,0
2801,109618,0,3,1,1,14159,11,0,0,2138,0
2802,182228,0,4,1,1,41048,12,0,0,2139,0
2803,1000,0,1,1,1,0,0,0,0,2126,0
2804,36699,0,1,1,1,2500,13,0,0,2119,0
2805,135828,0,3,1,1,34495,28,450,2,2142,1
2806,39098,0,3,1,1,18992,14,0,0,2129,0
2807,20713,0,3,1,1,13421,12,400,1,2104,0
2808,18959,0,1,1,1,0,0,0,0,2115,0
2809,28010,0,1,1,1,150,3,0,0,2115,0
2810,148976,0,1,1,1,2650,3,650,2,2108,0
2811,126680,0,1,1,1,18248,39,4723,31,2108,1
2812,664,0,1,1,1,0,0,0,0,2108,0
2813,18533,0,3,1,1,27904,14,0,0,2102,1
2814,202168,0,3,1,1,12463,18,0,0,2098,1
2815,4653,2433,1,1,1,0,0,0,0,2094,0
2816,37839,0,3,1,1,11512,16,0,0,2084,1
2817,29196,0,2,1,1,7011,15,0,0,2082,0
2818,38378,0,1,1,1,1600,4,600,3,2091,0
2819,66716,0,3,1,1,22571,16,200,1,2082,0
2820,7500,0,1,1,1,0,0,0,0,2084,0
2821,47992,0,1,1,1,645,4,450,1,2073,0
2822,85823,0,1,1,1,0,0,0,0,2074,0
2823,32323,0,1,1,1,1250,3,0,0,2074,1
2824,87633,0,4,1,1,69237,37,4050,9,2068,1
2825,104523,0,1,1,1,4000,2,0,0,2073,1
2826,60856,0,2,1,1,17332,8,0,0,2076,0
2827,15526,0,1,1,1,2750,15,0,0,2063,0
2828,83781,0,4,1,1,35151,22,200,1,2066,1
2829,17681,0,1,1,1,500,1,0,0,2059,0
2830,76909,0,3,1,1,18405,12,0,0,2066,0
2831,22084,0,1,1,1,2773,10,0,0,2054,0
2832,50783,0,3,1,1,11595,15,0,0,2060,0
2833,43220,0,1,1,1,4985,20,100,1,2041,0
2834,41275,0,1,1,1,0,0,0,0,2035,0
2835,13738,0,2,1,1,6485,18,900,5,2042,1
2836,32270,0,1,1,1,0,0,0,0,2040,0
2837,22053,0,4,1,1,39810,27,0,0,2042,1
2838,32708,0,3,1,1,11556,13,0,0,2035,0
2839,7108,0,1,1,1,5598,8,2500,5,2026,1
2840,47056,0,1,1,1,0,0,0,0,2031,0
2841,112197,0,4,1,1,32108,16,0,0,2013,1
2842,106757,0,5,1,1,51234,13,0,0,2013,1
2843,105294,0,4,1,1,56281,26,850,5,2021,0
2844,180481,1249,3,1,1,18315,25,3100,7,2019,0
2845,169139,0,1,1,1,9500,5,0,0,2019,1
2846,92406,0,2,1,1,9402,26,750,2,1999,0
2847,41150,0,1,1,1,0,0,0,0,2000,0
2848,3831,0,1,1,1,2,4,0,0,2013,0
2849,48014,0,1,1,1,0,0,0,0,2005,0
2850,19078,0,1,1,1,200,1,200,1,1999,0
2851,3965,0,2,1,1,8228,12,0,0,2003,1
2852,37965,0,1,1,1,2250,5,0,0,1998,0
2853,69884,0,5,1,1,89360,24,450,2,1990,1
2854,24557,0,3,1,1,18957,20,0,0,1996,0
2855,16733,0,1,1,1,1000,1,0,0,1983,0
2856,41824,0,1,1,1,2100,3,0,0,1982,0
2857,8188,0,1,1,1,500,1,500,1,1985,1
2858,36146,0,1,1,1,4091,10,3091,9,1975,1
2859,37331,0,1,1,1,0,0,0,0,1970,0
2860,15000,0,1,1,1,15000,1,0,0,1976,0
2861,232194,0,4,1,1,46165,17,0,0,1978,0
2862,8557,0,1,1,1,200622,5,622,3,1955,1
2863,1000,0,1,1,1,1000,1,0,0,1970,0
2864,84179,0,3,1,1,22397,19,0,0,1976,0
2865,66590,0,1,1,1,1300,13,0,0,1975,0
2866,66445,0,3,1,1,22276,13,0,0,1975,0
2867,174286,0,1,1,1,11850,18,2100,5,1950,1
2868,33951,0,3,1,1,12279,14,0,0,1963,0
2869,27204,0,2,1,1,7627,16,0,0,1968,0
2870,16442,0,1,1,1,0,0,0,0,1962,1
2871,39669,0,4,1,1,31989,14,0,0,1955,1
2872,8063,0,1,1,1,18250,5,0,0,1950,1
2873,15243,0,1,1,1,675,3,0,0,1944,0
2874,17603,2543,2,1,1,7247,14,0,0,1958,1
2875,66466,0,4,1,2,86952,22,0,0,1956,1
2876,52537,0,4,1,1,49146,19,100,2,1944,1
2877,51172,0,1,1,1,500,4,0,0,1939,1
2878,56186,0,3,1,1,27538,20,400,4,1926,1
2879,18074,0,1,1,1,1625,6,0,0,1765,0
2880,31759,0,1,1,1,0,0,0,0,1922,0
2881,34007,0,1,1,1,440,2,0,0,1937,0
2882,28338,0,1,1,1,90,2,0,0,1936,0
2883,28693,0,2,1,1,8229,20,0,0,1937,0
2884,15036,0,2,1,1,7917,8,0,0,1935,1
2885,26797,0,1,1,1,0,0,0,0,1928,0
2886,79192,0,3,1,1,14404,21,150,1,2080,1
2887,83651,0,3,1,1,14809,18,1997,3,1914,0
2888,19128,0,2,1,1,10595,27,0,0,1919,1
2889,11245,0,1,1,1,0,0,0,0,1920,0
2890,18735,0,1,1,1,4100,19,0,0,1913,0
2891,43310,0,3,1,1,11943,14,0,0,1804,0
2892,51142,0,1,1,1,5000,3,0,0,1874,1
2893,127588,0,2,1,1,11297,11,0,0,1906,0
2894,43304,0,1,1,1,3750,4,250,2,1887,1
2895,33064,0,1,1,1,300,3,0,0,1895,0
2896,10424,0,1,1,1,0,0,0,0,1894,0
2897,6517,0,1,1,1,2025,8,0,0,1900,0
2898,47160,0,1,1,1,0,0,0,0,1898,0
2899,15584,0,1,1,1,2875,16,0,0,1894,0
2900,164222,0,1,1,1,7300,5,800,3,1892,1
2901,248738,0,1,1,1,500,1,0,0,1888,0
2902,25853,0,3,1,1,23163,18,0,0,1886,0
2903,113183,0,1,1,1,4200,8,600,5,1865,0
2904,153664,0,5,1,1,55567,17,0,0,1881,0
2905,21285,0,1,1,1,2375,12,0,0,1879,0
2906,70353,0,1,1,1,2986,15,150,2,1879,0
2907,39728,0,3,1,1,16359,11,0,0,1860,0
2908,28294,0,1,1,1,0,0,0,0,1865,0
2909,109505,0,3,1,1,15766,23,0,0,1867,0
2910,78317,0,3,1,1,34282,35,2537,11,1859,1
2911,20969,0,3,1,1,40234,13,150,1,1831,1
2912,36398,0,2,1,1,9704,22,0,0,1858,0
2913,166199,6168,1,1,1,10550,5,50,1,1851,1
2914,147770,0,4,1,1,64517,31,450,4,1831,1
2915,16875,0,1,1,1,500,1,0,0,1838,0
2916,17060,0,1,1,1,0,0,0,0,1836,0
2917,44101,0,5,1,1,57114,19,0,0,1829,1
2918,142729,0,1,1,1,0,0,0,0,1823,1
2919,23578,0,3,1,1,16366,17,500,1,1830,1
2920,19881,0,1,1,1,800,4,800,4,1822,0
2921,62960,0,5,1,1,50255,10,0,0,1824,1
2922,16685,0,1,1,1,400,2,0,0,1817,0
2923,33405,0,1,1,1,1600,3,0,0,1808,1
2924,37211,0,3,1,1,23007,18,0,0,1817,0
2925,2900,0,1,1,1,2900,29,2900,29,1804,0
2926,99226,0,2,1,1,5796,12,0,0,1811,0
2927,31899,0,4,1,1,29816,20,500,1,1804,1
2928,17769,0,1,2,1,5165,10,0,0,1807,0
2929,50212,0,1,1,1,1507,7,500,1,1801,0
2930,32125,0,1,1,1,1010,4,500,2,1795,0
2931,12120,0,1,1,1,1000,1,0,0,1802,0
2932,82352,0,1,1,1,5760,18,0,0,1797,0
2933,6286,0,1,1,1,230,3,0,0,1788,0
2934,17326,0,1,1,1,0,0,0,0,1787,0
2935,32234,0,3,1,1,17001,13,0,0,1780,1
2936,60386,2738,3,1,1,24356,14,1565,1,1785,1
2937,56174,0,2,1,1,6589,15,0,0,1768,0
2938,81144,0,1,1,1,34664,17,0,0,1769,0
2939,51737,0,1,1,1,3119,19,0,0,1774,0
2940,95537,0,4,1,1,29226,17,150,1,1774,0
2941,36311,0,1,1,1,100,1,100,1,1766,1
2942,23518,0,3,1,1,11843,13,0,0,1768,0
2943,34042,0,1,1,1,3463,14,250,1,1761,0
2944,19591,0,1,1,1,4437,8,0,0,1772,1
2945,46455,0,1,1,1,6817,11,0,0,1763,0
2946,89413,0,3,1,1,24667,21,0,0,1767,0
2947,169546,0,5,1,1,68315,24,600,2,1761,0
2948,17135,0,1,1,1,60,2,0,0,1747,0
2949,72253,0,4,1,1,29227,16,0,0,1752,0
2950,8344,0,1,1,1,1500,2,500,1,1753,0
2951,52718,0,3,1,1,11540,11,0,0,1755,0
2952,23933,0,2,1,1,10144,15,0,0,1804,0
2953,179207,0,1,1,1,7041,6,0,0,3169,0
2954,76177,0,4,1,1,31922,16,0,0,3057,0
2955,11472,0,2,1,1,9068,14,0,0,3290,1
2956,131635,0,5,1,1,60315,9,0,0,2756,0
2957,124027,0,2,1,1,8698,12,0,0,2952,0
2958,15138,0,1,1,1,140,3,0,0,2993,0
2959,43229,0,1,1,1,5000,1,0,0,2644,0
2960,310226,0,4,1,1,61894,28,1700,9,2900,1
2961,27043,0,1,1,1,0,0,0,0,2814,0
2962,55381,0,1,1,1,0,0,0,0,3600,0
2963,53983,0,3,1,1,24862,13,0,0,3512,0
2964,59179,0,3,1,1,18908,15,0,0,3530,1
2965,43510,0,1,1,1,4850,6,350,2,3328,0
2966,32886,0,1,1,1,3606,10,0,0,3281,0
2967,7015,0,1,1,1,1150,3,150,2,3398,0
2968,19627,0,1,1,1,500,1,500,1,3340,0
2969,79903,0,1,1,1,6600,13,3300,9,3162,0
2970,28464,0,1,1,1,5167,16,0,0,3344,0
2971,9768,0,1,1,1,7069,8,100,1,3242,0
2972,18522,0,1,1,1,4100,8,600,5,3256,1
2973,55086,0,1,1,1,525,3,400,2,3293,0
2974,158986,0,1,1,1,3558,14,0,0,3404,0
2975,18939,0,1,1,1,855,3,0,0,3216,0
2976,242018,0,1,1,1,3050,3,550,2,3218,1
2977,61474,0,1,1,4,47717,14,0,0,3354,0
2978,53892,1619,3,1,1,28641,20,0,0,3131,1
2979,23315,0,1,1,1,705,5,50,1,3309,1
2980,33918,0,1,1,1,145,3,0,0,3012,0
2981,65926,0,3,1,1,11639,17,0,0,3362,0
2982,67753,0,3,1,1,18303,15,0,0,3134,0
2983,49280,0,1,1,1,22370,16,0,0,3312,0
2984,97606,0,4,1,1,42980,24,0,0,3355,1
2985,36861,0,1,1,1,4642,16,1200,3,3350,0
2986,49749,0,3,1,1,13609,18,0,0,3265,1
2987,36300,0,1,1,1,450,2,350,1,3329,0
2988,80500,0,3,1,1,16368,16,0,0,3146,0
2989,8210,0,1,2,1,9122,16,0,0,3312,1
2990,40257,0,1,1,1,12885,31,0,0,3237,0
2991,31930,6153,1,1,1,1337,6,267,1,3330,0
2992,9154,0,1,1,1,0,0,0,0,3260,0
2993,54345,0,1,1,1,1850,8,0,0,3348,0
2994,38835,0,1,1,1,2625,11,500,1,3378,0
2995,4858,0,1,1,1,0,0,0,0,3294,0
2996,56745,0,1,1,1,6000,3,0,0,3280,1
2997,87507,0,3,1,1,17714,19,0,0,3274,0
2998,84126,0,1,1,1,5858,11,4358,10,3159,0
2999,27566,0,1,1,1,6362,24,0,0,3279,0
3000,22805,0,1,3,1,26334,27,1800,6,3294,1
3001,38508,0,3,1,1,13523,13,0,0,3279,0
3002,8184,0,1,1,1,0,0,0,0,2832,0
3003,12263,0,1,1,1,325,1,325,1,3224,0
3004,89576,0,3,1,1,20333,15,0,0,3099,0
3005,183303,4361,1,1,1,11500,3,500,1,3281,1
3006,326201,0,1,1,1,19350,14,0,0,3119,0
3007,132894,0,4,1,1,34540,15,0,0,3106,0
3008,12881,0,1,1,1,500,1,0,0,3244,0
3009,114037,0,1,1,1,14000,7,500,1,3201,1
3010,71682,0,3,1,1,11662,11,0,0,3173,0
3011,94016,0,1,1,1,4773,6,0,0,3161,0
3012,71263,0,5,1,1,80554,41,0,0,2987,1
3013,16341,0,1,1,1,0,0,0,0,3190,0
3014,60331,0,3,1,1,17878,27,0,0,3036,1
3015,47966,2947,3,1,1,51615,11,650,3,3145,1
3016,148086,0,4,1,1,32551,14,0,0,2913,0
3017,15279,0,3,1,1,17984,19,300,1,3139,1
3018,0,0,1,1,1,5491,18,2116,5,3204,1
3019,52885,0,1,1,1,1600,6,100,1,3020,0
3020,36844,0,2,1,1,21715,16,0,0,3161,0
3021,142527,1000,1,3,1,24091,47,4650,24,3206,1
3022,20390,0,1,1,1,2500,1,0,0,2528,1
3023,29182,0,5,1,1,50698,14,0,0,2999,1
3024,65207,0,4,1,1,34832,18,1450,4,3115,0
3025,568,0,1,1,1,710,3,0,0,3053,0
3026,30759,0,1,1,1,510,3,0,0,3195,0
3027,276,0,1,1,1,2396,3,396,1,3042,1
3028,22496,0,1,1,1,9712,14,500,1,3180,1
3029,23846,0,1,1,1,9177,6,0,0,2678,0
3030,26505,0,1,1,1,0,0,0,0,3102,0
3031,72131,0,2,1,1,7681,17,0,0,2390,0
3032,24406,0,1,1,1,5005,14,0,0,3127,0
3033,63193,0,3,1,1,20372,14,100,1,3036,1
3034,23179,0,1,1,1,0,0,0,0,2794,0
3035,14710,0,1,1,1,3500,2,0,0,3149,1
3036,74073,0,4,1,1,45526,41,200,1,2976,1
3037,43348,0,4,1,1,68846,25,200,1,2869,1
