date,time,BOROUGH,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,#_persons_injured,#_persons_killed,#_pedestrians_injured,#_pedestrians_killed,#_cyclist_injured,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/30/2018,20:53,MANHATTAN,10017.0,40.757286,-73.97811999999999,"(40.757286, -73.97812)",EAST 48 STREET                  ,5 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4035839,Sedan,Station Wagon/Sport Utility Vehicle,,,
08/19/2015,14:00,BRONX,10465.0,40.8278679,-73.8235801,"(40.8278679, -73.8235801)",PHILIP AVENUE                   ,EAST TREMONT AVENUE             ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3281023,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/29/2012,17:30,MANHATTAN,10018,40.7535158,-73.9887858,"(40.7535158, -73.9887858)",WEST 38 STREET                  ,7 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Aggressive Driving/Road Rage,,,,26646,PASSENGER VEHICLE,TAXI,,,
02/04/2018,11:45,,,40.713474,-73.75923,"(40.713474, -73.75923)",JAMAICA AVENUE                  ,199 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3840047,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2016,10:10,STATEN ISLAND,10304.0,,,,JEFFERSON STREET                ,LIBERTY AVENUE,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3430695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/29/2015,19:15,,,,,,,,PARKING LOT OF 150-65 CROSS I. PARKWAY  ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3362691,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/17/2016,20:42,MANHATTAN,10018.0,40.75652720000001,-73.994019,"(40.7565272, -73.994019)",9 AVENUE                        ,WEST 39 STREET                  ,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3390517,SPORT UTILITY / STATION WAGON,,,,
03/04/2014,20:35,BROOKLYN,11235,40.5783179,-73.9398028,"(40.5783179, -73.9398028)",ORIENTAL BOULEVARD              ,MACKENZIE STREET                ,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,121340,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2018,16:50,QUEENS,11413.0,40.676784999999995,-73.75835,"(40.676785, -73.75835)",BELKNAP STREET                  ,136 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3822428,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/05/2018,16:20,,,40.817226,-73.94230999999999,"(40.817226, -73.94231)",WEST 138 STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4017170,Pick-up Truck,Sedan,,,
09/17/2012,17:30,MANHATTAN,10001,40.748512100000006,-73.9887144,"(40.7485121, -73.9887144)",WEST 32 STREET                  ,6 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,26820,VAN,UNKNOWN,,,
03/17/2015,18:35,,,,,,WAVERLY AVENUE                  ,PARK AVENUE                     ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3188274,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/12/2017,0:00,,,40.800594,-73.92862,"(40.800594, -73.92862)",TRIBOROUGH BRIDGE               ,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,3808721,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/23/2015,12:33,BROOKLYN,11203.0,40.6543385,-73.94703220000001,"(40.6543385, -73.9470322)",NEW YORK AVENUE                 ,LENOX ROAD                      ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3264394,PASSENGER VEHICLE,OTHER,,,
09/17/2014,5:30,MANHATTAN,10021,40.773734000000005,-73.9640111,"(40.773734, -73.9640111)",EAST 75 STREET                  ,MADISON AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,1025343,TAXI,UNKNOWN,,,
01/07/2019,23:55,,,40.599759999999996,-73.903336,"(40.59976, -73.903336)",BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063496,Sedan,Sedan,,,
07/24/2017,16:30,QUEENS,11103.0,40.764328000000006,-73.917946,"(40.764328, -73.917946)",,,30-19     36 STREET                     ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3718099,PASSENGER VEHICLE,,,,
10/17/2014,1:20,MANHATTAN,10017,40.75478270000001,-73.97993520000001,"(40.7547827, -73.9799352)",WEST 44 STREET                  ,5 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,2809251,PASSENGER VEHICLE,,,,
09/20/2015,12:44,MANHATTAN,10023.0,40.77428079999999,-73.9773695,"(40.7742808, -73.9773695)",CENTRAL PARK WEST               ,WEST 69 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3300707,SMALL COM VEH(4 TIRES) ,BICYCLE,,,
12/05/2018,18:00,QUEENS,11363.0,40.7684,-73.73755,"(40.7684, -73.73755)",MARATHON PARKWAY                ,NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4038910,Sedan,Sedan,,,
02/18/2018,19:30,,,40.833813,-73.86275,"(40.833813, -73.86275)",CROSS BRONX EXPY                ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3848477,PASSENGER VEHICLE,DS,,,
05/05/2016,10:20,MANHATTAN,10022.0,,,,3 AVENUE                        ,EAST 60 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3436067,PASSENGER VEHICLE,OTHER,,,
03/29/2017,9:30,MANHATTAN,10003.0,40.731506,-73.99036,"(40.731506, -73.99036)",,,80        4 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3641457,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/29/2017,23:00,QUEENS,11370.0,40.76635,-73.88756,"(40.76635, -73.88756)",82 STREET                       ,23 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3702012,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/14/2016,9:29,MANHATTAN,10002.0,40.711594,-73.98979,"(40.711594, -73.98979)",,,55        RUTGERS STREET                ,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3502196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/28/2014,9:45,MANHATTAN,10014,40.7291123,-74.0106725,"(40.7291123, -74.0106725)",WEST STREET                     ,WEST HOUSTON STREET             ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,342074,VAN,PASSENGER VEHICLE,,,
06/03/2013,11:52,MANHATTAN,10031,40.8295996,-73.9481394,"(40.8295996, -73.9481394)",WEST 150 STREET                 ,BROADWAY                        ,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,65695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/18/2018,17:35,,,40.675779999999996,-74.0014,"(40.67578, -74.0014)",HAMILTON AVENUE                 ,WEST 9 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Failure to Yield Right-of-Way,,,,4028671,Sedan,Sedan,,,
01/03/2017,14:30,,,40.665535,-73.93699000000001,"(40.665535, -73.93699)",CROWN STREET                    ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3594836,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/07/2017,20:30,BROOKLYN,11236.0,40.646640000000005,-73.89876600000001,"(40.64664, -73.898766)",,,746       EAST 101 STREET               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3804832,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2019,21:30,BRONX,10456.0,40.826637,-73.90332,"(40.826637, -73.90332)",,,730       EAST 166 STREET               ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,,,,,4057620,Sedan,,,,
09/17/2016,22:30,BRONX,10465.0,40.83832,-73.82483,"(40.83832, -73.82483)",,,1242      KEARNEY AVENUE                ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3524045,PASSENGER VEHICLE,,,,
12/13/2017,21:41,,,40.804676,-73.93223,"(40.804676, -73.93223)",EAST 128 STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3809505,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/12/2013,21:00,,,40.738406700000006,-73.8027134,"(40.7384067, -73.8027134)",,,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3056170,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/10/2016,17:00,,,40.659058,-73.91095,"(40.659058, -73.91095)",BOYLAND STREET                  ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3517800,PASSENGER VEHICLE,,,,
03/30/2017,10:20,,,40.791920000000005,-73.823166,"(40.79192, -73.823166)",WHITESTONE EXPRESSWAY           ,,,1.0,0.0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3641827,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/04/2013,4:49,BROOKLYN,11229,40.5993815,-73.9514043,"(40.5993815, -73.9514043)",OCEAN AVENUE                    ,AVENUE U                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,118875,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
11/01/2018,16:28,BROOKLYN,11207.0,40.67403,-73.89894,"(40.67403, -73.89894)",,,300       LIBERTY AVENUE                ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4012240,Station Wagon/Sport Utility Vehicle,,,,
03/28/2017,11:10,QUEENS,11413.0,40.67581,-73.73955500000001,"(40.67581, -73.739555)",FRANCIS LEWIS BOULEVARD         ,MERRICK BOULEVARD,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3640889,SPORT UTILITY / STATION WAGON,,,,
04/02/2015,17:45,BROOKLYN,11208.0,40.67285820000001,-73.871302,"(40.6728582, -73.871302)",SUTTER AVENUE                   ,EUCLID AVENUE                   ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3196487,PASSENGER VEHICLE,,,,
07/26/2013,0:11,BROOKLYN,11215.0,40.6698464,-73.9824301,"(40.6698464, -73.9824301)",6 AVENUE                        ,6 STREET                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,178079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/27/2018,20:00,,,40.719833,-73.82624,"(40.719833, -73.82624)",VAN WYCK EXPWY                  ,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3889437,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/09/2016,9:30,BROOKLYN,11234.0,40.616609999999994,-73.926636,"(40.61661, -73.926636)",UTICA AVENUE                    ,AVENUE O,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3478447,PASSENGER VEHICLE,VAN,,,
10/01/2016,15:20,MANHATTAN,10022.0,40.761665,-73.97492,"(40.761665, -73.97492)",5 AVENUE                        ,EAST 55 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3534219,SPORT UTILITY / STATION WAGON,TAXI,,,
10/13/2013,10:20,BROOKLYN,11207,40.658577799999996,-73.89062290000001,"(40.6585778, -73.8906229)",PENNSYLVANIA AVENUE             ,LINDEN BOULEVARD                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,168951,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/31/2017,15:00,BROOKLYN,11212.0,40.668182,-73.90326,"(40.668182, -73.90326)",,,429       SUTTER AVENUE                 ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3642788,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/17/2017,19:30,MANHATTAN,10001.0,40.752644000000004,-74.00428000000001,"(40.752644, -74.00428)",WEST 29 STREET                  ,11 AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3653632,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/18/2018,12:30,,,40.80174,-73.96477,"(40.80174, -73.96477)",AMSTERDAM AVENUE                ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4047361,Sedan,Sedan,,,
10/12/2018,14:00,,,40.677208,-73.89723000000001,"(40.677208, -73.89723)",FULTON STREET                   ,,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3999464,Station Wagon/Sport Utility Vehicle,,,,
08/14/2012,21:41,BRONX,10467,40.8831331,-73.8820877,"(40.8831331, -73.8820877)",WEST GUN HILL ROAD              ,KNOX PLACE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,109757,PASSENGER VEHICLE,UNKNOWN,,,
06/10/2013,16:20,QUEENS,11377,40.73996629999999,-73.89423149999999,"(40.7399663, -73.8942315)",QUEENS BOULEVARD                ,70 STREET                       ,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,242455,LIVERY VEHICLE,,,,
11/11/2015,8:15,QUEENS,11372.0,40.753278200000004,-73.8773872,"(40.7532782, -73.8773872)",,,34-42 90 STREET                         ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3333987,UNKNOWN,UNKNOWN,,,
02/06/2014,9:20,QUEENS,11372,40.7518479,-73.87712629999999,"(40.7518479, -73.8771263)",,,35-18 90 STREET                         ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,284354,SPORT UTILITY / STATION WAGON,,,,
01/01/2014,16:16,MANHATTAN,10030,40.8178464,-73.9418441,"(40.8178464, -73.9418441)",7 AVENUE                        ,WEST 139 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,67960,PASSENGER VEHICLE,,,,
01/31/2014,16:00,QUEENS,11426,40.7413881,-73.7248837,"(40.7413881, -73.7248837)",UNION TURNPIKE                  ,COMMONWEALTH BOULEVARD          ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,227390,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/15/2019,12:25,,,40.697193,-73.72752,"(40.697193, -73.72752)",115 AVENUE                      ,CROSS ISLAND PARKWAY,,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4056391,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
09/11/2012,16:10,QUEENS,11411,40.6973197,-73.7410127,"(40.6973197, -73.7410127)",116 AVENUE                      ,218 STREET                      ,,1.0,0.0,0,0,0,0,1,0,Outside Car Distraction,,,,,220400,PASSENGER VEHICLE,,,,
11/12/2016,22:14,MANHATTAN,10018.0,40.752159999999996,-73.987495,"(40.75216, -73.987495)",WEST 37 STREET                  ,BROADWAY,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,,,,3559416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/11/2012,9:35,BRONX,10463,40.8750439,-73.9122663,"(40.8750439, -73.9122663)",WEST 225 STREET                 ,JACOBUS PLACE                   ,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,106936,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
07/09/2017,16:30,,,40.637264,-73.9898,"(40.637264, -73.9898)",45 STREET                       ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708886,PASSENGER VEHICLE,,,,
08/22/2017,18:22,,,40.604153000000004,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE LOWER          ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,3735548,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2014,8:52,,,40.61748060000001,-74.025071,"(40.6174806, -74.025071)",,,,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,2958402,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
08/05/2017,15:55,,,40.71347,-73.91566999999999,"(40.71347, -73.91567)",FLUSHING AVENUE                 ,METROPOLITAN AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3726067,SPORT UTILITY / STATION WAGON,,,,
06/21/2013,2:00,,,,,,95 STREET                       ,42 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,257458,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
07/21/2016,14:09,MANHATTAN,10013.0,40.720436,-74.00671,"(40.720436, -74.00671)",VARICK STREET                   ,BEACH STREET,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3486285,PASSENGER VEHICLE,,,,
02/29/2016,9:25,,,40.739936,-73.8457774,"(40.739936, -73.8457774)",,,,1.0,0.0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3397714,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
12/13/2013,16:27,BROOKLYN,11236,40.6431455,-73.9014656,"(40.6431455, -73.9014656)",FLATLANDS AVENUE                ,EAST 96 STREET                  ,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,147051,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/31/2017,12:20,,,40.825897,-73.93936,"(40.825897, -73.93936)",MACOMBS PLACE                   ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3685022,TAXI,PASSENGER VEHICLE,,,
03/25/2013,11:45,MANHATTAN,10036,40.7579729,-73.9855364,"(40.7579729, -73.9855364)",WEST 45 STREET                  ,BROADWAY                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,28498,TAXI,BUS,,,
09/24/2018,19:25,QUEENS,11413.0,40.682404,-73.75180999999999,"(40.682404, -73.75181)",SPRINGFIELD BOULEVARD           ,LUCAS STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3987387,Station Wagon/Sport Utility Vehicle,,,,
04/27/2015,20:15,BROOKLYN,11230.0,40.6265698,-73.97092070000001,"(40.6265698, -73.9709207)",AVENUE I                        ,OCEAN PARKWAY                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3210036,SPORT UTILITY / STATION WAGON,VAN,,,
01/12/2019,18:45,,,40.70145,-73.98962399999999,"(40.70145, -73.989624)",BROOKLYN QUEENS EXPRESSWAY      ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4056649,Sedan,Station Wagon/Sport Utility Vehicle,,,
02/02/2017,5:50,QUEENS,11379.0,40.715990000000005,-73.87209,"(40.71599, -73.87209)",80 STREET                       ,JUNIPER VALLEY ROAD,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,,,,,3608509,SPORT UTILITY / STATION WAGON,,,,
04/28/2014,22:30,,,40.728851299999995,-73.7508611,"(40.7288513, -73.7508611)",,,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3018362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/08/2015,11:50,MANHATTAN,10002.0,40.715622100000004,-73.9942752,"(40.7156221, -73.9942752)",CANAL STREET                    ,FORSYTH STREET                  ,,1.0,0.0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3254072,VAN,BICYCLE,,,
10/30/2012,15:00,MANHATTAN,10011,40.744099,-73.99564409999999,"(40.744099, -73.9956441)",7 AVENUE                        ,WEST 23 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,17527,TAXI,MOTORCYCLE,,,
01/03/2018,22:20,QUEENS,11370.0,40.76635,-73.88756,"(40.76635, -73.88756)",82 STREET                       ,23 AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3822867,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/17/2016,14:30,,,40.725933000000005,-73.90073000000001,"(40.725933, -73.90073)",Long Island Expy                ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3427646,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/09/2012,12:40,,,40.6755098,-74.00074140000001,"(40.6755098, -74.0007414)",,,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2975855,PASSENGER VEHICLE,OTHER,,,
12/03/2017,12:35,BROOKLYN,11233.0,40.66636,-73.92445,"(40.66636, -73.92445)",EAST 98 STREET                  ,EAST NEW YORK AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3801979,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/25/2015,6:00,BROOKLYN,11220.0,40.642057799999996,-74.02042,"(40.6420578, -74.02042)",3 AVENUE                        ,60 STREET                       ,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3246498,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
06/03/2017,14:10,BRONX,10466.0,40.889773999999996,-73.83865,"(40.889774, -73.83865)",,,3948      HILL AVENUE                   ,0.0,0.0,0,0,0,0,0,0,Passenger Distraction,Passenger Distraction,,,,3683618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/23/2015,23:30,MANHATTAN,10010,40.739782500000004,-73.9795031,"(40.7397825, -73.9795031)",2 AVENUE                        ,EAST 26 STREET                  ,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3158216,PASSENGER VEHICLE,BICYCLE,,,
08/09/2016,14:15,BROOKLYN,11234.0,40.619071999999996,-73.92495,"(40.619072, -73.92495)",EAST 52 STREET                  ,AVENUE N,,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3497256,VAN,,,,
10/09/2015,20:13,BRONX,10470.0,40.9050281,-73.84957740000002,"(40.9050281, -73.8495774)",PENFIELD STREET                 ,WHITE PLAINS ROAD               ,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3312426,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/2016,20:50,MANHATTAN,10011.0,40.743446,-74.00355,"(40.743446, -74.00355)",WEST 18 STREET                  ,9 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3561540,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/04/2016,19:20,BROOKLYN,11216.0,40.6800886,-73.9439725,"(40.6800886, -73.9439725)",BROOKLYN AVENUE                 ,FULTON STREET                   ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3399522,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
12/25/2015,13:30,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3360646,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/10/2017,22:51,,,40.79672,-73.97618,"(40.79672, -73.97618)",HENRY HUDSON PARKWAY            ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Pavement Slippery,,,,3614088,TAXI,SPORT UTILITY / STATION WAGON,,,
04/23/2013,20:20,BROOKLYN,11212,40.672892299999994,-73.90667409999999,"(40.6728923, -73.9066741)",CHRISTOPHER AVENUE              ,LIBERTY AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161659,PASSENGER VEHICLE,UNKNOWN,,,
11/05/2017,9:15,,,40.63932,-74.02356,"(40.63932, -74.02356)",3 AVENUE                        ,65 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784016,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/01/2016,6:50,QUEENS,11691.0,40.596325,-73.76673000000001,"(40.596325, -73.76673)",ROCKAWAY FREEWAY                ,SEAGIRT BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3473949,PASSENGER VEHICLE,,,,
01/10/2017,16:14,STATEN ISLAND,10306.0,40.56763,-74.11263000000001,"(40.56763, -74.11263)",HYLAN BOULEVARD                 ,BEACH AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3596082,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/20/2017,7:25,BROOKLYN,11211.0,40.70518,-73.95934,"(40.70518, -73.95934)",WILLIAMSBURG STREET WEST        ,LEE AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3714852,PASSENGER VEHICLE,,,,
05/16/2017,16:35,,,40.692463000000004,-73.81081999999999,"(40.692463, -73.81082)",VAN WYCK EXPWY                  ,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3673893,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/08/2018,21:30,,,40.698772,-73.92233,"(40.698772, -73.92233)",WILSON AVENUE                   ,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3938793,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
04/13/2013,15:15,MANHATTAN,10016,40.7509045,-73.98067270000001,"(40.7509045, -73.9806727)",MADISON AVENUE                  ,EAST 39 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,28692,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/19/2017,15:30,QUEENS,11435.0,40.70778,-73.817406,"(40.70778, -73.817406)",,,138-42    86 AVENUE                     ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3618414,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/05/2013,18:40,QUEENS,11413,40.670632899999994,-73.75642619999999,"(40.6706329, -73.7564262)",SPRINGFIELD BOULEVARD           ,141 ROAD                        ,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,271524,PASSENGER VEHICLE,PASSENGER VEHICLE,BUS,,
