CRS_dep_time,carrier,dep_time,dest,distance,fl_date,fl_num,origin,weather,day_week,day_of_month,tail_num,flight_status
1640,DH,1640,JFK,213,1/23/2004,6155,DCA,0,5,23,N423FJ,ontime
1245,DH,1239,LGA,229,1/23/2004,7208,IAD,0,5,23,N653BR,delayed
1715,DH,1715,LGA,229,1/23/2004,7215,IAD,0,5,23,N705BR,ontime
2120,DH,109,LGA,229,1/23/2004,7684,IAD,0,5,23,N668BR,delayed
640,DH,634,LGA,229,1/23/2004,7790,IAD,0,5,23,N626BR,ontime
1040,DH,1048,LGA,229,1/23/2004,7792,IAD,0,5,23,N693BR,ontime
840,DH,832,JFK,228,1/23/2004,7800,IAD,0,5,23,N692BR,ontime
1240,DH,1236,JFK,228,1/23/2004,7806,IAD,0,5,23,N634BR,ontime
1455,DH,1458,JFK,228,1/23/2004,7808,IAD,0,5,23,N320UE,ontime
1645,DH,1642,JFK,228,1/23/2004,7810,IAD,0,5,23,N321UE,ontime
1715,DH,1706,JFK,228,1/23/2004,7812,IAD,0,5,23,N308UE,ontime
2120,DH,2120,JFK,228,1/23/2004,7814,IAD,0,5,23,N631BR,ontime
1610,DH,1609,JFK,228,1/23/2004,7816,IAD,0,5,23,N332UE,ontime
1455,DL,1456,JFK,213,1/23/2004,746,DCA,0,5,23,N937DL,ontime
630,DL,627,LGA,214,1/23/2004,1740,DCA,0,5,23,N232DZ,ontime
730,DL,726,LGA,214,1/23/2004,1742,DCA,0,5,23,N231DN,ontime
830,DL,828,LGA,214,1/23/2004,1744,DCA,0,5,23,N225DL,ontime
930,DL,928,LGA,214,1/23/2004,1746,DCA,0,5,23,N241DL,ontime
1030,DL,1029,LGA,214,1/23/2004,1748,DCA,0,5,23,N232DZ,ontime
1130,DL,1128,LGA,214,1/23/2004,1750,DCA,0,5,23,N231DN,ontime
1230,DL,1229,LGA,214,1/23/2004,1752,DCA,0,5,23,N225DL,ontime
1430,DL,1428,LGA,214,1/23/2004,1756,DCA,0,5,23,N232DZ,ontime
1530,DL,1529,LGA,214,1/23/2004,1758,DCA,0,5,23,N231DN,ontime
1630,DL,1631,LGA,214,1/23/2004,1760,DCA,0,5,23,N3734B,ontime
1730,DL,1732,LGA,214,1/23/2004,1762,DCA,0,5,23,N225DL,ontime
1830,DL,1829,LGA,214,1/23/2004,1764,DCA,0,5,23,N232DZ,ontime
1930,DL,1929,LGA,214,1/23/2004,1766,DCA,0,5,23,N231DN,ontime
2030,DL,2028,LGA,214,1/23/2004,1768,DCA,0,5,23,N3734B,ontime
1530,MQ,1530,JFK,213,1/23/2004,4752,DCA,0,5,23,N841MQ,delayed
600,MQ,553,JFK,213,1/23/2004,4760,DCA,0,5,23,N730MQ,ontime
1830,MQ,1827,JFK,213,1/23/2004,4784,DCA,0,5,23,N727MQ,ontime
700,MQ,655,LGA,214,1/23/2004,4952,DCA,0,5,23,N707MQ,ontime
800,MQ,755,LGA,214,1/23/2004,4954,DCA,0,5,23,N731MQ,ontime
900,MQ,850,LGA,214,1/23/2004,4956,DCA,0,5,23,N701MQ,ontime
1100,MQ,1047,LGA,214,1/23/2004,4960,DCA,0,5,23,N727MQ,ontime
1300,MQ,1253,LGA,214,1/23/2004,4964,DCA,0,5,23,N701MQ,delayed
1400,MQ,1358,LGA,214,1/23/2004,4966,DCA,0,5,23,N702MQ,ontime
1700,MQ,1655,LGA,214,1/23/2004,4972,DCA,0,5,23,N726MQ,ontime
1900,MQ,1858,LGA,214,1/23/2004,4976,DCA,0,5,23,N738MQ,ontime
850,UA,853,LGA,229,1/23/2004,846,IAD,0,5,23,N517UA,ontime
630,US,626,LGA,214,1/23/2004,1479,DCA,0,5,23,N725UW,ontime
700,US,656,LGA,214,1/23/2004,2160,DCA,0,5,23,N765UW,ontime
800,US,757,LGA,214,1/23/2004,2162,DCA,0,5,23,N762UW,ontime
900,US,855,LGA,214,1/23/2004,2164,DCA,0,5,23,N768UW,ontime
1000,US,956,LGA,214,1/23/2004,2166,DCA,0,5,23,N715UW,ontime
1100,US,1057,LGA,214,1/23/2004,2168,DCA,0,5,23,N765UW,ontime
1200,US,1157,LGA,214,1/23/2004,2170,DCA,0,5,23,N762UW,ontime
1300,US,1259,LGA,214,1/23/2004,2172,DCA,0,5,23,N768UW,delayed
1400,US,1355,LGA,214,1/23/2004,2174,DCA,0,5,23,N715UW,ontime
1500,US,1502,LGA,214,1/23/2004,2176,DCA,0,5,23,N765UW,ontime
1700,US,1659,LGA,214,1/23/2004,2180,DCA,0,5,23,N768UW,ontime
1800,US,1759,LGA,214,1/23/2004,2182,DCA,0,5,23,N715UW,ontime
1900,US,1859,LGA,214,1/23/2004,2184,DCA,0,5,23,N765UW,ontime
2000,US,1958,LGA,214,1/23/2004,2186,DCA,0,5,23,N762UW,ontime
2100,US,2055,LGA,214,1/23/2004,2188,DCA,0,5,23,N768UW,ontime
1455,RU,1449,EWR,169,1/23/2004,2403,BWI,0,5,23,N12946,delayed
1030,RU,1032,EWR,169,1/23/2004,2303,BWI,0,5,23,N16546,ontime
1720,RU,1726,EWR,169,1/23/2004,3372,BWI,0,5,23,N21129,ontime
700,RU,654,EWR,169,1/23/2004,2703,BWI,0,5,23,N14959,ontime
1730,CO,1731,EWR,199,1/23/2004,814,DCA,0,5,23,N63305,ontime
1300,CO,1254,EWR,199,1/23/2004,808,DCA,0,5,23,N17620,ontime
735,CO,728,EWR,199,1/23/2004,806,DCA,0,5,23,N15659,ontime
1900,CO,1849,EWR,199,1/23/2004,816,DCA,0,5,23,N13665,delayed
840,DH,833,EWR,213,1/23/2004,7299,IAD,0,5,23,N686BR,ontime
1710,DH,1820,EWR,213,1/23/2004,7302,IAD,0,5,23,N680BR,delayed
1245,DH,1235,EWR,213,1/23/2004,7303,IAD,0,5,23,N680BR,ontime
2120,DH,2239,EWR,213,1/23/2004,7304,IAD,0,5,23,N654BR,delayed
630,DH,626,EWR,213,1/23/2004,7305,IAD,0,5,23,N333UE,ontime
1430,DH,1427,EWR,213,1/23/2004,7307,IAD,0,5,23,N301UE,ontime
2100,RU,2054,EWR,199,1/23/2004,2879,DCA,0,5,23,N14991,ontime
1630,RU,1629,EWR,199,1/23/2004,2181,DCA,0,5,23,N26549,ontime
700,RU,700,EWR,213,1/23/2004,2855,IAD,0,5,23,N11539,ontime
645,RU,641,EWR,199,1/23/2004,2761,DCA,0,5,23,N14993,ontime
1500,RU,1451,EWR,213,1/23/2004,2156,IAD,0,5,23,N14143,ontime
1900,RU,1851,EWR,213,1/23/2004,2385,IAD,0,5,23,N17108,ontime
1300,RU,1252,EWR,213,1/23/2004,2692,IAD,0,5,23,N16502,ontime
1525,RU,1528,EWR,199,1/23/2004,2261,DCA,0,5,23,N34111,delayed
1700,RU,1657,EWR,213,1/23/2004,2497,IAD,0,5,23,N12569,ontime
900,RU,901,EWR,199,1/23/2004,2582,DCA,0,5,23,N15926,ontime
1359,RU,1356,EWR,199,1/23/2004,2216,DCA,0,5,23,N16546,ontime
1455,OH,1455,JFK,184,1/24/2004,5935,BWI,0,6,24,N442CA,ontime
1640,DH,1633,JFK,213,1/24/2004,6155,DCA,0,6,24,N428FJ,ontime
1245,DH,1240,LGA,229,1/24/2004,7208,IAD,0,6,24,N693BR,ontime
1715,DH,1711,LGA,229,1/24/2004,7215,IAD,0,6,24,N647BR,ontime
2120,DH,2119,LGA,229,1/24/2004,7684,IAD,0,6,24,N635BR,ontime
840,DH,832,JFK,228,1/24/2004,7800,IAD,0,6,24,N668BR,ontime
1240,DH,1305,JFK,228,1/24/2004,7806,IAD,0,6,24,N634BR,ontime
1645,DH,1644,JFK,228,1/24/2004,7810,IAD,0,6,24,N313UE,ontime
1715,DH,1715,JFK,228,1/24/2004,7812,IAD,0,6,24,N312UE,delayed
2120,DH,2125,JFK,228,1/24/2004,7814,IAD,0,6,24,N628BR,ontime
1800,DH,1751,JFK,228,1/24/2004,7818,IAD,0,6,24,N321UE,ontime
1455,DL,1511,JFK,213,1/24/2004,746,DCA,0,6,24,N913DL,delayed
730,DL,730,LGA,214,1/24/2004,1742,DCA,0,6,24,N232DZ,ontime
830,DL,829,LGA,214,1/24/2004,1744,DCA,0,6,24,N225DL,ontime
1030,DL,1028,LGA,214,1/24/2004,1748,DCA,0,6,24,N231DN,ontime
1230,DL,1230,LGA,214,1/24/2004,1752,DCA,0,6,24,N225DL,ontime
1430,DL,1428,LGA,214,1/24/2004,1756,DCA,0,6,24,N231DN,ontime
1630,DL,1630,LGA,214,1/24/2004,1760,DCA,0,6,24,N225DL,ontime
1830,DL,1829,LGA,214,1/24/2004,1764,DCA,0,6,24,N231DN,ontime
2030,DL,2031,LGA,214,1/24/2004,1768,DCA,0,6,24,N225DL,ontime
1530,MQ,1525,JFK,213,1/24/2004,4752,DCA,0,6,24,N736MQ,ontime
600,MQ,550,JFK,213,1/24/2004,4760,DCA,0,6,24,N703MQ,ontime
1830,MQ,1812,JFK,213,1/24/2004,4784,DCA,0,6,24,N727MQ,ontime
900,MQ,931,LGA,214,1/24/2004,4956,DCA,0,6,24,N711MQ,delayed
1300,MQ,1319,LGA,214,1/24/2004,4964,DCA,0,6,24,N700MQ,ontime
850,UA,849,LGA,229,1/24/2004,846,IAD,0,6,24,N565UA,ontime
700,US,657,LGA,214,1/24/2004,2160,DCA,0,6,24,N754UW,ontime
900,US,919,LGA,214,1/24/2004,2164,DCA,0,6,24,N763UW,ontime
1100,US,1058,LGA,214,1/24/2004,2168,DCA,0,6,24,N754UW,ontime
1300,US,1259,LGA,214,1/24/2004,2172,DCA,0,6,24,N763UW,ontime
1500,US,1457,LGA,214,1/24/2004,2176,DCA,0,6,24,N754UW,ontime
1700,US,1656,LGA,214,1/24/2004,2180,DCA,0,6,24,N763UW,ontime
1900,US,1854,LGA,214,1/24/2004,2184,DCA,0,6,24,N754UW,ontime
1455,RU,1453,EWR,169,1/24/2004,2229,BWI,0,6,24,N14945,ontime
1720,RU,1715,EWR,169,1/24/2004,3372,BWI,0,6,24,N16927,ontime
700,RU,654,EWR,169,1/24/2004,2703,BWI,0,6,24,N12996,delayed
1030,RU,1029,EWR,169,1/24/2004,2303,BWI,0,6,24,N15926,ontime
1300,CO,1252,EWR,199,1/24/2004,808,DCA,0,6,24,N33608,ontime
840,DH,824,EWR,213,1/24/2004,7299,IAD,0,6,24,N640BR,ontime
1710,DH,1658,EWR,213,1/24/2004,7302,IAD,0,6,24,N675BR,ontime
1245,DH,1240,EWR,213,1/24/2004,7303,IAD,0,6,24,N675BR,ontime
2120,DH,2118,EWR,213,1/24/2004,7304,IAD,0,6,24,N654BR,ontime
930,RU,929,EWR,199,1/24/2004,2582,DCA,0,6,24,N48901,ontime
1500,RU,1456,EWR,213,1/24/2004,2156,IAD,0,6,24,N12135,ontime
1600,RU,1556,EWR,199,1/24/2004,2361,DCA,0,6,24,N14505,ontime
700,RU,659,EWR,213,1/24/2004,2855,IAD,0,6,24,N15926,delayed
645,RU,640,EWR,199,1/24/2004,2761,DCA,0,6,24,N14930,ontime
1359,RU,1358,EWR,199,1/24/2004,2216,DCA,0,6,24,N12552,ontime
1700,RU,1658,EWR,213,1/24/2004,2497,IAD,0,6,24,N34111,ontime
1730,RU,1728,EWR,199,1/24/2004,2097,DCA,0,6,24,N11548,ontime
1455,OH,1455,JFK,184,1/25/2004,5935,BWI,0,7,25,N967CA,ontime
1640,DH,1656,JFK,213,1/25/2004,6155,DCA,0,7,25,N402FJ,ontime
1245,DH,1251,LGA,229,1/25/2004,7208,IAD,0,7,25,N647BR,ontime
1455,DH,1455,LGA,229,1/25/2004,7211,IAD,0,7,25,N708BR,ontime
1715,DH,1900,LGA,229,1/25/2004,7215,IAD,0,7,25,N698BR,delayed
2120,DH,2244,LGA,229,1/25/2004,7684,IAD,0,7,25,N683BR,delayed
840,DH,901,JFK,228,1/25/2004,7800,IAD,0,7,25,N634BR,ontime
1240,DH,1326,JFK,228,1/25/2004,7806,IAD,0,7,25,N665BR,delayed
1455,DH,1452,JFK,228,1/25/2004,7808,IAD,0,7,25,N322UE,ontime
1645,DH,1641,JFK,228,1/25/2004,7810,IAD,0,7,25,N332UE,ontime
1715,DH,1715,JFK,228,1/25/2004,7812,IAD,0,7,25,N306UE,delayed
2120,DH,2122,JFK,228,1/25/2004,7814,IAD,1,7,25,N657BR,delayed
1610,DH,1600,JFK,228,1/25/2004,7816,IAD,0,7,25,N321UE,ontime
1455,DL,1535,JFK,213,1/25/2004,746,DCA,0,7,25,N931DL,delayed
830,DL,826,LGA,214,1/25/2004,1744,DCA,0,7,25,N231DN,ontime
1030,DL,1026,LGA,214,1/25/2004,1748,DCA,0,7,25,N225DL,ontime
1130,DL,1128,LGA,214,1/25/2004,1750,DCA,0,7,25,N223DZ,ontime
1230,DL,1229,LGA,214,1/25/2004,1752,DCA,0,7,25,N231DN,ontime
1330,DL,1330,LGA,214,1/25/2004,1754,DCA,0,7,25,N242DL,ontime
1430,DL,1429,LGA,214,1/25/2004,1756,DCA,0,7,25,N225DL,ontime
1530,DL,1530,LGA,214,1/25/2004,1758,DCA,0,7,25,N223DZ,ontime
1630,DL,1633,LGA,214,1/25/2004,1760,DCA,0,7,25,N231DN,ontime
1730,DL,1729,LGA,214,1/25/2004,1762,DCA,0,7,25,N242DL,ontime
1830,DL,1829,LGA,214,1/25/2004,1764,DCA,0,7,25,N225DL,ontime
1930,DL,1930,LGA,214,1/25/2004,1766,DCA,0,7,25,N223DZ,ontime
2030,DL,2031,LGA,214,1/25/2004,1768,DCA,0,7,25,N231DN,ontime
1530,MQ,1604,JFK,213,1/25/2004,4752,DCA,0,7,25,N718MQ,delayed
925,MQ,917,JFK,213,1/25/2004,4771,DCA,0,7,25,N703MQ,ontime
1830,MQ,1852,JFK,213,1/25/2004,4784,DCA,0,7,25,N708MQ,ontime
1300,MQ,1255,LGA,214,1/25/2004,4964,DCA,0,7,25,N732MQ,ontime
1500,MQ,1528,LGA,214,1/25/2004,4968,DCA,0,7,25,N708MQ,delayed
1700,MQ,1659,LGA,214,1/25/2004,4972,DCA,0,7,25,N851MQ,ontime
1900,MQ,1859,LGA,214,1/25/2004,4976,DCA,0,7,25,N723MQ,ontime
850,UA,845,LGA,229,1/25/2004,846,IAD,0,7,25,N581UA,ontime
900,US,859,LGA,214,1/25/2004,2164,DCA,0,7,25,N768UW,ontime
1000,US,954,LGA,214,1/25/2004,2166,DCA,0,7,25,N767UW,ontime
1100,US,1053,LGA,214,1/25/2004,2168,DCA,0,7,25,N738UW,ontime
1200,US,1156,LGA,214,1/25/2004,2170,DCA,0,7,25,N714UW,ontime
1300,US,1254,LGA,214,1/25/2004,2172,DCA,0,7,25,N768UW,ontime
1400,US,1356,LGA,214,1/25/2004,2174,DCA,0,7,25,N767UW,ontime
1500,US,1455,LGA,214,1/25/2004,2176,DCA,0,7,25,N738UW,ontime
1600,US,1600,LGA,214,1/25/2004,2178,DCA,0,7,25,N714UW,ontime
1700,US,1655,LGA,214,1/25/2004,2180,DCA,0,7,25,N725UW,ontime
1800,US,1754,LGA,214,1/25/2004,2182,DCA,0,7,25,N767UW,ontime
1900,US,1855,LGA,214,1/25/2004,2184,DCA,0,7,25,N738UW,ontime
2000,US,1953,LGA,214,1/25/2004,2186,DCA,0,7,25,N714UW,ontime
2100,US,2057,LGA,214,1/25/2004,2188,DCA,0,7,25,N760UW,delayed
1455,RU,1456,EWR,169,1/25/2004,2403,BWI,0,7,25,N14505,ontime
1030,RU,1137,EWR,169,1/25/2004,2303,BWI,0,7,25,N16927,delayed
1720,RU,1729,EWR,169,1/25/2004,3372,BWI,0,7,25,N13908,ontime
1315,RU,1313,EWR,169,1/25/2004,2703,BWI,0,7,25,N13955,ontime
1630,CO,1620,EWR,199,1/25/2004,810,DCA,0,7,25,N33608,ontime
1300,CO,1251,EWR,199,1/25/2004,1767,DCA,0,7,25,N14645,ontime
1900,CO,1856,EWR,199,1/25/2004,816,DCA,0,7,25,N16650,ontime
840,DH,830,EWR,213,1/25/2004,7299,IAD,0,7,25,N694BR,ontime
1710,DH,1720,EWR,213,1/25/2004,7302,IAD,0,7,25,N671BR,ontime
1245,DH,1238,EWR,213,1/25/2004,7303,IAD,0,7,25,N671BR,ontime
2120,DH,2120,EWR,213,1/25/2004,7304,IAD,0,7,25,N664BR,delayed
1430,DH,1521,EWR,213,1/25/2004,7307,IAD,0,7,25,N329UE,delayed
2130,RU,2244,EWR,199,1/25/2004,2879,DCA,0,7,25,N13936,delayed
930,RU,926,EWR,199,1/25/2004,2582,DCA,0,7,25,N11548,ontime
845,RU,840,EWR,213,1/25/2004,2254,IAD,0,7,25,N13936,ontime
1900,RU,1859,EWR,213,1/25/2004,2385,IAD,0,7,25,N16151,delayed
1500,RU,1456,EWR,213,1/25/2004,2156,IAD,0,7,25,N41104,ontime
1700,RU,1655,EWR,213,1/25/2004,2497,IAD,0,7,25,N14907,ontime
1359,RU,1356,EWR,199,1/25/2004,2216,DCA,0,7,25,N14950,ontime
1730,RU,1736,EWR,199,1/25/2004,2097,DCA,0,7,25,N13956,ontime
1455,OH,1500,JFK,184,1/26/2004,5935,BWI,0,1,26,N811CA,ontime
1245,DH,1243,LGA,229,1/26/2004,7208,IAD,0,1,26,N681BR,ontime
1455,DH,1612,LGA,229,1/26/2004,7211,IAD,0,1,26,N708BR,delayed
1715,DH,1947,LGA,229,1/26/2004,7215,IAD,0,1,26,N656BR,delayed
2120,DH,2150,LGA,229,1/26/2004,7684,IAD,0,1,26,N670BR,delayed
640,DH,1001,LGA,229,1/26/2004,7790,IAD,0,1,26,N624BR,delayed
1040,DH,1035,LGA,229,1/26/2004,7792,IAD,0,1,26,N708BR,delayed
840,DH,839,JFK,228,1/26/2004,7800,IAD,0,1,26,N683BR,ontime
1240,DH,1235,JFK,228,1/26/2004,7806,IAD,0,1,26,N653BR,ontime
1455,DH,1459,JFK,228,1/26/2004,7808,IAD,0,1,26,N330UE,delayed
1645,DH,1759,JFK,228,1/26/2004,7810,IAD,0,1,26,N329UE,delayed
1715,DH,1829,JFK,228,1/26/2004,7812,IAD,0,1,26,N333UE,delayed
2120,DH,2120,JFK,228,1/26/2004,7814,IAD,0,1,26,N687BR,ontime
1610,DH,1635,JFK,228,1/26/2004,7816,IAD,0,1,26,N316UE,ontime
1455,DL,1509,JFK,213,1/26/2004,746,DCA,1,1,26,N905DL,delayed
730,DL,741,LGA,214,1/26/2004,1742,DCA,1,1,26,N225DL,delayed
930,DL,929,LGA,214,1/26/2004,1746,DCA,0,1,26,N231DN,ontime
1030,DL,1033,LGA,214,1/26/2004,1748,DCA,0,1,26,N221DL,ontime
1130,DL,1129,LGA,214,1/26/2004,1750,DCA,0,1,26,N225DL,ontime
1230,DL,1229,LGA,214,1/26/2004,1752,DCA,0,1,26,N242DL,ontime
1330,DL,1328,LGA,214,1/26/2004,1754,DCA,0,1,26,N231DN,ontime
1430,DL,1433,LGA,214,1/26/2004,1756,DCA,0,1,26,N221DL,delayed
1530,DL,1540,LGA,214,1/26/2004,1758,DCA,1,1,26,N225DL,delayed
1630,DL,1634,LGA,214,1/26/2004,1760,DCA,0,1,26,N242DL,ontime
1730,DL,1730,LGA,214,1/26/2004,1762,DCA,0,1,26,N231DN,ontime
1930,DL,1931,LGA,214,1/26/2004,1766,DCA,0,1,26,N225DL,ontime
2030,DL,2031,LGA,214,1/26/2004,1768,DCA,0,1,26,N242DL,ontime
1530,MQ,1619,JFK,213,1/26/2004,4752,DCA,1,1,26,N713MQ,delayed
1830,MQ,1956,JFK,213,1/26/2004,4784,DCA,1,1,26,N711MQ,delayed
800,MQ,1017,LGA,214,1/26/2004,4954,DCA,1,1,26,N718MQ,delayed
900,MQ,920,LGA,214,1/26/2004,4956,DCA,1,1,26,N728MQ,delayed
1300,MQ,1607,LGA,214,1/26/2004,4964,DCA,1,1,26,N730MQ,delayed
1900,MQ,2010,LGA,214,1/26/2004,4976,DCA,1,1,26,N728MQ,delayed
850,UA,929,LGA,229,1/26/2004,846,IAD,1,1,26,N525UA,delayed
630,US,646,LGA,214,1/26/2004,1479,DCA,0,1,26,N767UW,delayed
700,US,729,LGA,214,1/26/2004,2160,DCA,0,1,26,N704UW,delayed
800,US,801,LGA,214,1/26/2004,2162,DCA,0,1,26,N762UW,ontime
900,US,925,LGA,214,1/26/2004,2164,DCA,1,1,26,N760UW,delayed
1000,US,956,LGA,214,1/26/2004,2166,DCA,0,1,26,N710UW,ontime
1100,US,1100,LGA,214,1/26/2004,2168,DCA,0,1,26,N704UW,delayed
1400,US,1358,LGA,214,1/26/2004,2174,DCA,0,1,26,N710UW,ontime
1600,US,1559,LGA,214,1/26/2004,2178,DCA,0,1,26,N762UW,ontime
1700,US,1703,LGA,214,1/26/2004,2180,DCA,0,1,26,N760UW,ontime
1800,US,1756,LGA,214,1/26/2004,2182,DCA,0,1,26,N710UW,ontime
1900,US,1900,LGA,214,1/26/2004,2184,DCA,0,1,26,N704UW,ontime
2000,US,1955,LGA,214,1/26/2004,2186,DCA,0,1,26,N762UW,ontime
2100,US,2118,LGA,214,1/26/2004,2188,DCA,0,1,26,N760UW,delayed
1720,RU,1737,EWR,169,1/26/2004,3372,BWI,0,1,26,N15555,delayed
1455,RU,1504,EWR,169,1/26/2004,2403,BWI,0,1,26,N17513,ontime
735,CO,750,EWR,199,1/26/2004,806,DCA,1,1,26,N13624,delayed
1900,CO,1922,EWR,199,1/26/2004,816,DCA,0,1,26,N23661,delayed
1300,CO,1254,EWR,199,1/26/2004,808,DCA,0,1,26,N33637,ontime
840,DH,840,EWR,213,1/26/2004,7299,IAD,0,1,26,N655BR,ontime
1245,DH,1501,EWR,213,1/26/2004,7303,IAD,0,1,26,N685BR,delayed
2120,DH,2150,EWR,213,1/26/2004,7304,IAD,0,1,26,N631BR,delayed
630,DH,632,EWR,213,1/26/2004,7305,IAD,0,1,26,N316UE,ontime
1430,DH,1457,EWR,213,1/26/2004,7307,IAD,1,1,26,N320UE,delayed
1500,RU,1500,EWR,213,1/26/2004,2156,IAD,0,1,26,N14116,delayed
2100,RU,2055,EWR,199,1/26/2004,2879,DCA,0,1,26,N21537,ontime
900,RU,856,EWR,199,1/26/2004,2582,DCA,0,1,26,N13929,ontime
1900,RU,1939,EWR,213,1/26/2004,2385,IAD,0,1,26,N34110,delayed
1300,RU,1258,EWR,213,1/26/2004,2692,IAD,0,1,26,N16511,ontime
1700,RU,1754,EWR,213,1/26/2004,2497,IAD,0,1,26,N11539,delayed
1359,RU,1358,EWR,199,1/26/2004,2216,DCA,0,1,26,N15973,ontime
1525,RU,1755,EWR,199,1/26/2004,2261,DCA,1,1,26,N16927,delayed
1455,OH,1515,JFK,184,1/27/2004,5935,BWI,0,2,27,N712CA,ontime
1640,DH,1941,JFK,213,1/27/2004,6155,DCA,0,2,27,N420FJ,delayed
1245,DH,1409,LGA,229,1/27/2004,7208,IAD,1,2,27,N661BR,delayed
1455,DH,1520,LGA,229,1/27/2004,7211,IAD,1,2,27,N676BR,delayed
1715,DH,1735,LGA,229,1/27/2004,7215,IAD,1,2,27,N631BR,delayed
640,DH,845,LGA,229,1/27/2004,7790,IAD,1,2,27,N624BR,delayed
1040,DH,1031,LGA,229,1/27/2004,7792,IAD,0,2,27,N676BR,ontime
840,DH,837,JFK,228,1/27/2004,7800,IAD,0,2,27,N670BR,delayed
1240,DH,1342,JFK,228,1/27/2004,7806,IAD,0,2,27,N643BR,delayed
1455,DH,1512,JFK,228,1/27/2004,7808,IAD,1,2,27,N324UE,delayed
1715,DH,1915,JFK,228,1/27/2004,7812,IAD,1,2,27,N316UE,delayed
2120,DH,2155,JFK,228,1/27/2004,7814,IAD,1,2,27,N648BR,delayed
1455,DL,1505,JFK,213,1/27/2004,746,DCA,0,2,27,N927DA,delayed
730,DL,731,LGA,214,1/27/2004,1742,DCA,0,2,27,N232DZ,ontime
830,DL,842,LGA,214,1/27/2004,1744,DCA,0,2,27,N242DL,delayed
1030,DL,1032,LGA,214,1/27/2004,1748,DCA,0,2,27,N225DL,ontime
1230,DL,1231,LGA,214,1/27/2004,1752,DCA,0,2,27,N242DL,ontime
1430,DL,1430,LGA,214,1/27/2004,1756,DCA,0,2,27,N225DL,ontime
1630,DL,1750,LGA,214,1/27/2004,1760,DCA,0,2,27,N242DL,delayed
1830,DL,1927,LGA,214,1/27/2004,1764,DCA,0,2,27,N225DL,delayed
2030,DL,2030,LGA,214,1/27/2004,1768,DCA,0,2,27,N232DZ,delayed
1530,MQ,1551,JFK,213,1/27/2004,4752,DCA,0,2,27,N845MQ,delayed
1830,MQ,1915,JFK,213,1/27/2004,4784,DCA,1,2,27,N710MQ,delayed
700,MQ,700,LGA,214,1/27/2004,4952,DCA,0,2,27,N713MQ,delayed
800,MQ,810,LGA,214,1/27/2004,4954,DCA,0,2,27,N722MQ,ontime
1400,MQ,1612,LGA,214,1/27/2004,4966,DCA,1,2,27,N719MQ,delayed
1500,MQ,1459,LGA,214,1/27/2004,4968,DCA,0,2,27,N711MQ,ontime
1600,MQ,1855,LGA,214,1/27/2004,4970,DCA,1,2,27,N703MQ,delayed
850,UA,1026,LGA,229,1/27/2004,846,IAD,1,2,27,N534UA,delayed
630,US,625,LGA,214,1/27/2004,1479,DCA,0,2,27,N744UW,ontime
700,US,657,LGA,214,1/27/2004,2160,DCA,0,2,27,N741UW,ontime
800,US,757,LGA,214,1/27/2004,2162,DCA,0,2,27,N704UW,ontime
900,US,858,LGA,214,1/27/2004,2164,DCA,0,2,27,N733UW,ontime
1000,US,956,LGA,214,1/27/2004,2166,DCA,0,2,27,N724UW,ontime
1100,US,1057,LGA,214,1/27/2004,2168,DCA,0,2,27,N741UW,ontime
1200,US,1156,LGA,214,1/27/2004,2170,DCA,0,2,27,N704UW,ontime
1300,US,1300,LGA,214,1/27/2004,2172,DCA,0,2,27,N733UW,ontime
1400,US,1357,LGA,214,1/27/2004,2174,DCA,0,2,27,N724UW,ontime
1500,US,1457,LGA,214,1/27/2004,2176,DCA,0,2,27,N741UW,ontime
1600,US,1559,LGA,214,1/27/2004,2178,DCA,0,2,27,N704UW,ontime
1700,US,1657,LGA,214,1/27/2004,2180,DCA,0,2,27,N733UW,ontime
700,RU,657,EWR,169,1/27/2004,2703,BWI,0,2,27,N12921,delayed
1730,CO,1813,EWR,199,1/27/2004,814,DCA,1,2,27,N10323,delayed
1300,CO,1257,EWR,199,1/27/2004,808,DCA,0,2,27,N14613,delayed
840,DH,840,EWR,213,1/27/2004,7299,IAD,0,2,27,N646BR,delayed
1710,DH,1824,EWR,213,1/27/2004,7302,IAD,1,2,27,N708BR,delayed
1245,DH,1348,EWR,213,1/27/2004,7303,IAD,0,2,27,N708BR,delayed
2120,DH,2150,EWR,213,1/27/2004,7304,IAD,0,2,27,N646BR,delayed
1430,DH,1444,EWR,213,1/27/2004,7307,IAD,1,2,27,N322UE,delayed
1500,RU,1456,EWR,213,1/27/2004,2156,IAD,0,2,27,N18982,delayed
700,RU,711,EWR,213,1/27/2004,2855,IAD,1,2,27,N17984,delayed
645,RU,641,EWR,199,1/27/2004,2761,DCA,0,2,27,N34110,ontime
1455,OH,1500,JFK,184,1/28/2004,5935,BWI,0,3,28,N809CA,ontime
1640,DH,1631,JFK,213,1/28/2004,6155,DCA,0,3,28,N451FJ,ontime
1245,DH,1238,LGA,229,1/28/2004,7208,IAD,0,3,28,N647BR,ontime
1455,DH,1552,LGA,229,1/28/2004,7211,IAD,0,3,28,N329UE,delayed
1715,DH,1744,LGA,229,1/28/2004,7215,IAD,0,3,28,N651BR,ontime
2120,DH,2151,LGA,229,1/28/2004,7684,IAD,0,3,28,N634BR,delayed
640,DH,640,LGA,229,1/28/2004,7790,IAD,0,3,28,N679BR,ontime
