customer_number,clothing_division,housewares_division,health_products_division,automotive_division,personal_electronics_division,computers_division,garden_division,novelty_gift_division,jewelry_division
243130234,0,0,1,0,1,0,0,0,0
243313541,0,0,1,0,1,0,0,0,0
243330883,0,0,1,0,1,0,0,1,1
243656956,0,0,1,0,0,0,0,0,0
243776689,0,0,1,0,0,0,0,0,0
243832243,0,0,1,0,0,0,0,1,0
244072856,0,1,1,0,0,0,0,0,0
244200150,0,0,1,0,0,0,0,0,0
244226718,0,0,1,0,1,0,0,0,0
244248746,0,1,1,0,0,0,0,0,0
244303764,0,0,1,0,0,0,0,0,0
244375549,0,0,1,0,0,0,0,0,1
244559688,0,0,1,0,0,0,0,0,0
244871489,0,0,1,0,0,0,0,0,1
244877171,0,1,1,0,0,0,0,0,0
244911806,0,0,1,0,1,0,0,0,0
244929980,0,0,1,0,1,0,0,1,0
244940268,0,1,1,0,0,0,0,0,0
245023122,0,0,1,0,1,0,0,0,0
245077359,0,1,1,0,0,0,0,0,0
245228820,0,1,1,0,1,0,0,0,0
245300710,0,1,1,0,0,0,0,0,0
245318480,0,0,1,0,0,0,1,0,1
245340948,0,1,1,0,1,0,1,0,1
245457171,0,0,1,0,1,0,0,0,0
245511308,0,1,1,0,1,0,0,0,1
245616198,0,0,1,0,0,0,0,0,0
245748751,0,1,1,0,0,0,1,0,0
245789128,0,0,1,0,0,0,1,0,0
245837638,0,0,1,0,0,0,0,0,1
245844287,0,1,1,1,1,0,1,0,0
245848031,0,0,1,0,0,0,0,0,0
245916655,0,0,1,0,1,0,0,0,0
245963533,0,1,1,0,0,0,0,0,0
245967872,0,0,1,0,0,0,0,0,0
246093504,0,0,1,0,0,0,0,0,0
246147904,0,0,1,0,0,0,0,0,0
246225627,0,0,1,0,0,0,1,0,1
246401939,0,0,1,0,0,0,0,0,0
246432140,0,1,1,0,1,0,0,0,0
246536049,0,0,1,0,0,0,0,0,1
246573380,0,0,1,1,0,0,1,0,0
246612501,0,0,1,0,0,0,0,0,0
246649867,0,1,1,0,0,0,1,1,1
246741508,0,0,1,0,0,0,1,0,0
246755938,0,0,1,0,0,0,0,0,0
246804561,0,0,1,0,1,0,0,0,0
246834691,0,1,1,0,0,0,1,1,0
246857981,0,1,1,1,0,1,0,0,1
246923858,0,0,1,0,1,0,0,0,0
246947220,0,1,1,0,0,0,0,0,1
247119233,0,0,1,0,0,0,0,0,0
247205867,0,0,1,0,0,0,0,0,1
247259815,0,0,1,0,1,0,0,0,0
247399561,0,1,1,1,0,0,0,0,1
247445661,0,1,1,1,1,0,0,0,1
247464696,0,1,1,0,1,0,0,0,1
247539943,0,1,1,0,1,0,0,0,1
247660053,0,1,1,0,1,1,1,0,1
247666480,0,0,1,0,1,0,1,1,1
247674948,0,1,1,1,0,1,1,0,1
247852387,0,0,1,0,1,0,0,0,0
247918709,0,1,1,0,0,0,0,0,1
247947138,0,0,1,0,0,0,0,0,1
248042327,0,0,1,0,0,0,0,0,0
248060071,0,1,1,1,1,0,0,0,1
248086167,0,0,1,0,0,0,0,0,1
248099301,0,0,1,0,0,0,0,0,0
248110421,0,0,1,0,0,0,0,0,1
248235798,0,1,1,0,1,0,1,0,1
248326498,0,1,1,0,1,0,1,1,1
248329971,0,1,1,1,0,0,0,1,0
248416901,0,0,1,0,0,0,0,0,0
248490708,0,0,1,0,0,0,0,1,0
248546459,0,0,1,0,1,0,1,0,0
248551392,0,1,1,0,1,0,0,0,0
248567158,0,0,1,0,0,0,0,0,1
248696395,0,0,1,0,0,0,0,0,1
248772394,0,0,1,0,0,0,0,0,0
248816753,0,0,1,0,0,0,1,0,0
248849341,0,0,1,0,1,0,0,0,0
248974610,0,0,1,1,1,0,1,0,0
249005919,0,0,1,0,0,0,0,0,0
249019506,0,0,1,0,0,0,0,0,0
249031808,0,0,1,0,0,0,0,0,0
249082371,0,0,1,0,1,0,0,0,1
249112012,0,0,1,0,0,0,0,0,1
249242744,0,1,1,0,1,0,1,0,1
249291097,0,0,1,0,0,0,0,0,0
249322579,0,0,1,0,1,0,0,0,0
249459918,0,0,1,0,0,0,0,0,1
249489147,0,1,1,0,0,0,1,0,1
249505298,0,0,1,0,0,0,0,0,0
249640244,0,1,1,0,0,0,1,1,1
249648445,1,1,1,0,1,0,0,0,0
249737636,0,1,1,0,0,0,0,0,0
249755539,0,0,1,0,0,0,0,0,1
249785114,0,0,1,0,0,0,0,0,0
249923137,0,0,1,0,1,0,0,0,0
249946294,0,0,1,0,1,0,0,0,0
250024544,0,1,1,0,1,0,0,0,0
250045119,0,0,1,0,1,0,1,0,0
250122363,0,0,1,0,0,0,0,0,0
250123916,0,0,1,0,0,0,0,0,0
250162112,0,1,1,0,0,0,0,0,1
250219078,0,1,1,0,1,0,1,1,0
250352325,0,0,1,0,1,0,0,0,0
250417383,0,1,1,0,0,0,1,0,0
250520343,0,1,1,0,1,0,1,1,1
250533973,0,0,1,0,0,0,0,0,0
250635430,0,0,1,0,0,0,0,0,0
250673712,0,0,1,0,0,0,0,0,1
250675485,0,0,1,0,1,1,0,0,1
250750312,0,1,1,0,0,0,1,1,0
250816790,0,1,1,0,1,0,0,0,0
250829363,0,1,1,0,0,1,0,1,0
250853850,0,1,1,0,0,0,1,0,1
250872702,0,0,1,0,0,0,0,0,0
251012522,0,1,1,1,1,0,1,1,1
251195657,0,0,1,0,0,0,1,0,0
251477188,0,0,1,0,0,0,0,0,1
251634341,0,1,1,0,0,0,1,0,1
251729224,0,0,1,0,0,0,0,0,0
251747820,0,0,1,0,1,0,1,0,1
251749222,0,0,1,0,0,0,0,0,0
251757068,0,0,1,0,0,0,0,0,0
251960639,0,0,1,0,1,0,0,0,0
252079769,0,0,1,0,0,0,0,0,0
252134465,0,0,1,0,0,0,0,0,0
252195789,0,0,1,0,0,0,0,0,0
252385042,0,0,1,0,1,0,0,0,1
252403803,0,0,1,0,0,0,0,0,0
252405485,0,0,1,0,0,0,0,0,0
252411046,0,0,1,0,0,0,0,0,0
252417522,0,1,1,0,0,0,0,0,0
252570338,0,0,1,0,0,0,0,0,0
252648555,0,1,1,1,1,0,1,0,0
252651674,0,0,1,0,0,0,0,0,0
252657754,0,0,1,1,0,0,0,0,0
252681929,0,1,1,0,1,0,0,0,1
252811054,0,1,1,0,1,0,0,0,1
252905666,0,1,1,1,0,0,1,0,0
252937909,0,1,1,1,1,0,0,0,0
252942982,0,1,1,0,1,0,0,0,1
252964002,0,0,1,0,0,0,0,0,1
252970322,0,0,1,0,1,0,1,0,0
252971866,0,1,1,0,1,0,1,0,0
253002653,0,0,1,1,1,0,1,0,1
253018956,0,0,1,0,0,0,0,0,1
253110225,0,0,1,0,1,0,0,0,0
253169643,0,0,1,0,0,0,0,1,0
253206452,0,1,1,0,1,0,0,0,1
253286736,0,1,1,0,1,0,0,1,1
253311708,0,0,1,0,0,0,0,0,0
253356794,0,0,1,0,0,0,0,0,0
253365969,0,1,1,0,1,0,0,0,0
253425599,0,1,1,1,1,0,1,0,0
253496905,0,0,1,1,1,1,0,0,0
253624654,0,0,1,0,0,0,0,0,0
253699193,0,0,1,0,0,0,1,0,0
253732275,0,0,1,0,1,0,0,0,0
253817647,0,1,1,0,1,1,0,0,0
253845929,0,0,1,0,0,0,0,0,0
253871891,0,0,1,0,0,0,0,0,0
253880116,0,1,1,0,1,0,0,0,1
253890750,0,0,1,0,0,0,0,0,1
254022866,0,1,1,0,1,0,1,1,0
254048903,0,0,1,0,0,0,0,0,0
254101496,0,1,1,0,0,0,0,0,0
254112998,0,0,1,0,0,0,0,0,0
254139785,0,1,1,0,1,0,0,0,0
254171861,0,1,1,1,0,0,1,0,0
254255870,0,0,1,0,0,0,0,0,0
254341415,0,0,1,0,1,0,0,0,1
254376619,0,0,1,0,0,0,0,0,0
254378748,0,0,1,0,0,0,0,0,1
254405624,0,0,1,0,0,0,0,0,0
254437379,0,0,1,0,0,0,0,0,1
254461171,0,0,1,0,0,0,0,0,1
254551922,0,0,1,0,1,0,0,0,0
254610751,1,1,1,0,0,0,0,0,0
254628340,0,0,1,0,1,0,0,0,0
254662224,0,1,1,1,0,0,0,0,1
254782261,0,0,1,0,0,0,0,0,1
254838022,0,0,1,0,0,0,0,0,0
255030660,0,0,1,0,0,0,0,0,0
255089062,0,0,1,0,0,0,0,0,0
255217440,0,0,1,0,1,0,0,0,0
255270522,0,0,1,0,0,0,0,0,0
255274680,0,0,1,0,0,0,0,0,0
255338394,0,0,1,0,0,0,0,0,0
255377509,0,0,1,1,1,0,1,0,0
255482226,0,1,1,1,1,0,1,1,1
255522955,0,0,1,0,0,0,0,0,0
255702763,0,0,1,0,0,0,0,0,0
255809089,0,0,1,0,0,0,0,0,0
255822306,0,0,1,1,0,0,1,0,1
255829038,0,0,1,0,1,1,1,1,0
255873861,0,1,1,0,0,0,0,1,0
255904898,0,0,1,0,1,0,0,0,0
256087594,0,0,1,0,0,0,0,0,0
256152331,0,0,1,0,1,0,0,0,0
256187972,0,0,1,0,1,0,0,0,0
256343500,0,0,1,0,1,0,1,0,0
256393224,0,1,1,0,0,0,0,0,0
256402066,0,0,1,0,0,0,0,0,0
256572835,0,1,1,1,1,0,0,0,1
256590829,1,1,1,0,0,1,1,0,1
256602483,0,0,1,0,0,0,1,0,1
256626912,0,0,1,0,1,0,0,1,0
256647397,0,1,1,0,1,0,0,1,1
256654211,0,0,1,1,0,0,0,0,1
256654732,0,1,1,0,0,0,0,0,0
256657594,0,0,1,0,1,0,1,0,1
256660044,0,1,1,1,0,0,1,1,0
256754805,0,0,1,0,0,0,0,0,0
256859430,0,0,1,0,0,0,0,0,0
256872730,0,0,1,0,1,0,0,0,1
256884842,0,1,1,0,0,0,0,0,0
256963059,0,0,1,0,1,1,0,1,0
257193458,0,0,1,0,0,0,0,0,0
257235663,0,1,1,0,1,0,0,0,1
257240697,0,0,1,0,1,0,0,0,0
257283101,0,0,1,1,0,0,0,0,0
257303305,0,0,1,0,1,0,0,0,0
257409573,0,1,1,0,0,0,0,0,1
257467225,0,0,1,0,1,0,0,0,0
257478685,0,0,1,0,0,0,0,0,0
257536185,0,0,1,0,0,0,0,0,0
257553164,0,0,1,0,0,0,1,1,0
257643049,0,1,1,0,1,0,0,0,0
257691725,0,0,1,1,0,1,0,0,1
257754358,0,0,1,0,1,0,0,0,1
257792101,0,0,1,0,0,0,0,0,0
257843490,0,0,1,0,1,0,0,0,1
257858233,1,1,1,0,0,0,0,1,0
257860130,0,1,1,0,1,0,0,0,1
257904060,0,0,1,0,0,0,1,0,0
257914002,0,0,1,0,0,0,0,0,0
257982504,0,0,1,0,0,0,0,0,0
258000272,0,1,1,0,1,0,0,0,0
258150671,0,0,1,0,0,0,0,0,0
258177914,0,0,1,0,0,0,1,0,0
258194000,0,0,1,1,1,0,0,0,0
258216647,0,0,1,0,0,0,0,0,0
258361054,0,1,1,0,1,0,0,0,1
258379544,0,1,1,1,1,1,1,1,1
258422153,0,0,1,0,0,0,0,0,0
258436708,0,1,1,0,1,0,0,0,1
258441526,0,1,1,0,0,0,1,0,0
258624337,0,0,1,0,0,0,1,0,0
258733435,0,1,1,0,0,0,0,1,1
258748763,0,0,1,0,0,0,1,1,1
258803279,0,1,1,0,1,0,0,0,0
258830645,0,1,1,0,0,0,0,1,0
258885425,0,0,1,0,1,1,0,0,0
258901800,0,1,1,0,1,0,0,0,0
258920966,0,0,1,0,1,0,0,0,0
258987486,0,0,1,0,0,0,0,0,0
259012862,0,0,1,0,1,0,0,0,0
259033512,1,1,1,1,1,0,0,0,0
259137396,0,0,1,1,1,0,0,1,0
259152700,0,0,1,1,0,0,0,0,0
259221513,0,1,1,0,0,0,0,0,1
259270221,0,0,1,0,1,0,0,0,1
259295129,0,0,1,0,0,0,0,0,0
259338804,0,0,1,0,1,0,1,1,1
259375483,0,0,1,0,0,0,0,0,0
259380574,0,0,1,0,0,0,0,0,0
259397917,0,0,1,0,0,0,0,0,0
259399699,0,0,1,0,1,0,0,0,1
259432003,0,0,1,0,0,0,0,0,0
259459709,0,0,1,0,1,0,0,0,0
259601219,0,0,1,0,1,0,0,1,0
259614659,0,0,1,0,1,0,0,0,1
259719540,0,1,1,0,0,0,0,1,0
259739613,0,1,1,0,0,0,0,0,1
259804466,0,1,1,0,0,0,0,0,0
259964187,0,1,1,0,0,0,0,0,0
260034236,0,1,1,0,1,0,0,0,0
260038450,0,1,1,0,1,0,0,0,0
260146980,0,0,1,0,0,0,0,0,0
260158092,0,1,1,0,0,0,0,1,1
260172028,0,0,1,1,0,0,1,0,1
260259833,0,0,1,0,1,0,0,0,0
260376405,0,0,1,0,0,0,0,0,0
260466628,0,1,1,0,0,0,0,0,0
260494331,0,0,1,0,0,0,0,0,0
260555495,0,1,1,1,1,0,1,0,0
260648746,1,1,1,0,1,0,0,1,1
260660873,0,0,1,0,0,0,0,0,1
260785696,0,0,1,0,1,0,1,0,1
260805486,0,1,1,0,0,0,0,0,1
260819842,0,0,1,0,0,0,0,0,0
260870068,0,0,1,0,1,0,0,0,0
260951058,0,0,1,0,1,0,1,0,1
260955992,0,1,1,0,0,1,0,0,0
261034730,0,0,1,0,0,0,0,0,1
261110753,0,1,1,1,1,0,1,1,0
261153910,0,0,1,0,0,0,0,0,0
261285449,0,0,1,0,1,0,1,0,0
261299069,0,0,1,0,1,0,0,0,0
261479448,0,0,1,0,0,0,0,0,1
261480966,0,0,1,0,0,0,0,0,0
261481733,0,1,1,0,0,0,0,0,0
261483671,0,0,1,0,0,0,0,0,1
261526222,0,0,1,0,0,0,0,0,0
261559934,0,0,1,0,0,0,0,0,0
261678486,0,0,1,0,1,0,0,0,0
261773246,0,0,1,0,1,0,0,0,0
261849947,0,1,1,0,1,0,0,0,0
261892640,0,1,1,0,0,0,0,1,0
261990212,0,1,1,0,0,0,0,0,0
262029747,0,0,1,0,0,0,1,1,1
262031065,0,0,1,0,1,0,0,0,0
262140932,0,0,1,0,0,0,1,0,0
262177157,0,0,1,0,0,0,0,1,0
262181365,0,0,1,0,0,0,0,0,0
262235294,0,0,1,0,0,0,0,0,0
262295967,0,0,1,1,1,0,0,0,0
262321276,0,1,1,0,0,0,0,0,0
262377302,0,1,1,1,1,0,1,0,1
262435365,0,0,1,0,0,0,0,0,0
262463623,0,0,1,0,0,0,0,0,0
262471626,0,0,1,0,1,0,0,1,0
262498926,0,0,1,0,0,0,0,0,0
262544190,0,0,1,0,1,0,0,0,0
262564974,0,0,1,0,0,0,0,0,1
262575582,0,0,1,0,1,0,0,1,0
262638885,0,0,1,0,1,0,0,0,0
262650831,0,1,1,0,1,0,0,0,1
262890486,0,1,1,0,0,1,0,0,1
262925878,0,1,1,1,1,1,0,1,1
262942519,0,0,1,0,1,0,0,1,0
263091969,0,0,1,0,0,0,0,0,0
263122376,0,1,1,0,1,0,0,0,1
263214793,0,1,1,0,1,0,0,1,0
263231623,0,1,1,0,0,1,0,0,1
263312001,0,0,1,0,1,0,1,1,1
263348260,0,1,1,0,1,0,0,1,0
263375289,0,0,1,0,0,0,0,1,0
263551921,0,1,1,0,0,0,1,1,0
263567315,0,1,1,0,0,0,0,0,0
263591448,0,0,1,1,0,0,0,0,0
263629099,0,0,1,1,1,0,0,0,1
263664393,0,0,1,0,0,0,0,0,0
263667149,0,0,1,0,0,0,0,0,0
263678914,0,0,1,0,1,0,0,1,0
263685802,0,1,1,0,0,0,0,0,0
263688061,0,0,1,0,0,0,0,0,0
263715369,0,1,1,0,0,1,0,0,0
263757353,0,0,1,0,0,0,0,0,0
263820466,0,0,1,0,1,0,0,0,0
263850307,0,1,1,0,0,0,0,0,1
263895781,1,1,1,0,1,1,0,0,1
263909186,0,0,1,0,0,0,0,0,0
263932980,0,1,1,0,1,0,0,0,1
263990889,0,1,1,0,1,0,1,0,0
264032111,0,0,1,0,0,0,1,0,0
264052036,0,0,1,0,0,0,0,0,0
264090127,0,1,1,0,0,0,0,0,0
264231325,0,0,1,0,0,0,0,0,1
264262197,0,0,1,0,0,0,0,0,0
264264607,0,1,1,0,0,0,0,0,1
264291899,0,0,1,0,0,0,0,0,0
264301797,0,0,1,0,0,0,0,0,0
264323833,0,1,1,0,0,1,0,0,1
264342635,0,0,1,0,0,0,1,0,0
264606328,0,1,1,0,1,0,0,0,0
264634908,0,0,1,0,0,0,0,0,0
264636200,0,0,1,0,0,0,0,0,0
264649302,0,0,1,0,0,0,0,0,0
264663717,0,0,1,0,1,0,0,0,0
264700543,0,0,1,0,0,0,0,0,0
264721788,0,0,1,0,0,0,0,0,0
264750993,0,0,1,1,1,0,1,0,0
264777319,0,0,1,0,1,0,0,0,0
264853318,0,0,1,0,1,0,0,0,0
264879289,0,0,1,0,0,0,0,0,0
264881236,0,0,1,0,0,0,0,0,0
264890666,0,0,1,0,0,0,0,0,0
264974668,0,0,1,0,0,0,0,0,0
265052597,0,0,1,0,0,0,0,0,0
265072561,0,1,1,0,0,0,0,0,1
265120501,0,1,1,0,1,0,0,1,0
265211870,0,1,1,0,1,0,0,0,1
265226399,0,1,1,0,1,0,0,0,1
265233213,0,0,1,0,0,0,0,0,1
265238816,0,1,1,0,0,0,0,0,1
265253138,0,0,1,0,0,0,0,0,0
265294553,0,0,1,0,1,0,0,1,0
265302653,0,1,1,0,0,0,0,0,1
265409300,0,1,1,0,1,0,0,1,0
265422329,0,0,1,0,0,0,0,0,0
265526855,0,0,1,0,1,0,0,0,0
265530709,0,0,1,0,0,0,1,0,0
265543876,0,1,1,0,0,0,1,1,1
265620658,0,0,1,1,0,0,1,0,0
265632331,1,1,1,0,1,1,1,0,1
265690552,0,0,1,0,1,0,0,0,0
265721969,0,1,1,0,1,0,0,0,0
265785956,0,0,1,0,0,0,0,0,1
265797118,0,1,1,0,1,0,0,0,0
265951806,0,0,1,1,1,0,1,0,0
265982538,0,0,1,0,0,0,0,0,0
266002914,0,0,1,0,0,1,1,0,1
266029669,0,1,1,0,1,0,0,1,1
266067297,0,0,1,0,0,0,0,0,0
266131275,0,1,1,0,1,0,1,0,0
266161850,0,0,1,0,1,0,0,0,0
266165414,0,0,1,0,0,0,0,0,0
266223650,0,0,1,0,0,0,0,0,1
266270354,0,0,1,0,1,0,0,0,0
266282094,0,0,1,0,1,0,1,0,0
266298967,0,0,1,0,0,0,0,0,0
266414838,0,0,1,0,0,0,0,0,1
266426279,0,0,1,0,0,1,0,0,0
266426980,0,1,1,1,1,0,1,1,0
266428671,0,0,1,0,0,0,0,0,0
266468321,0,0,1,0,0,0,0,0,1
266487792,0,0,1,0,0,0,0,0,0
266515089,0,1,1,0,0,0,0,0,0
266564640,0,0,1,0,0,0,0,0,0
266613421,1,1,1,0,0,0,1,1,1
266642107,0,1,1,0,1,0,1,1,0
266850916,0,1,1,0,0,0,0,0,0
266968940,0,0,1,1,0,0,1,0,0
267067254,0,0,1,0,0,0,0,0,1
267070738,0,0,1,0,0,0,0,0,0
267073013,0,0,1,0,0,0,1,0,1
267074177,0,0,1,0,0,0,0,0,0
267093060,0,0,1,0,0,0,0,0,1
267138964,0,1,1,0,0,0,0,0,0
267313534,0,0,1,0,1,0,0,0,0
267349231,0,0,1,0,0,0,0,0,0
267403889,0,0,1,0,1,0,0,0,0
267418853,0,0,1,0,0,0,0,1,0
267432532,0,0,1,0,1,0,0,0,0
267468965,0,1,1,0,0,0,0,0,0
267494201,0,1,1,0,1,0,0,0,0
267495869,0,0,1,0,0,0,0,0,0
267499515,0,1,1,0,0,0,0,0,0
267574747,0,1,1,0,0,0,0,0,1
267649622,0,1,1,0,0,0,0,0,0
267698439,0,0,1,0,0,0,0,0,0
267720464,0,0,1,0,0,0,0,0,0
267723369,0,1,1,0,1,0,0,0,0
267726180,0,0,1,0,0,0,0,0,0
267727329,0,1,1,0,1,0,0,0,0
267748101,0,0,1,0,0,0,0,1,0
267797991,0,0,1,0,0,0,0,0,1
267839579,0,0,1,0,0,0,0,1,0
267863488,0,0,1,1,0,0,1,0,0
267924272,0,1,1,0,1,0,1,0,0
267934917,0,1,1,0,1,0,1,1,1
267974723,0,0,1,0,0,0,1,1,0
267991016,0,1,1,0,0,0,0,0,1
267999266,0,1,1,1,1,0,1,1,1
268009537,0,1,1,0,1,0,0,0,0
268011293,0,0,1,0,0,0,0,0,1
268013521,0,0,1,0,0,0,0,0,0
268015476,0,0,1,0,0,0,0,0,1
268018801,0,0,1,0,0,0,0,0,0
268112844,0,0,1,0,0,0,0,0,0
268162112,0,0,1,0,0,0,0,0,0
268180304,0,0,1,0,1,0,0,0,0
268206190,0,1,1,0,0,1,0,0,1
268249331,0,0,1,0,0,0,1,0,0
268251360,0,0,1,0,0,0,1,0,0
268274354,1,1,1,0,1,0,1,0,1
268278702,0,0,1,1,0,0,0,0,0
268353810,0,1,1,0,0,0,0,0,1
268422730,0,0,1,0,0,0,0,0,0
268471711,0,1,1,0,0,1,0,0,0
268559077,0,0,1,0,0,0,0,0,1
268572229,0,0,1,0,0,0,0,1,0
268592300,0,0,1,0,0,0,0,0,0
268647260,0,1,1,0,0,0,1,0,1
268687472,0,0,1,0,0,0,0,0,0
268700929,0,0,1,0,0,0,0,0,0
268724952,0,0,1,1,0,0,0,0,0
268744075,0,0,1,0,0,0,0,0,0
268803939,0,1,1,1,0,0,1,0,1
268825783,0,1,1,0,1,0,1,0,0
268832482,0,1,1,0,1,0,0,0,0
268846177,0,0,1,0,0,0,0,0,0
268861184,0,1,1,0,1,0,0,0,1
268867827,0,0,1,0,0,0,0,0,1
268879640,0,1,1,0,0,0,0,0,1
268946829,0,0,1,0,0,0,0,0,0
269028783,0,0,1,0,0,0,0,0,1
269050159,0,0,1,0,0,0,0,0,0
269082392,0,0,1,0,0,0,0,0,0
269097796,0,1,1,0,1,0,1,0,1
269114963,0,0,1,0,0,0,0,0,0
269136834,0,0,1,0,0,0,1,1,0
269170551,0,0,1,0,1,0,0,0,0
269170973,0,1,1,0,1,0,1,0,0
269188504,0,0,1,0,0,0,0,0,1
269266748,0,0,1,0,0,0,0,0,1
269276838,0,0,1,0,0,0,1,0,0
269293411,0,0,1,0,0,0,0,0,0
269349999,0,0,1,0,1,0,0,0,0
269369732,0,1,1,0,1,0,1,0,1
269441903,0,0,1,0,0,0,0,0,0
269444105,0,0,1,0,0,0,0,0,0
269483863,0,0,1,0,0,0,1,0,0
269490546,0,0,1,0,0,0,0,0,0
269519005,0,0,1,0,0,0,0,0,0
269524427,0,0,1,0,0,0,0,0,1
269568986,0,0,1,0,0,0,0,0,0
269580882,0,0,1,0,0,0,0,0,0
269614285,0,0,1,0,0,0,0,0,0
269645008,0,0,1,0,0,0,0,0,0
269705570,0,1,1,0,0,0,0,0,0
269712907,0,0,1,0,0,0,0,0,0
269730032,0,1,1,0,0,0,0,0,0
269737821,0,0,1,0,0,0,1,0,0
269744041,0,0,1,0,0,0,0,0,0
269745550,0,0,1,0,1,0,0,0,0
269776704,0,1,1,0,0,0,0,0,0
269781316,0,0,1,0,1,0,0,0,0
269793246,0,0,1,0,0,0,1,0,0
269864377,0,1,1,0,0,0,0,0,1
269865655,0,0,1,0,0,0,0,0,0
269877437,0,1,1,0,0,0,0,0,0
269913836,0,0,1,1,0,0,1,0,1
269939443,0,0,1,0,0,0,0,0,0
269958526,0,0,1,0,0,0,0,0,0
269978508,0,1,1,0,0,1,1,0,1
269981270,0,0,1,0,0,1,0,0,1
270035678,0,0,1,1,0,0,1,0,0
270040611,0,0,1,0,0,0,0,0,0
270042591,0,0,1,0,0,0,0,0,0
270078892,0,0,1,0,0,0,0,0,0
270116783,0,0,1,0,0,0,0,0,1
270158090,0,0,1,1,0,0,0,0,0
270176134,0,0,1,0,0,0,0,0,0
270184286,0,0,1,0,0,0,0,0,1
270207129,0,0,1,1,1,0,1,0,0
270244031,0,0,1,1,0,0,1,1,0
270257405,0,0,1,0,0,0,0,0,0
270266331,1,0,1,0,0,0,0,0,1
270285661,0,1,1,0,1,0,0,0,0
270305394,0,0,1,0,0,0,0,0,1
270340870,0,0,1,0,0,0,0,0,0
270427719,0,1,1,0,0,0,0,0,1
270505217,0,0,1,0,0,0,0,0,0
270532484,0,0,1,0,0,0,0,0,0
270545262,0,0,1,0,0,0,0,0,1
270573959,0,1,1,0,1,0,0,0,1
270586621,0,0,1,1,0,0,1,1,1
270631286,0,0,1,0,0,0,0,0,0
270652829,0,0,1,0,0,0,0,0,0
270696180,0,0,1,0,0,0,0,0,0
270696842,0,0,1,0,0,0,0,0,0
270741606,0,0,1,0,0,0,1,0,1
270766801,0,0,1,0,1,0,0,0,0
270784242,0,0,1,0,0,0,0,0,0
270798127,0,0,1,0,0,0,0,0,0
270830508,1,1,1,0,0,0,0,0,1
270836810,0,1,1,0,0,0,0,0,1
270912843,0,1,1,0,0,0,0,0,0
270916224,0,1,1,0,0,0,0,0,0
270950256,0,0,1,1,0,0,1,1,1
270959679,0,1,1,0,1,0,1,1,1
271001042,0,0,1,0,0,0,0,0,0
271012577,0,0,1,0,0,0,0,0,0
271018467,0,0,1,0,1,0,0,1,0
271038879,0,0,1,0,0,0,0,0,0
271046328,0,1,1,0,1,0,0,0,1
271070690,0,0,1,1,1,0,0,0,0
271125734,0,0,1,0,0,0,0,0,0
271169989,0,0,1,0,0,0,0,0,0
271184764,0,0,1,0,0,0,0,0,0
271191041,0,0,1,0,0,0,0,0,0
271231185,0,0,1,0,0,0,1,0,1
271242984,0,0,1,0,0,0,0,0,0
271244121,0,1,1,0,0,0,0,0,1
271248320,0,0,1,0,0,0,0,0,0
271254336,0,0,1,0,0,0,0,0,0
271268096,0,1,1,0,0,0,0,0,0
271317406,0,1,1,0,0,0,0,0,0
271333205,0,0,1,0,1,0,0,0,0
271394280,1,0,1,0,0,1,0,0,0
271425167,0,1,1,0,0,0,0,0,0
271513251,0,1,1,1,1,0,1,0,1
271574964,0,0,1,0,0,0,0,1,0
271584906,0,1,1,1,0,0,1,0,1
271635823,0,0,1,0,1,0,0,1,1
271728982,0,0,1,0,0,0,0,0,0
271745747,0,1,1,0,1,0,0,0,1
271755092,0,0,1,0,0,0,0,0,0
271778730,0,1,1,0,1,0,0,1,0
271803363,0,0,1,0,1,0,1,1,0
271831026,0,1,1,0,0,0,0,1,0
271877201,0,1,1,0,0,0,0,1,0
271892762,0,0,1,0,0,0,0,0,0
271927816,1,0,1,0,0,0,0,0,1
271951386,0,1,1,0,1,0,0,1,1
271952061,0,1,1,0,1,1,0,1,1
271996472,0,1,1,0,0,0,0,1,1
272055922,0,0,1,0,0,0,0,0,0
272079922,0,1,1,0,0,0,0,0,1
272099599,0,0,1,0,0,0,0,0,0
272117722,0,0,1,0,0,0,0,0,0
272138371,0,1,1,1,0,0,0,0,0
272141581,0,1,1,0,0,0,0,0,0
272151242,0,0,1,0,0,0,0,0,0
272161704,0,0,1,0,0,0,0,0,1
272164302,1,0,1,1,0,0,0,0,0
272227760,0,0,1,1,1,0,0,1,0
272338096,0,1,1,0,0,0,0,0,1
272504010,0,0,1,0,0,0,0,0,0
272550930,0,0,1,0,0,0,0,1,1
272569757,0,1,1,0,1,0,1,0,1
272618422,0,1,1,0,0,0,0,0,0
272620402,0,0,1,0,0,0,0,0,0
272623992,0,1,1,0,1,0,0,0,0
272656810,0,1,1,0,1,0,0,0,0
272729419,0,0,1,0,1,0,0,1,0
272746512,0,0,1,0,0,1,0,0,1
272958752,0,1,1,0,1,0,0,1,0
273005884,0,0,1,0,0,0,0,0,1
273049163,0,1,1,0,0,0,0,1,1
273051508,0,1,1,0,0,0,0,0,0
273085324,0,0,1,0,0,0,0,0,0
273124032,0,0,1,0,0,0,0,0,0
273142059,0,0,1,0,1,0,0,0,0
273149070,0,1,1,0,1,0,0,0,1
273156950,0,0,1,0,0,0,0,0,0
273166082,0,0,1,0,1,0,0,1,0
273189365,0,0,1,1,0,0,1,0,0
