ID#,Topflight,balance,qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,online_12,email,club_member,Any_cc_miles_12mo,Phone_sale
1687,0,84305,0,1,0,0,78931,15,0,0,0,1,0,1,0
1688,0,4780,0,0,0,0,0,0,0,0,0,1,0,0,0
1689,0,88192,0,1,0,0,47848,22,500,1,0,0,0,1,0
1690,0,105665,0,1,0,0,31226,13,0,0,0,0,1,1,1
1691,1,24756,0,0,1,0,7720,26,500,2,0,1,0,1,0
1692,1,51304,1362,0,0,0,11611,40,10075,36,0,1,1,0,0
1693,0,12404,0,0,0,0,1950,7,1200,4,0,1,0,0,0
1694,0,80988,0,1,1,0,4413,5,0,0,0,0,0,1,0
1695,1,5617,0,0,0,0,4400,4,400,1,0,1,0,0,0
1696,1,68023,0,1,0,0,119512,33,500,1,0,1,1,1,1
1697,0,108100,0,1,0,0,45113,17,1000,2,0,0,0,1,0
1698,0,17470,0,0,0,0,4100,9,2500,5,0,0,0,0,0
1699,0,138332,0,1,0,0,67836,17,0,0,0,0,0,1,0
1700,0,4087,0,0,0,0,500,4,0,0,0,0,0,0,0
1701,0,40264,0,1,0,0,19137,13,0,0,0,0,0,1,0
1702,0,13290,0,0,0,0,3175,5,0,0,0,1,0,0,0
1703,1,130761,0,1,0,0,52423,15,0,0,0,1,0,1,0
1704,0,14371,0,1,0,0,28723,13,0,0,0,1,0,1,0
1705,0,25322,0,1,0,0,23821,16,0,0,0,1,0,1,0
1706,0,55356,0,1,0,0,23871,15,0,0,0,1,1,1,1
1707,0,134501,0,1,0,0,59855,32,1193,2,0,1,0,1,0
1708,0,63311,0,1,0,0,29318,11,0,0,0,1,0,1,0
1709,1,90307,0,0,0,0,3150,3,650,2,0,1,0,0,0
1710,0,2198,0,0,0,1,16070,12,0,0,0,1,0,1,0
1711,0,43749,5583,1,0,0,9557,5,0,0,0,0,0,1,1
1712,0,7730,0,0,0,0,375,3,0,0,0,0,0,0,0
1713,0,16171,0,0,0,0,2875,16,0,0,0,0,0,0,0
1714,1,192108,1000,0,0,0,10200,3,200,2,0,1,0,0,0
1715,0,35895,0,1,0,0,15720,11,0,0,0,0,0,1,0
1716,0,46578,0,1,0,0,8322,12,0,0,0,1,0,1,0
1717,0,54309,0,1,0,0,6772,7,250,1,1,1,0,1,0
1718,1,45613,0,1,0,0,29117,16,350,1,0,1,0,1,0
1719,1,297127,0,1,0,0,27415,16,0,0,0,1,1,1,0
1720,0,93148,0,1,0,0,7776,18,0,0,0,1,0,1,1
1721,0,27905,0,1,0,0,3794,11,0,0,0,0,0,1,0
1722,1,139983,0,1,0,0,17289,24,100,2,0,1,0,1,0
1723,0,188703,0,1,0,0,62973,53,500,1,0,1,0,1,1
1724,0,19479,0,0,0,0,2250,4,0,0,0,1,0,0,0
1725,0,63635,0,0,0,0,5175,31,50,1,0,1,0,0,0
1726,0,77203,0,1,0,0,66817,16,0,0,0,1,0,1,0
1727,0,19020,0,0,0,0,330,3,0,0,0,0,0,0,0
1728,0,61172,0,1,0,0,6875,10,0,0,0,1,0,1,0
1729,0,7342,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,62076,0,1,0,0,11221,15,1050,2,0,1,0,1,0
1731,0,13046,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,1,11527,0,1,0,0,16874,27,3880,6,0,1,0,1,0
1733,0,77814,0,1,0,0,43914,17,0,0,0,1,1,1,0
1734,1,75303,0,1,0,0,74990,15,0,0,0,0,0,1,0
1735,0,7545,0,1,0,0,616,6,0,0,0,0,0,1,0
1736,0,26972,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,0,184805,0,1,0,0,52755,22,0,0,0,1,0,1,0
1738,0,93971,0,1,0,0,62023,22,450,3,0,1,0,1,0
1739,0,66328,0,1,0,0,40522,14,0,0,0,0,0,1,0
1740,0,51745,0,1,0,0,41377,14,0,0,0,0,0,1,0
1741,0,64341,0,1,0,0,63621,13,0,0,0,1,0,1,0
1742,1,49708,0,0,0,0,0,0,0,0,0,1,0,0,0
1743,0,46926,0,1,0,0,27889,15,0,0,0,1,0,1,1
1744,1,199418,1000,1,0,0,25590,39,3199,9,0,1,0,1,0
1745,0,9126,0,1,1,0,1202,13,350,1,0,1,0,1,0
1746,1,95109,0,1,0,0,26149,8,0,0,0,1,0,1,0
1747,0,65706,0,1,0,0,21958,17,0,0,0,1,0,1,0
1748,0,9862,0,0,0,0,31280,15,0,0,0,0,0,0,0
1749,1,253349,0,1,0,0,68947,18,1000,2,0,1,1,1,1
1750,0,25541,0,0,0,0,660,3,0,0,0,1,0,0,0
1751,0,5580,0,0,0,0,60,2,0,0,0,0,1,0,0
1752,0,37514,0,1,0,0,35874,31,500,1,0,1,0,1,0
1753,0,67083,0,0,0,0,4600,4,500,1,0,1,0,0,0
1754,0,92646,0,1,0,0,27177,16,0,0,0,1,0,1,0
1755,0,21110,0,1,0,0,3402,12,0,0,0,0,0,1,0
1756,0,102570,0,1,0,0,70503,20,0,0,0,1,0,1,0
1757,0,15876,0,0,0,0,0,0,0,0,0,0,1,0,0
1758,0,8957,0,0,0,0,0,0,0,0,0,1,1,0,0
1759,0,5375,0,0,0,0,2000,9,0,0,0,0,0,0,0
1760,0,109114,0,1,0,0,31956,27,0,0,0,1,0,1,1
1761,0,23432,0,1,0,0,1162,10,0,0,0,0,0,1,0
1762,0,111384,0,1,0,0,26669,14,0,0,0,0,0,1,0
1763,1,69880,0,0,0,0,4635,5,0,0,0,1,0,0,0
1764,0,11289,0,0,0,0,1500,5,0,0,0,0,0,0,0
1765,0,119676,500,0,0,0,550,4,550,4,0,1,0,0,0
1766,0,21847,0,1,0,0,929,4,903,3,0,1,0,1,0
1767,0,40808,0,1,0,0,38612,27,400,2,0,1,0,1,0
1768,0,47509,0,1,0,0,21210,10,1000,2,0,1,0,1,1
1769,0,20248,0,1,0,0,18507,37,1700,5,0,1,0,1,0
1770,0,3441,0,1,0,0,1643,6,0,0,0,0,0,1,0
1771,0,35216,0,0,0,0,9959,14,0,0,0,0,0,0,0
1772,0,63036,0,1,0,0,9006,14,0,0,0,0,0,1,0
1773,0,20844,0,1,0,0,20844,10,0,0,0,0,0,1,0
1774,0,42420,0,0,0,0,1000,1,0,0,0,1,0,0,0
1775,0,36254,0,0,0,0,7232,7,0,0,0,1,0,0,0
1776,0,22412,0,1,0,0,11654,12,0,0,0,0,0,1,1
1777,0,11512,0,1,0,0,3667,14,0,0,0,1,0,1,0
1778,0,1703,0,1,0,0,1230,4,0,0,0,0,0,1,0
1779,0,51471,0,1,0,0,15505,32,412,1,0,0,1,1,0
1780,0,70518,0,0,0,0,2000,3,1000,2,0,1,0,0,0
1781,1,431824,0,1,0,0,30480,16,500,1,0,1,0,1,0
1782,0,25577,0,1,0,0,33420,18,0,0,0,1,0,1,0
1783,0,17111,0,1,0,0,13577,10,0,0,0,1,0,1,1
1784,0,99336,0,1,0,0,14195,14,500,1,0,1,0,1,0
1785,1,67612,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,38918,0,0,0,0,6505,29,618,2,0,1,0,0,0
1787,0,72812,0,1,0,0,16930,17,50,1,0,1,0,1,0
1788,1,134937,0,0,0,0,500,1,0,0,0,0,1,0,0
1789,0,121688,0,1,0,0,31631,15,0,0,0,1,0,1,0
1790,0,162410,0,1,0,0,20203,17,0,0,0,1,0,1,0
1791,1,59821,500,0,0,0,4200,4,200,2,0,1,0,0,0
1792,0,96053,0,0,0,0,2200,6,2200,6,0,1,0,0,0
1793,0,171946,0,1,0,0,19198,28,0,0,0,0,0,1,0
1794,0,15737,0,0,0,0,220,3,0,0,0,0,0,0,0
1795,0,77814,0,1,0,0,14786,11,0,0,0,1,0,1,0
1796,0,53768,0,1,0,0,4798,16,450,1,0,1,0,1,0
1797,0,245731,0,1,0,0,34322,35,0,0,0,1,0,1,0
1798,0,87366,0,1,0,0,18012,16,0,0,0,0,0,1,0
1799,0,56461,0,1,0,0,40190,14,0,0,0,1,0,1,1
1800,0,46855,0,1,0,0,8845,17,0,0,0,1,0,1,0
1801,0,53027,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,0,96610,0,1,0,0,66298,22,0,0,0,0,0,1,0
1803,0,61450,0,1,0,0,7927,10,0,0,0,1,0,1,0
1804,0,18538,0,0,0,0,2200,3,0,0,0,1,0,0,0
1806,0,28319,0,1,0,0,18449,13,0,0,0,1,0,1,0
1807,0,107360,0,1,0,0,15641,15,0,0,0,1,0,1,1
1808,0,32510,0,1,1,0,14568,13,0,0,0,1,0,1,0
1809,0,9753,0,0,0,0,1235,3,0,0,0,1,0,0,0
1810,0,13033,0,0,0,0,1625,6,0,0,0,0,0,0,0
1811,0,17609,0,0,0,0,803,5,803,5,0,1,0,0,0
1812,0,104052,0,1,0,0,6016,12,0,0,0,1,0,1,0
1813,0,13878,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,0,7254,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,0,12560,0,0,0,0,1282,6,1282,6,0,1,0,0,0
1816,0,94938,0,1,0,0,12999,21,0,0,0,0,0,1,0
1817,0,86143,0,1,0,0,29652,11,500,1,0,1,0,1,0
1818,0,138512,0,1,0,0,30130,15,50,1,0,1,0,1,0
1819,0,66875,0,1,1,0,3206,17,0,0,0,1,0,1,0
1820,0,96026,0,1,0,0,25670,19,0,0,0,0,0,1,1
1821,0,31572,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,0,11834,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,0,23552,0,1,0,0,36165,11,0,0,0,1,0,1,1
1824,0,66052,0,0,0,0,8380,8,0,0,0,1,0,0,0
1825,0,55639,0,1,0,0,2750,15,0,0,0,1,0,1,0
1826,0,68226,0,1,0,0,3147,8,200,2,0,1,0,1,1
1827,0,37953,0,1,0,0,62571,28,0,0,0,0,0,1,1
1828,0,17810,0,0,0,0,1375,4,0,0,0,1,0,0,0
1829,0,21915,0,0,1,0,7000,33,0,0,0,1,0,1,1
1830,1,32563,0,0,0,0,4200,3,200,1,0,0,0,0,0
1831,0,49479,0,0,0,0,5500,24,100,1,0,1,0,0,0
1832,0,23854,0,1,0,0,22498,18,250,3,0,1,0,1,0
1833,0,60049,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,0,75112,0,1,0,0,35532,14,500,1,0,1,0,1,0
1835,0,19787,0,0,1,0,2016,9,500,1,0,1,0,1,1
1836,0,30664,0,1,0,0,21242,22,700,5,0,1,1,1,0
1837,0,91716,0,1,0,0,6978,12,0,0,0,0,0,1,0
1838,1,219174,0,0,0,0,4500,5,2000,4,0,0,0,0,0
1839,0,16495,0,1,0,0,18779,11,0,0,0,0,0,1,0
1840,0,25963,0,1,0,0,8183,25,0,0,0,1,0,1,0
1841,0,1701,0,1,0,0,10,1,0,0,0,1,0,1,0
1842,0,73852,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,0,12791,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,0,39020,0,0,0,0,1295,4,0,0,0,1,0,0,0
1845,0,1076,0,1,0,0,11379,8,0,0,0,1,0,1,0
1846,0,34443,1440,0,0,0,2125,10,0,0,0,0,0,0,0
1847,0,4735,0,0,0,0,275,2,0,0,0,0,0,0,0
1848,0,41279,967,0,0,0,3664,4,3164,3,0,1,0,0,0
1849,0,4708,0,0,0,0,1000,1,0,0,0,1,1,0,0
1850,1,63090,0,1,0,0,12059,20,350,3,0,1,0,1,1
1851,0,156544,0,1,0,0,46593,13,0,0,0,1,0,1,0
1852,0,12239,0,0,0,0,2912,5,0,0,0,1,0,0,0
1853,0,101464,0,1,0,0,14610,13,0,0,0,1,0,1,0
1854,0,55147,0,1,0,0,29219,13,0,0,0,0,0,1,1
1855,0,59424,0,1,0,0,36600,23,1000,3,2,1,0,1,1
1856,0,52084,0,1,0,0,4836,7,0,0,0,0,0,1,0
1857,1,368535,0,1,0,0,146201,21,2600,6,0,0,0,1,0
1858,0,116288,0,1,0,0,65073,18,0,0,0,0,0,1,0
1859,0,114508,0,1,0,0,29960,22,1250,8,1,1,0,1,0
1860,0,456509,0,0,0,0,500,1,500,1,0,1,0,0,0
1861,0,19634,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,0,56258,0,1,0,0,38591,23,500,1,0,0,0,1,0
1863,1,102373,0,1,0,0,67212,33,6600,14,0,1,1,1,0
1864,0,20426,0,0,0,0,3993,7,3493,6,0,0,0,0,0
1865,0,13034,0,1,0,0,60000,6,0,0,0,0,0,1,0
1866,0,22455,0,1,0,0,38814,17,0,0,0,0,0,1,0
1867,0,11604,0,0,0,0,95,2,0,0,0,0,0,0,0
1868,0,72510,0,1,0,0,31469,12,0,0,0,0,0,1,0
1869,0,33383,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,0,181200,0,1,0,0,7514,21,0,0,0,1,0,1,0
1871,0,17500,0,0,0,0,17500,2,0,0,0,0,0,0,0
1872,0,22751,0,0,0,0,4500,9,4500,9,0,0,0,0,0
1873,0,12465,0,0,0,0,380,3,0,0,0,1,0,0,0
1874,0,6316,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,66860,0,1,0,0,12667,20,980,5,0,1,0,1,0
1876,0,975,0,0,0,0,350,3,0,0,0,0,0,0,0
1877,0,197973,0,1,0,0,72345,14,1029,2,0,1,0,1,0
1878,0,50909,0,1,0,0,14830,18,0,0,0,0,0,1,0
1879,0,79500,0,1,0,0,21489,15,0,0,0,1,0,1,0
1880,0,15875,0,1,0,0,24918,12,0,0,0,1,0,1,0
1881,1,159109,0,1,0,0,19554,24,1557,6,0,1,1,1,0
1882,0,12906,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,0,14155,0,0,0,0,3250,19,0,0,0,1,0,0,0
1884,0,576,0,1,0,0,12082,14,0,0,0,1,0,1,0
1885,0,48896,0,0,0,0,4081,12,3397,10,0,1,0,0,0
1886,0,27669,0,0,0,0,3375,20,0,0,0,0,0,0,1
1887,0,21708,0,1,0,0,12811,13,0,0,0,0,0,1,0
1888,0,10643,0,1,0,0,40585,14,850,2,0,1,0,1,0
1889,0,264685,0,1,0,0,57505,16,0,0,0,1,0,1,0
1890,0,35433,0,0,0,0,1600,3,0,0,0,1,1,0,0
1891,0,162369,0,1,0,0,41359,15,500,1,0,0,0,1,1
1892,0,6206,0,0,0,0,375,3,0,0,0,0,0,0,0
1893,0,226941,1000,1,0,0,44771,17,0,0,0,1,0,1,0
1894,0,94544,0,1,0,0,111827,8,350,1,0,0,0,1,0
1895,1,128302,0,1,0,1,132263,32,400,2,0,1,0,1,0
1896,0,3664,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,0,56017,0,1,0,0,3905,6,1668,1,0,1,0,1,0
1898,1,40835,0,1,0,0,50602,39,2250,10,0,1,0,1,0
1899,1,24496,0,0,0,0,4000,3,500,1,0,1,1,0,0
1900,0,36033,0,1,0,0,36033,13,0,0,0,0,0,1,0
1901,0,12766,0,0,0,0,1900,4,400,2,0,1,0,0,0
1902,1,147596,0,0,0,0,19175,19,16675,18,0,1,1,0,0
1903,0,16489,0,0,0,0,4851,27,0,0,0,0,0,0,0
1904,0,84516,0,1,0,0,22713,15,0,0,0,1,0,1,0
1905,0,74147,0,1,0,0,8315,16,50,1,0,1,0,1,0
1906,0,24887,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,0,56954,0,1,0,0,29409,32,0,0,0,1,0,1,1
1908,0,8647,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,0,37114,0,1,0,0,21623,12,0,0,0,1,0,1,0
1910,0,50715,0,1,0,0,39211,13,0,0,0,1,0,1,0
1911,0,149305,0,1,0,0,49893,19,0,0,0,1,0,1,0
1912,1,225665,0,1,0,0,4288,15,500,1,0,1,1,1,0
1913,0,20534,0,1,0,0,589,7,0,0,0,1,0,1,0
1914,0,3962,0,1,0,0,292,8,0,0,0,0,0,1,0
1915,0,5112,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,0,67358,0,1,0,0,67027,34,500,1,0,1,0,1,0
1917,0,11925,0,0,0,0,400,4,400,4,0,0,0,0,0
1918,0,30300,0,1,0,0,2160,7,0,0,0,1,0,1,0
1919,0,39139,0,0,0,0,710,4,0,0,0,1,0,0,0
1920,0,52440,0,0,0,0,500,1,0,0,0,0,0,0,0
1921,0,23329,0,1,0,0,6326,3,0,0,0,0,0,1,1
1922,0,10679,0,1,0,0,13363,12,0,0,0,1,0,1,0
1923,0,53487,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,1,355423,5009,1,0,0,20500,20,100,1,0,1,0,1,0
1925,0,9052,0,0,0,0,280,2,0,0,0,1,0,0,0
1926,0,129972,0,1,0,0,15081,18,500,1,0,0,0,1,0
1927,0,283670,0,1,0,0,39260,39,200,1,1,1,0,1,0
1928,1,189054,0,0,0,0,17900,25,7400,23,0,1,1,0,0
1929,0,150312,0,0,0,0,1000,1,0,0,0,0,0,0,0
1930,0,33517,0,0,0,0,1250,2,250,1,0,1,1,0,0
1931,0,97750,0,1,0,0,12616,16,600,2,0,1,0,1,0
1932,0,59035,0,0,0,0,245,4,0,0,0,0,0,0,1
1933,0,132335,0,1,0,0,30273,14,0,0,0,0,0,1,0
1934,1,82981,0,1,0,1,105325,44,1000,2,0,1,0,1,0
1935,0,52139,0,1,1,0,16314,14,250,1,0,1,0,1,0
1936,0,123313,0,1,0,0,31595,15,0,0,0,1,0,1,0
1937,0,131755,909,1,0,0,37299,16,0,0,0,1,0,1,0
1938,0,46440,0,0,0,0,5582,24,0,0,0,1,0,0,0
1939,0,58970,0,1,0,0,13467,18,0,0,0,0,0,1,0
1940,1,152367,0,1,0,0,43406,24,700,3,0,1,0,1,0
1941,0,80534,0,1,0,0,20715,17,0,0,0,1,0,1,0
1942,0,12184,0,0,0,0,1160,3,0,0,0,1,0,0,0
1943,0,10355,0,1,0,0,6510,10,0,0,0,0,0,1,0
1944,0,39947,0,1,0,0,1750,7,0,0,0,0,0,1,0
1945,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,37563,0,1,0,0,8142,14,0,0,0,0,0,1,0
1947,0,145868,0,1,0,0,61068,18,10042,4,0,1,1,1,1
1948,0,14231,0,0,0,0,4950,24,1700,5,0,1,1,0,0
1949,0,87282,0,1,0,0,13480,10,0,0,0,0,0,1,0
1950,0,11355,0,0,0,0,135,3,0,0,0,0,0,0,0
1951,1,197239,0,1,0,0,53412,25,250,2,0,1,0,1,1
1952,0,50586,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,0,54388,0,1,0,0,27516,14,0,0,0,1,0,1,0
1954,0,30546,0,1,0,0,11304,14,0,0,0,1,0,1,0
1955,0,24407,0,1,0,0,923,10,0,0,0,1,0,1,0
1956,1,640169,0,1,0,0,82561,36,400,2,0,1,0,1,0
1957,0,56213,0,1,0,0,3207,14,350,1,0,1,0,1,0
1958,0,21944,0,1,0,0,29461,13,0,0,0,1,0,1,1
1959,0,76552,0,1,0,0,150010,36,0,0,6,1,0,1,0
1960,0,37244,0,1,0,0,38220,18,0,0,0,1,0,1,0
1961,0,38439,0,1,0,0,3318,13,0,0,0,1,0,1,0
1962,0,32160,0,0,0,0,1130,6,250,1,0,1,0,0,0
1963,0,126873,0,1,0,1,95598,32,500,1,0,1,0,1,1
1964,0,8000,0,0,0,0,2250,11,0,0,0,1,0,0,0
1965,0,194906,0,1,0,0,23780,14,200,1,0,1,0,1,0
1966,0,85751,0,1,0,0,26842,14,0,0,0,0,0,1,0
1967,0,15676,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,55064,0,1,0,0,8041,13,0,0,0,1,0,1,0
1969,0,40675,0,1,0,0,1413,9,0,0,0,0,0,1,0
1970,0,7843,0,0,0,0,600,2,600,2,0,1,0,0,0
1971,0,56896,0,1,0,0,34019,15,0,0,0,1,0,1,0
1972,0,91935,0,1,0,0,17550,18,0,0,0,1,0,1,0
1973,0,50496,0,1,0,0,13287,26,0,0,0,0,0,1,0
1974,0,19896,2395,1,0,0,9866,11,0,0,0,0,0,1,0
1975,0,156853,0,1,0,0,37625,14,0,0,0,1,0,1,0
1976,0,65533,0,1,0,0,7595,10,0,0,0,0,0,1,0
1977,1,223670,0,0,0,0,32709,13,2227,4,0,1,0,0,0
1978,1,91813,0,0,0,0,8690,11,2000,4,3,1,0,0,0
1979,0,12207,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,0,26421,0,0,0,0,1250,3,0,0,0,0,0,0,0
1981,0,16176,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,0,44754,0,0,0,0,0,0,0,0,0,1,0,0,0
1983,0,23827,0,0,0,0,8125,37,1000,2,0,0,0,0,1
1984,0,93743,0,0,0,0,1210,7,650,5,0,1,0,0,0
1985,0,4787,0,0,0,0,3125,8,500,1,0,1,0,0,0
1986,0,179472,0,1,0,0,11289,15,0,0,0,1,0,1,1
1987,0,73639,0,0,0,0,4709,10,2709,9,0,1,0,0,0
1988,0,76077,0,0,0,0,500,4,0,0,0,1,0,0,0
1989,1,66456,0,0,0,0,3500,4,1000,2,0,1,0,0,1
1990,0,14273,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,134346,0,1,0,0,100210,18,0,0,0,0,0,1,0
1992,0,37693,0,1,0,0,30546,7,0,0,0,1,0,1,0
1993,0,11961,0,0,1,0,11961,10,0,0,0,0,0,1,0
1994,0,63311,0,1,0,0,90181,34,950,6,0,1,0,1,0
1995,0,20678,0,1,0,0,2155,8,0,0,0,0,0,1,1
1996,0,5316,0,1,0,0,1134,4,0,0,0,0,0,1,0
1997,1,86511,0,0,0,0,5000,6,2000,4,0,1,0,0,0
1998,1,133831,0,0,0,0,100,1,100,1,0,0,0,0,0
1999,1,30306,0,0,0,0,2500,1,0,0,0,0,0,0,0
2000,0,95925,0,0,0,0,7337,22,350,2,0,1,0,0,1
2001,0,35080,3867,0,0,0,0,0,0,0,0,1,0,0,0
2002,0,14304,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,115385,0,0,0,0,5890,15,1250,7,5,1,0,0,0
2004,0,66411,1000,1,0,0,34826,19,3001,9,0,1,0,1,0
2005,0,6978,0,0,0,0,610,3,0,0,0,1,0,0,0
2006,0,39909,0,1,0,0,2682,14,0,0,0,1,0,1,0
2007,0,8767,0,0,0,0,6589,8,3892,6,0,1,0,0,0
2008,0,25544,0,1,0,0,3271,7,0,0,0,1,0,1,0
2009,0,166417,0,1,0,0,28607,11,0,0,0,1,0,1,0
2010,0,69555,0,1,0,0,21957,16,250,1,0,1,0,1,1
2011,0,2344,0,0,1,0,1478,10,0,0,0,0,0,1,0
2012,0,8780,0,0,0,0,2750,15,0,0,0,1,0,0,0
2013,1,111064,0,0,0,0,12700,7,2700,6,0,0,0,0,0
2014,0,44654,0,1,0,0,48874,16,0,0,0,1,0,1,0
2015,0,32678,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,327126,1452,1,0,0,97997,25,350,3,0,1,1,1,1
2017,0,76387,0,1,0,0,3588,7,0,0,0,1,0,1,0
2018,0,268097,0,1,0,0,26933,25,0,0,0,1,0,1,0
2019,0,52195,0,1,0,0,35847,13,0,0,0,1,0,1,0
2020,0,137778,0,1,0,0,19557,18,0,0,0,1,0,1,1
2021,1,354807,0,0,0,0,6000,12,3500,11,0,1,1,0,0
2022,0,3056,0,1,0,0,1200,3,0,0,0,0,0,1,0
2023,1,101901,0,1,1,0,17898,22,100,1,0,1,1,1,0
2024,0,34182,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,0,7371,0,0,0,0,1375,4,0,0,0,0,0,0,0
2026,1,178733,0,1,0,0,26465,22,1800,4,0,1,0,1,1
2027,0,87553,0,1,1,0,15681,14,0,0,0,1,0,1,0
2028,0,14614,0,0,0,0,2275,3,0,0,0,0,0,0,0
2029,0,91259,0,1,0,0,60609,12,0,0,0,0,0,1,0
2030,0,23997,0,0,0,0,250,2,250,2,0,1,0,0,0
2031,0,37202,0,0,0,0,15000,4,0,0,0,1,0,0,0
2032,1,53232,888,1,0,0,80696,65,22100,45,0,0,0,1,0
2033,0,54594,0,1,0,0,14402,14,0,0,0,1,0,1,0
2034,0,57474,0,1,0,0,5535,7,0,0,0,1,0,1,0
2035,0,20111,0,1,1,0,5653,12,0,0,0,0,0,1,0
2036,1,45950,0,1,0,0,38921,22,750,2,0,1,0,1,0
2037,1,67948,0,0,0,0,2750,5,650,3,0,1,0,0,0
2038,1,216498,0,1,0,0,43083,24,2500,5,0,1,0,1,0
2039,1,100649,0,0,0,0,4000,3,500,1,0,1,0,0,0
2040,0,52713,0,1,0,0,16273,13,100,1,0,1,0,1,0
2041,0,186892,0,1,0,0,63444,13,500,1,0,1,0,1,0
2042,0,11690,0,1,0,0,17615,17,0,0,0,1,0,1,0
2043,1,144697,0,0,0,0,2000,1,0,0,0,1,0,0,0
2044,0,75179,0,0,0,0,1015,2,0,0,0,1,0,0,0
2045,0,19850,0,0,0,0,500,1,500,1,0,1,0,0,0
2046,0,96154,0,1,1,0,7052,15,0,0,0,1,0,1,0
2047,0,55778,0,0,0,0,6500,12,500,1,0,1,0,0,0
2048,0,36227,0,1,0,0,7230,14,0,0,0,0,0,1,0
2049,0,93848,0,0,0,0,1600,4,1500,3,0,1,0,0,1
2050,0,41153,0,1,0,0,28686,15,0,0,0,0,0,1,0
2051,0,20789,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,1,121992,6057,0,0,0,3200,4,600,2,0,0,0,0,0
2053,0,37911,0,0,0,0,2250,11,0,0,0,1,0,0,0
2054,0,233656,0,1,0,0,41941,14,500,1,0,0,0,1,0
2055,0,41133,0,0,0,0,635,3,0,0,0,1,0,0,0
2056,0,60864,0,1,0,0,23364,19,50,1,0,0,0,1,0
2057,0,90526,0,0,0,0,2000,9,0,0,0,0,0,0,1
2058,0,15148,0,1,0,0,15148,3,0,0,0,0,0,1,0
2059,0,5393,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,434,0,0,1,0,15530,5,0,0,0,1,0,1,0
2061,0,81055,0,1,0,0,14344,14,0,0,0,1,0,1,0
2062,0,31360,0,1,1,0,821,7,0,0,0,0,0,1,0
2063,0,156885,0,1,0,0,38601,19,0,0,0,0,0,1,1
2064,0,4148,0,1,1,0,13504,18,0,0,0,1,0,1,0
2065,0,63820,0,1,0,0,13981,15,0,0,0,0,0,1,0
2066,1,379744,2081,0,0,0,19191,17,1850,11,0,1,1,0,0
2067,0,76659,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,1,40724,0,1,0,0,29481,14,0,0,0,1,0,1,0
2069,1,146173,0,1,0,0,13871,17,0,0,0,1,0,1,0
2070,0,26055,0,1,0,0,647,9,0,0,0,0,0,1,0
2071,0,68,0,0,0,0,590,1,0,0,0,0,0,0,0
2072,0,50001,0,1,0,0,4853,12,0,0,0,1,0,1,1
2073,0,122506,0,1,0,0,21022,13,0,0,0,1,0,1,0
2074,0,126886,0,1,0,0,9120,17,0,0,0,1,0,1,0
2075,0,42342,0,0,0,0,11408,23,11408,23,0,1,0,0,0
2076,1,58898,0,0,0,0,23050,15,50,1,0,1,0,0,0
2077,0,45735,0,1,0,0,10085,3,0,0,0,0,0,1,0
2078,0,77225,0,1,0,0,30646,15,0,0,0,1,0,1,0
2079,0,59874,0,0,0,0,0,0,0,0,0,1,0,0,0
2080,0,30868,0,0,0,0,405,3,0,0,0,1,0,0,0
2081,0,34257,0,0,0,0,2010,4,0,0,0,1,0,0,0
2082,0,42639,0,1,0,0,7366,12,0,0,0,0,1,1,0
2083,0,771,0,1,0,0,40256,4,0,0,0,0,0,1,0
2084,1,89708,0,0,0,0,8000,4,0,0,0,0,0,0,0
