row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,car_cancellation
3146,33993,85,,2,1384,1323,,,5/21/13 10:04,,1,0,5/19/13 21:51,13.02853,77.54625,12.869805,77.653211,0
3147,31355,12,,2,471,393,,,5/20/13 8:24,,0,0,5/19/13 21:55,13.01854,77.63524,13.19956,77.70688,0
3148,31358,12,,2,142,393,,,5/20/13 9:36,,0,0,5/19/13 22:11,12.91281,77.60923,13.19956,77.70688,0
3149,26490,12,,2,1365,572,,,5/20/13 15:36,,0,0,5/19/13 22:15,12.845653,77.677925,12.91873,77.61494,0
3150,31364,23,,2,1237,393,,,5/20/13 6:28,,0,0,5/19/13 22:38,12.92645,77.61206,13.19956,77.70688,0
3151,26490,12,,2,572,1365,,,5/20/13 18:28,,1,0,5/19/13 22:40,12.91873,77.61494,12.845653,77.677925,0
3152,20568,28,2,3,1133,,,,5/20/13 7:55,,0,0,5/19/13 23:07,12.9744,77.69183,,,0
3153,30056,12,,2,25,142,,,5/20/13 5:16,,0,1,5/19/13 23:13,12.98059,77.57475,12.91281,77.60923,0
3154,7705,12,,2,585,393,,,5/20/13 10:04,,1,0,5/19/13 23:33,12.97677,77.5727,13.19956,77.70688,0
3155,31370,28,,2,1086,1384,,,5/20/13 6:00,,1,0,5/20/13 0:20,12.907487,77.64729,13.02853,77.54625,1
3156,30444,28,,2,1205,1384,,,5/20/13 9:21,,0,1,5/20/13 6:47,13.01899,77.54744,13.02853,77.54625,1
3157,31392,12,,2,1384,1013,,,5/20/13 13:26,,1,0,5/20/13 11:14,13.02853,77.54625,12.9475,77.65878,0
3158,31395,12,2,3,105,,,,5/20/13 12:57,,0,0,5/20/13 11:37,13.01766,77.64503,,,0
3159,18365,28,2,3,393,,,,5/21/13 9:07,5/21/13 0:00,1,0,5/20/13 13:12,13.19956,77.70688,,,0
3160,18365,28,2,3,393,,,,5/21/13 7:55,5/21/13 0:00,1,0,5/20/13 13:18,13.19956,77.70688,,,0
3161,31404,24,,2,585,492,,,5/21/13 6:57,,0,0,5/20/13 13:25,12.97677,77.5727,12.851218,77.521664,0
3162,31413,12,,2,157,393,,,5/23/13 3:36,,0,0,5/20/13 15:28,13.00858,77.66079,13.19956,77.70688,0
3163,15485,85,,2,1224,1217,,,5/20/13 22:04,,1,0,5/20/13 15:44,13.012419,77.555151,13.04937,77.51179,0
3164,18267,12,,2,585,1063,,,5/21/13 7:12,,0,0,5/20/13 16:32,12.97677,77.5727,12.934477,77.611284,0
3165,31424,12,,2,455,1056,,,5/20/13 19:26,,1,0,5/20/13 16:44,12.999874,77.67812,12.919199,77.60931,0
3166,31167,12,,2,1169,122,,,5/20/13 19:55,,1,0,5/20/13 18:30,13.018523,77.644366,12.99682,77.60436,1
3167,31444,12,,2,1299,1342,,,5/20/13 20:24,,1,0,5/20/13 18:58,12.979206,77.709612,12.957993,77.716351,1
3168,31445,12,,2,344,585,,,5/20/13 20:24,,0,1,5/20/13 18:59,12.94788,77.67092,12.97677,77.5727,1
3169,31449,85,,2,168,515,,,5/21/13 19:40,,0,0,5/20/13 19:46,12.99313,77.59828,12.97896,77.67345,0
3170,31453,12,,2,168,393,,,5/21/13 12:57,,0,0,5/20/13 20:07,12.99313,77.59828,13.19956,77.70688,0
3171,4318,12,,2,949,167,,,5/21/13 9:36,,0,0,5/20/13 20:15,12.98275,77.61582,12.99036,77.58913,0
3172,9529,12,2,3,142,,,,5/21/13 9:36,,0,0,5/20/13 22:01,12.91281,77.60923,,,0
3173,1206,12,2,3,61,,,,5/21/13 10:04,5/21/13 0:00,1,0,5/20/13 22:36,12.96298,77.71229,,,0
3174,31463,12,,2,1005,1284,,,5/21/13 7:40,,0,0,5/21/13 0:23,12.89096,77.60993,12.987204,77.737731,0
3175,20570,28,,2,689,1068,,,5/21/13 9:07,,0,0,5/21/13 0:26,12.97672,77.64927,13.044009,77.606805,1
3176,22678,12,,2,271,393,,,5/23/13 4:33,,1,0,5/21/13 1:26,12.95641,77.64076,13.19956,77.70688,0
3177,28340,12,1,3,1159,,,,5/21/13 17:16,,0,0,5/21/13 9:08,12.90163,77.582,,,0
3178,23729,12,1,3,601,,,,5/21/13 14:24,,0,0,5/21/13 11:06,13.02434,77.56593,,,0
3179,31477,12,1,3,417,,,,5/21/13 12:28,,0,0,5/21/13 11:34,12.96539,77.65863,,,0
3180,31479,24,,2,393,667,,,5/21/13 16:33,,0,0,5/21/13 12:16,13.19956,77.70688,12.97165,77.51316,0
3181,31481,12,,2,499,452,,,5/21/13 17:02,,0,0,5/21/13 13:07,12.88973,77.64865,12.95278,77.59088,0
3182,25966,12,,2,994,585,,,5/21/13 19:26,,0,0,5/21/13 14:13,12.93965,77.74657,12.97677,77.5727,0
3183,31484,87,,2,396,585,,,5/21/13 18:43,,1,0,5/21/13 14:46,12.92073,77.66482,12.97677,77.5727,1
3184,35152,65,,2,142,585,,,5/21/13 17:31,,0,0,5/21/13 14:52,12.91281,77.60923,12.97677,77.5727,0
3185,24348,12,,2,184,420,,,5/21/13 16:33,,0,0,5/21/13 14:55,12.95871,77.56337,12.94396,77.51043,0
3186,27187,85,,2,142,168,,,5/21/13 19:40,,1,0,5/21/13 15:40,12.91281,77.60923,12.99313,77.59828,0
3187,31490,85,,2,168,34,,,5/24/13 8:09,,1,0,5/21/13 15:46,12.99313,77.59828,12.96467,77.67424,0
3188,27326,12,1,3,571,,,,5/21/13 18:00,,0,0,5/21/13 15:50,12.95185,77.69642,,,0
3189,29275,85,,2,433,768,,,5/21/13 18:14,,0,0,5/21/13 16:30,12.91226,77.59773,12.98999,77.55332,0
3190,868,12,,2,34,1371,,,5/21/13 18:43,,0,0,5/21/13 16:51,12.96467,77.67424,13.000418,77.674835,0
3191,31498,12,,2,393,358,,,5/21/13 22:33,,0,0,5/21/13 17:09,13.19956,77.70688,13.13785,77.47725,0
3192,31500,24,,2,393,1147,,,5/21/13 23:16,,1,0,5/21/13 17:32,13.19956,77.70688,13.03064,77.6491,0
3193,31167,12,,2,1169,122,,,5/21/13 19:26,,1,0,5/21/13 17:46,13.018523,77.644366,12.99682,77.60436,1
3194,31509,85,,2,220,1089,,,5/21/13 21:36,,0,0,5/21/13 19:47,12.99722,77.62003,12.99517,77.731147,0
3195,26790,85,,2,571,269,,,5/22/13 2:38,,1,0,5/21/13 20:31,12.95185,77.69642,12.9744,77.69183,0
3196,31512,28,,2,269,393,,,5/22/13 9:36,,1,0,5/21/13 20:54,12.9744,77.69183,13.19956,77.70688,0
3197,31514,65,,2,1371,571,,,5/22/13 12:57,,1,0,5/21/13 21:37,13.000418,77.674835,12.95185,77.69642,0
3198,31515,87,,2,413,393,,,5/22/13 9:21,,0,0,5/21/13 22:34,12.92171,77.59017,13.19956,77.70688,0
3199,26315,85,,2,58,1068,,,5/22/13 9:07,,0,0,5/21/13 23:08,12.88963,77.60119,13.044009,77.606805,0
3200,12731,12,,2,1189,1026,,,5/22/13 8:38,,0,0,5/22/13 7:24,12.91873,77.61494,13.10482,77.57631,0
3201,31526,12,,2,1157,149,,,5/22/13 10:04,,0,0,5/22/13 7:55,13.05121,77.54113,12.93022,77.56039,0
3202,28983,12,,2,83,393,,,5/22/13 17:31,,1,0,5/22/13 8:26,12.92415,77.67229,13.19956,77.70688,0
3203,31530,12,,2,1263,393,,,5/22/13 12:57,,0,0,5/22/13 8:32,12.96897,77.59456,13.19956,77.70688,0
3204,31478,28,,2,184,308,,,5/23/13 17:02,,0,0,5/22/13 8:38,12.95871,77.56337,12.99049,77.69798,0
3205,28049,28,,2,1096,1186,,,5/22/13 15:07,,0,0,5/22/13 9:47,12.96519,77.71932,13.00983,77.62967,0
3206,31536,12,,2,871,393,,,5/22/13 19:55,,0,0,5/22/13 10:09,12.98712,77.56624,13.19956,77.70688,0
3207,24178,12,,2,58,585,,,5/23/13 6:57,,0,0,5/22/13 10:20,12.88963,77.60119,12.97677,77.5727,0
3208,1701,28,,2,83,1010,,,5/23/13 4:19,,0,0,5/22/13 10:51,12.92415,77.67229,12.96691,77.74935,0
3209,31539,87,,1,1282,,,131,5/24/13 4:04,5/26/13 0:00,1,0,5/22/13 10:56,12.959687,77.747099,,,1
3210,20919,24,,2,571,271,,,5/22/13 13:26,,0,0,5/22/13 11:50,12.95185,77.69642,12.95641,77.64076,0
3211,31548,12,1,3,150,,,,5/22/13 13:55,,0,0,5/22/13 13:02,12.89724,77.61065,,,0
3212,20598,12,,2,1254,448,,,5/22/13 17:16,,0,0,5/22/13 13:16,12.934048,77.580568,12.92732,77.63575,0
3213,20598,10,,2,1254,448,,,5/22/13 17:16,,0,0,5/22/13 13:23,12.934048,77.580568,12.92732,77.63575,0
3214,4021,12,,2,1161,1192,,,5/23/13 21:07,,0,0,5/22/13 13:51,12.92732,77.63575,12.97677,77.5727,0
3215,40786,12,2,3,393,,,,5/23/13 6:00,,0,0,5/22/13 14:48,13.19956,77.70688,,,0
3216,27992,28,,2,297,708,,,5/22/13 18:28,,0,0,5/22/13 15:51,12.99789,77.61488,13.03504,77.62341,0
3217,30849,12,,2,171,452,,,5/22/13 19:55,,0,0,5/22/13 16:07,12.98479,77.66128,12.95278,77.59088,1
3218,31560,12,,2,396,393,,,5/26/13 13:26,,1,0,5/22/13 16:32,12.92073,77.66482,13.19956,77.70688,0
3219,31561,12,,2,156,1038,,,5/22/13 18:14,,1,0,5/22/13 16:40,13.02622,77.70143,12.981266,77.637162,1
3220,31564,12,,2,571,585,,,5/24/13 16:33,,1,0,5/22/13 17:16,12.95185,77.69642,12.97677,77.5727,0
3221,31570,12,,2,1323,1230,,,5/22/13 20:09,,1,0,5/22/13 18:33,12.869805,77.653211,13.02239,77.59492,0
3222,31571,12,,2,1017,393,,,5/23/13 4:04,,0,0,5/22/13 18:40,13.11084,77.60074,13.19956,77.70688,0
3223,15571,12,,2,1384,1312,,,5/23/13 10:33,5/23/13 0:00,1,0,5/22/13 19:53,13.02853,77.54625,12.839879,77.658145,0
3224,31580,12,,2,1192,243,,,5/23/13 5:31,,0,0,5/22/13 20:08,12.97677,77.5727,13.24373,77.70915,0
3225,23775,28,,2,1192,731,,,5/23/13 6:57,,0,0,5/22/13 20:44,12.97677,77.5727,13.04937,77.51179,0
3226,33002,12,,2,611,1026,,,5/23/13 17:45,,0,0,5/22/13 20:53,12.99254,77.5948,13.10482,77.57631,0
3227,31590,12,,2,1263,585,,,5/22/13 23:16,,1,0,5/22/13 21:42,12.96897,77.59456,12.97677,77.5727,1
3228,31600,12,,2,357,393,,,5/23/13 6:00,,1,0,5/22/13 22:16,13.03064,77.6491,13.19956,77.70688,0
3229,33029,28,,2,344,455,,,5/23/13 0:00,,0,0,5/22/13 22:27,12.94788,77.67092,12.999874,77.67812,0
3230,31608,12,,2,448,1391,,,5/23/13 1:26,,1,0,5/22/13 23:20,12.92732,77.63575,12.970926,77.647321,1
3231,31460,85,,2,1347,1189,,,5/23/13 0:00,,0,1,5/22/13 23:33,12.987235,77.736123,12.91873,77.61494,0
3232,15594,12,,2,1360,977,,,5/23/13 1:40,,1,0,5/23/13 0:02,12.97102,77.604288,12.969933,77.533286,0
3233,31609,85,,2,1068,25,,,5/23/13 7:26,,0,0,5/23/13 0:36,13.044009,77.606805,12.98059,77.57475,0
3234,36158,10,,2,832,393,,,5/23/13 1:55,,0,0,5/23/13 1:16,12.88019,77.64558,13.19956,77.70688,0
3235,19280,24,,2,156,691,,,5/23/13 9:07,,0,0,5/23/13 7:39,13.02622,77.70143,12.93611,77.60751,0
3236,4006,85,2,3,1384,,,,5/23/13 11:31,,0,0,5/23/13 9:59,13.02853,77.54625,,,0
3237,31627,12,1,3,413,,,,5/23/13 11:31,,0,0,5/23/13 10:13,12.92171,77.59017,,,1
3238,29620,89,,2,393,571,,,5/23/13 22:48,,1,0,5/23/13 10:55,13.19956,77.70688,12.95185,77.69642,0
3239,31634,12,,2,1052,293,,,5/24/13 10:04,,1,0,5/23/13 11:47,12.912695,77.576265,12.849482,77.663187,0
3240,24188,65,,1,488,,15,32,5/25/13 6:00,5/25/13 0:00,0,0,5/23/13 12:13,12.959979,77.647998,,,0
3241,26854,12,,2,136,176,,,5/24/13 5:16,,0,0,5/23/13 12:42,12.90796,77.62418,12.9073,77.69512,0
3242,31648,12,,2,1096,585,,,5/23/13 17:31,,0,1,5/23/13 13:22,12.96519,77.71932,12.97677,77.5727,0
3243,31652,28,,2,873,393,,,5/23/13 17:02,,0,1,5/23/13 14:04,12.96959,77.60051,13.19956,77.70688,0
3244,19344,87,2,3,542,,,,5/24/13 8:24,5/24/13 0:00,1,0,5/23/13 14:16,12.93823,77.62289,,,0
3245,31421,12,,2,393,1386,,,5/26/13 20:38,,1,0,5/23/13 14:59,13.19956,77.70688,12.878413,77.442232,0
3246,6910,12,1,3,1039,,,,5/24/13 7:26,,0,0,5/23/13 16:28,12.979949,77.642913,,,0
3247,97,12,,2,168,1330,,,5/28/13 5:31,,1,0,5/23/13 17:28,12.99313,77.59828,12.953434,77.70651,0
3248,26093,12,,2,1299,393,,,5/24/13 6:28,,0,0,5/23/13 18:09,12.979206,77.709612,13.19956,77.70688,0
3249,31679,12,,2,297,1269,,,5/23/13 22:33,,0,1,5/23/13 18:12,12.99789,77.61488,12.958651,77.656762,0
3250,31680,65,,2,814,393,,,5/26/13 4:04,,1,0,5/23/13 18:13,12.908993,77.6889,13.19956,77.70688,0
3251,26093,12,,2,393,1010,,,5/24/13 21:21,,0,0,5/23/13 18:14,13.19956,77.70688,12.96691,77.74935,0
3252,38878,89,,2,1038,393,,,5/25/13 19:55,,1,0,5/23/13 18:15,12.981266,77.637162,13.19956,77.70688,0
3253,18638,12,,2,1367,142,,,5/23/13 22:33,,0,0,5/23/13 18:21,12.978851,77.59873,12.91281,77.60923,0
3254,26183,85,,2,1373,393,,,5/25/13 5:31,5/26/13 0:00,1,0,5/23/13 18:53,13.037255,77.58166,13.19956,77.70688,0
3255,31686,12,,2,852,571,,,5/23/13 21:07,,0,1,5/23/13 18:57,12.98758,77.60512,12.95185,77.69642,0
3256,16314,12,,2,393,1232,,,5/26/13 0:57,,0,0,5/23/13 19:00,13.19956,77.70688,12.88019,77.64558,0
3257,31689,12,,2,571,849,,,5/24/13 18:57,,1,0,5/23/13 19:15,12.95185,77.69642,12.95434,77.60072,1
3258,23323,85,,2,458,393,,,5/24/13 10:19,,0,0,5/23/13 19:27,13.00037,77.72746,13.19956,77.70688,0
3259,20826,12,,2,590,541,,,5/24/13 9:36,,1,0,5/23/13 19:36,13.00826,77.56433,12.93524,77.61997,0
3260,31669,12,,2,585,572,,,5/24/13 8:24,,0,0,5/23/13 20:24,12.97677,77.5727,12.91873,77.61494,0
3261,31695,12,1,3,376,,,,5/24/13 9:07,,0,0,5/23/13 21:14,12.90245,77.66081,,,0
3262,24200,12,,1,1099,,,55,5/31/13 6:00,6/2/13 0:00,1,0,5/23/13 22:17,12.93652,77.54481,,,0
3263,39660,10,,2,585,625,,,5/24/13 2:24,,0,0,5/23/13 22:38,12.97677,77.5727,12.95431,77.6553,0
3264,31701,12,,2,171,571,,,5/24/13 6:43,,1,0,5/23/13 23:03,12.98479,77.66128,12.95185,77.69642,1
3265,29285,89,,2,571,393,,,5/24/13 5:45,,1,0,5/23/13 23:18,12.95185,77.69642,13.19956,77.70688,0
3266,31703,28,,2,488,1395,,,5/24/13 19:40,,1,0,5/23/13 23:50,12.959979,77.647998,13.005603,77.628214,0
3267,29562,89,,2,1260,393,,,5/31/13 1:12,,1,0,5/23/13 23:59,13.091475,77.489444,13.19956,77.70688,0
3268,31707,12,,2,142,393,,,5/24/13 4:19,,1,0,5/24/13 0:12,12.91281,77.60923,13.19956,77.70688,0
3269,4826,85,,2,1054,393,,,5/25/13 4:04,,0,0,5/24/13 1:27,12.90184,77.581587,13.19956,77.70688,0
3270,31713,12,,2,1096,417,,,5/24/13 9:07,,0,0,5/24/13 6:45,12.96519,77.71932,12.96539,77.65863,0
3271,31718,65,2,3,572,,,,5/24/13 11:02,,0,0,5/24/13 7:21,12.91873,77.61494,,,0
3272,31725,12,,1,571,,,44,5/25/13 3:07,5/27/13 0:00,1,0,5/24/13 8:20,12.95185,77.69642,,,0
3273,20598,12,,2,1254,448,,,5/24/13 16:04,,0,0,5/24/13 10:48,12.934048,77.580568,12.92732,77.63575,0
3274,26873,12,1,3,1095,,,,5/24/13 16:04,5/24/13 0:00,1,0,5/24/13 11:15,12.92415,77.67229,,,0
3275,29065,12,,2,393,238,,,5/24/13 23:16,,1,0,5/24/13 11:30,13.19956,77.70688,12.93711,77.60171,0
3276,30431,12,,2,293,1338,,,5/24/13 12:57,,0,0,5/24/13 12:26,12.849482,77.663187,13.03017,77.56684,0
3277,868,24,,2,297,789,,,5/24/13 15:36,,0,0,5/24/13 12:32,12.99789,77.61488,12.9634,77.60343,0
3278,31742,12,,2,344,585,,,5/24/13 15:50,,0,0,5/24/13 12:42,12.94788,77.67092,12.97677,77.5727,0
3279,31744,12,,2,625,585,,,5/25/13 4:48,,1,0,5/24/13 12:49,12.95431,77.6553,12.97677,77.5727,0
3280,31745,12,,2,363,1384,,,5/24/13 18:00,,0,0,5/24/13 12:53,12.99287,77.71662,13.02853,77.54625,1
3281,31759,85,,2,87,463,,,5/24/13 21:21,,1,0,5/24/13 14:36,12.97003,77.60658,12.96037,77.58132,0
3282,31763,89,,2,1347,1192,,,5/24/13 19:26,,1,0,5/24/13 15:05,12.987235,77.736123,12.97677,77.5727,1
3283,31771,12,,2,540,293,,,5/24/13 18:28,,1,0,5/24/13 16:47,12.92768,77.62664,12.849482,77.663187,1
3284,31773,12,,2,1365,585,,,5/24/13 22:04,,0,0,5/24/13 17:04,12.845653,77.677925,12.97677,77.5727,0
3285,31791,89,,2,1371,625,,,5/28/13 20:38,,0,0,5/24/13 18:41,13.000418,77.674835,12.95431,77.6553,0
3286,31796,12,,2,1096,1189,,,5/25/13 4:33,,0,0,5/24/13 20:11,12.96519,77.71932,12.91873,77.61494,0
3287,25945,12,,2,293,1085,,,5/24/13 22:04,,0,1,5/24/13 20:23,12.849482,77.663187,12.911942,77.651582,1
3288,31799,12,,2,542,393,,,5/25/13 6:14,,0,0,5/24/13 20:33,12.93823,77.62289,13.19956,77.70688,0
3289,31801,12,,2,571,450,,,5/25/13 7:40,,0,0,5/24/13 20:51,12.95185,77.69642,12.9334,77.62652,1
3290,22454,12,,2,1095,585,,,5/25/13 10:48,,1,0,5/24/13 22:47,12.92415,77.67229,12.97677,77.5727,0
3291,31811,89,,2,1371,1135,,,5/25/13 20:09,,1,0,5/24/13 22:50,13.000418,77.674835,13.00775,77.67357,0
3292,30618,89,,2,471,784,,,5/25/13 7:55,,0,0,5/24/13 23:03,13.01854,77.63524,12.96634,77.60709,0
3293,19453,87,2,3,1054,,,,5/25/13 10:04,,0,0,5/25/13 0:45,12.90184,77.581587,,,0
3294,31829,12,,2,1086,393,,,5/26/13 7:26,,0,0,5/25/13 8:45,12.907487,77.64729,13.19956,77.70688,0
3295,29275,28,,2,768,433,,,5/27/13 8:09,,0,0,5/25/13 9:00,12.98999,77.55332,12.91226,77.59773,0
3296,29275,12,,2,768,433,,,5/28/13 8:09,,0,0,5/25/13 9:01,12.98999,77.55332,12.91226,77.59773,0
3297,29275,12,,2,768,433,,,5/30/13 8:09,,0,0,5/25/13 9:05,12.98999,77.55332,12.91226,77.59773,0
3298,29459,12,,2,542,136,,,5/30/13 8:24,,0,0,5/25/13 9:47,12.93823,77.62289,12.90796,77.62418,0
3299,29459,12,,2,136,542,,,5/28/13 18:14,,0,0,5/25/13 9:52,12.90796,77.62418,12.93823,77.62289,0
3300,29459,12,,2,136,542,,,5/29/13 18:14,,0,0,5/25/13 9:53,12.90796,77.62418,12.93823,77.62289,0
3301,30290,89,,2,1054,1254,,,5/31/13 9:50,,0,0,5/25/13 10:12,12.90184,77.581587,12.934048,77.580568,0
3302,868,12,,2,1089,447,,,5/28/13 6:43,,0,0,5/25/13 10:25,12.99517,77.731147,12.93884,77.69755,0
3303,31835,12,,2,122,393,,,5/25/13 13:55,,0,0,5/25/13 10:26,12.99682,77.60436,13.19956,77.70688,0
3304,33002,12,,2,1026,611,,,5/30/13 8:24,,0,0,5/25/13 10:47,13.10482,77.57631,12.99254,77.5948,0
3305,33002,12,,2,611,1026,,,5/28/13 17:45,,0,0,5/25/13 10:52,12.99254,77.5948,13.10482,77.57631,0
3306,30778,12,2,3,89,,,,5/25/13 13:55,5/25/13 0:00,1,0,5/25/13 11:46,12.96519,77.71932,,,0
3307,17168,10,,2,1390,1320,,,5/25/13 23:16,,1,0,5/25/13 13:33,12.969368,77.641302,12.840674,77.65966,0
3308,19280,12,,2,156,570,,,5/25/13 16:33,5/26/13 0:00,1,0,5/25/13 14:54,13.02622,77.70143,12.94832,77.5882,1
3309,24614,12,,2,393,1248,,,5/25/13 16:19,,0,0,5/25/13 15:52,13.19956,77.70688,12.978945,77.574849,0
3310,31865,12,,2,515,1384,,,5/25/13 19:55,,0,0,5/25/13 16:38,12.97896,77.67345,13.02853,77.54625,0
3311,31874,65,2,3,1096,,,,5/26/13 8:24,,0,0,5/25/13 17:52,12.96519,77.71932,,,0
3312,25815,85,1,3,1226,,,,5/26/13 18:28,5/26/13 0:00,1,0,5/25/13 18:25,13.01508,77.67796,,,0
3313,31879,89,,2,496,25,,,5/25/13 19:55,,1,0,5/25/13 18:35,13.05845,77.64075,12.98059,77.57475,0
3314,25047,23,,2,571,585,,,5/26/13 11:45,,0,0,5/25/13 18:54,12.95185,77.69642,12.97677,77.5727,0
3315,17682,12,,2,585,58,,,5/25/13 22:04,,1,0,5/25/13 19:05,12.97677,77.5727,12.88963,77.60119,0
3316,31891,12,,2,585,1384,,,5/26/13 4:33,,1,0,5/25/13 20:02,12.97677,77.5727,13.02853,77.54625,0
3317,31844,85,,2,1026,171,,,5/26/13 17:02,,0,0,5/25/13 20:23,13.10482,77.57631,12.98479,77.66128,0
3318,31893,87,,2,293,393,,,5/26/13 6:00,5/27/13 0:00,1,0,5/25/13 20:26,12.849482,77.663187,13.19956,77.70688,0
3319,31894,12,,2,793,168,,,5/26/13 5:02,,0,0,5/25/13 20:44,13.02239,77.59492,12.99313,77.59828,0
3320,26363,85,,2,393,1323,,,5/27/13 19:26,,1,0,5/25/13 20:58,13.19956,77.70688,12.869805,77.653211,0
3321,30694,65,,1,160,,,12,5/26/13 9:21,5/26/13 0:00,1,0,5/25/13 21:14,13.13243,77.66901,,,0
3322,31899,89,2,3,945,,,,5/26/13 3:21,,0,0,5/25/13 21:15,12.92089,77.63354,,,0
3323,31911,89,,2,128,393,,,5/26/13 6:00,5/27/13 0:00,1,0,5/25/13 22:21,13.04346,77.5799,13.19956,77.70688,0
3324,31914,12,,1,168,,,32,5/26/13 6:00,5/26/13 0:00,1,0,5/25/13 22:38,12.99313,77.59828,,,0
3325,14903,89,2,3,763,,,,5/26/13 9:07,5/26/13 0:00,1,0,5/25/13 23:31,12.96155,77.61572,,,0
3326,31919,12,,2,1150,450,,,5/26/13 7:55,,0,0,5/26/13 0:08,12.99287,77.71662,12.9334,77.62652,0
3327,31921,87,2,3,1280,,,,5/26/13 10:04,5/26/13 0:00,1,0,5/26/13 0:31,12.966054,77.717837,,,1
3328,31922,12,,2,344,1102,,,5/26/13 10:19,,0,0,5/26/13 0:53,12.94788,77.67092,12.93652,77.54481,0
3329,20471,12,,2,1159,393,,,5/27/13 4:33,,1,0,5/26/13 9:01,12.90163,77.582,13.19956,77.70688,0
3330,31928,65,2,3,83,,,,5/26/13 12:57,5/26/13 0:00,1,0,5/26/13 9:05,12.92415,77.67229,,,0
3331,26134,12,,2,1083,393,,,5/27/13 5:02,,1,0,5/26/13 9:09,12.900648,77.589183,13.19956,77.70688,0
3332,31931,12,,2,466,936,,,5/26/13 12:00,,0,0,5/26/13 9:38,13.017436,77.64458,12.97251,77.61954,0
3333,31932,89,,2,171,1165,,,5/26/13 12:00,5/27/13 0:00,1,0,5/26/13 10:30,12.98479,77.66128,12.990947,77.687112,1
3334,31933,85,1,3,601,,,,5/26/13 18:57,,0,0,5/26/13 10:35,13.02434,77.56593,,,0
3335,15947,12,,2,142,1338,,,5/26/13 13:55,,1,0,5/26/13 10:40,12.91281,77.60923,13.03017,77.56684,0
3336,31936,89,2,3,150,,,,5/26/13 12:57,5/26/13 0:00,1,0,5/26/13 11:00,12.89724,77.61065,,,0
3337,21563,12,,2,1315,393,,,5/26/13 16:04,,0,1,5/26/13 11:01,12.934446,77.629882,13.19956,77.70688,0
3338,31941,12,2,3,1181,,,,5/26/13 16:48,,0,0,5/26/13 11:58,12.97896,77.67345,,,0
3339,25600,12,,2,1348,484,,,5/26/13 21:36,,1,0,5/26/13 13:02,12.936223,77.605693,12.90013,77.48279,0
3340,31953,12,1,3,1226,,,,5/26/13 15:50,5/26/13 0:00,1,0,5/26/13 13:27,13.01508,77.67796,,,0
3341,31955,85,,2,308,393,,,5/27/13 6:43,,1,0,5/26/13 13:50,12.99049,77.69798,13.19956,77.70688,0
3342,1261,12,,2,330,824,,,5/26/13 18:14,,0,1,5/26/13 14:57,12.858833,77.589127,13.06557,77.58646,1
3343,31960,12,,2,567,977,,,5/26/13 17:02,,1,0,5/26/13 15:24,12.95764,77.6043,12.969933,77.533286,0
3344,31945,12,,2,300,1186,,,5/26/13 20:24,,0,0,5/26/13 16:51,12.94554,77.57133,13.00983,77.62967,0
3345,31979,12,,2,393,1010,,,5/27/13 21:07,,0,0,5/26/13 20:57,13.19956,77.70688,12.96691,77.74935,0
3346,31897,24,,2,793,1192,,,5/26/13 22:48,,1,0,5/26/13 21:06,13.02239,77.59492,12.97677,77.5727,0
3347,31987,12,,2,1038,1365,,,5/27/13 10:19,,1,0,5/26/13 22:21,12.981266,77.637162,12.845653,77.677925,0
3348,31988,65,,2,130,353,,,5/26/13 23:31,,1,0,5/26/13 22:25,12.79665,77.38693,13.03241,77.59914,1
3349,31989,12,,2,572,410,,,5/27/13 6:43,,0,1,5/26/13 23:07,12.91873,77.61494,13.05121,77.54113,1
3350,23573,12,,2,1086,25,,,5/27/13 5:31,,0,1,5/26/13 23:24,12.907487,77.64729,12.98059,77.57475,1
3351,31994,89,,2,393,763,,,5/29/13 10:04,,0,1,5/27/13 0:20,13.19956,77.70688,12.96155,77.61572,0
3352,40512,12,,2,625,571,,,5/27/13 10:48,,0,0,5/27/13 8:38,12.95431,77.6553,12.95185,77.69642,0
3353,32002,12,,2,293,393,,,5/27/13 10:33,,0,1,5/27/13 8:49,12.849482,77.663187,13.19956,77.70688,0
3354,30881,12,,2,1330,1082,,,5/27/13 12:00,,1,0,5/27/13 9:00,12.953434,77.70651,12.870924,77.575879,0
3355,32003,12,,2,1165,393,,,5/27/13 12:57,,0,0,5/27/13 10:07,12.990947,77.687112,13.19956,77.70688,0
3356,32005,12,,2,571,61,,,5/27/13 18:00,,1,0,5/27/13 10:56,12.95185,77.69642,12.96298,77.71229,0
3357,24938,12,,2,398,168,,,5/27/13 17:16,,0,0,5/27/13 11:55,12.97143,77.63914,12.99313,77.59828,0
3358,18577,12,,2,1010,136,,,5/27/13 12:57,,0,0,5/27/13 11:57,12.96691,77.74935,12.90796,77.62418,0
3359,32008,65,2,3,1084,,,,5/27/13 13:26,,0,0,5/27/13 11:58,12.892657,77.581866,,,0
3360,20725,12,,2,1371,293,,,5/27/13 15:21,,1,0,5/27/13 12:29,13.000418,77.674835,12.849482,77.663187,0
3361,3442,12,1,3,1268,,,,5/27/13 15:36,,0,0,5/27/13 13:52,12.916669,77.592398,,,0
